R_日期,DR001,DR007,R001,Unnamed: 4,R007_日期,R007,Unnamed: 7,FR007_日期,FR007,Unnamed: 10,GC_日期,GC001:收盘价,GC007:收盘价,Unnamed: 14,货币日期,中国:公开市场操作:货币净投放,中国:公开市场操作:货币投放,中国:公开市场操作:货币回笼
2024-12-17,1.4456,1.8648,1.7472,,2024-12-17,2.0969,,2024-12-17,2.05,,2024-12-17,1.635,1.835,,2024-12-17,2138.0,3554.0,1416.0
2024-12-16,1.4374,1.8166,1.7171,,2024-12-16,1.952,,2024-12-16,1.95,,2024-12-16,1.925,1.925,,2024-12-16,7060.0,7531.0,471.0
2024-12-13,1.4161,1.6887,1.6327,,2024-12-13,1.9103,,2024-12-13,1.93,,2024-12-13,2.01,1.98,,2024-12-13,142.0,2051.0,1909.0
2024-12-12,1.4955,1.6927,1.6826,,2024-12-12,1.9031,,2024-12-12,1.95,,2024-12-12,1.87,1.9,,2024-12-12,288.0,661.0,373.0
2024-12-11,1.5377,1.7552,1.6815,,2024-12-11,1.8664,,2024-12-11,1.86,,2024-12-11,1.84,1.855,,2024-12-11,373.0,786.0,413.0
2024-12-10,1.4828,1.8165,1.6809,,2024-12-10,1.9255,,2024-12-10,1.93,,2024-12-10,1.7,1.79,,2024-12-10,903.0,1416.0,513.0
2024-12-09,1.5246,1.779,1.6896,,2024-12-09,1.872,,2024-12-09,1.88,,2024-12-09,1.73,1.79,,2024-12-09,138.0,471.0,333.0
2024-12-06,1.4934,1.6626,1.6476,,2024-12-06,1.8416,,2024-12-06,1.85,,2024-12-06,1.73,1.775,,2024-12-06,-2881.0,1909.0,4790.0
2024-12-05,1.4878,1.7179,1.6188,,2024-12-05,1.8217,,2024-12-05,1.82,,2024-12-05,1.72,1.75,,2024-12-05,-1530.0,373.0,1903.0
2024-12-04,1.3888,1.6096,1.5145,,2024-12-04,1.7715,,2024-12-04,1.79,,2024-12-04,1.685,1.74,,2024-12-04,-2270.0,413.0,2683.0
2024-12-03,1.3363,1.6057,1.4678,,2024-12-03,1.7538,,2024-12-03,1.75,,2024-12-03,1.525,1.76,,2024-12-03,-2480.0,513.0,2993.0
2024-12-02,1.4119,1.6054,1.5267,,2024-12-02,1.7309,,2024-12-02,1.73,,2024-12-02,1.85,1.855,,2024-12-02,-2160.0,333.0,2493.0
2024-11-29,1.3211,1.6422,1.4554,,2024-11-29,1.7908,,2024-11-29,1.8,,2024-11-29,1.805,1.855,,2024-11-29,-1561.0,4790.0,6351.0
2024-11-28,1.3242,1.7414,1.4557,,2024-11-28,1.8302,,2024-11-28,1.82,,2024-11-28,1.71,1.86,,2024-11-28,-2786.7,1953.0,4739.7
2024-11-27,1.3644,1.7169,1.4971,,2024-11-27,1.8064,,2024-11-27,1.8,,2024-11-27,1.68,1.815,,2024-11-27,-338.0,2683.0,3021.0
2024-11-26,1.428,1.7481,1.5538,,2024-11-26,1.8159,,2024-11-26,1.83,,2024-11-26,1.45,1.73,,2024-11-26,110.0,2993.0,2883.0
2024-11-25,1.4711,1.768,1.6083,,2024-11-25,1.8833,,2024-11-25,1.9,,2024-11-25,1.615,1.795,,2024-11-25,767.0,2493.0,1726.0
2024-11-22,1.4635,1.6451,1.6057,,2024-11-22,1.8,,2024-11-22,1.82,,2024-11-22,1.865,1.865,,2024-11-22,-3459.0,6351.0,9810.0
2024-11-21,1.4613,1.6986,1.5981,,2024-11-21,1.8246,,2024-11-21,1.84,,2024-11-21,1.855,1.87,,2024-11-21,1419.0,4701.0,3282.0
2024-11-20,1.4752,1.7259,1.6163,,2024-11-20,1.8301,,2024-11-20,1.84,,2024-11-20,1.7,1.825,,2024-11-20,691.0,3021.0,2330.0
2024-11-19,1.4907,1.7299,1.63,,2024-11-19,1.8263,,2024-11-19,1.84,,2024-11-19,1.53,1.795,,2024-11-19,1628.0,2883.0,1255.0
2024-11-18,1.4804,1.7245,1.6295,,2024-11-18,1.8349,,2024-11-18,1.85,,2024-11-18,1.595,1.845,,2024-11-18,389.0,1726.0,1337.0
2024-11-15,1.4772,1.723,1.6161,,2024-11-15,1.829,,2024-11-15,1.85,,2024-11-15,1.63,1.865,,2024-11-15,9688.0,9810.0,122.0
2024-11-14,1.4528,1.7174,1.6176,,2024-11-14,1.8589,,2024-11-14,1.89,,2024-11-14,1.88,1.91,,2024-11-14,3090.0,3282.0,192.0
2024-11-13,1.4768,1.7038,1.6585,,2024-11-13,1.8788,,2024-11-13,1.9,,2024-11-13,1.935,1.875,,2024-11-13,2157.0,2330.0,173.0
2024-11-12,1.5287,1.7261,1.6924,,2024-11-12,1.8903,,2024-11-12,1.9,,2024-11-12,1.765,1.81,,2024-11-12,1072.0,1255.0,183.0
2024-11-11,1.4598,1.7261,1.65,,2024-11-11,1.8674,,2024-11-11,1.88,,2024-11-11,1.755,1.81,,2024-11-11,1164.0,1337.0,173.0
2024-11-08,1.4755,1.6104,1.6144,,2024-11-08,1.8036,,2024-11-08,1.8,,2024-11-08,1.695,1.78,,2024-11-08,-49.0,122.0,171.0
2024-11-07,1.3273,1.604,1.472,,2024-11-07,1.7821,,2024-11-07,1.8,,2024-11-07,1.6,1.77,,2024-11-07,-3084.0,192.0,3276.0
2024-11-06,1.3343,1.5525,1.4678,,2024-11-06,1.7617,,2024-11-06,1.79,,2024-11-06,1.545,1.745,,2024-11-06,-4137.0,173.0,4310.0
2024-11-05,1.341,1.5425,1.4692,,2024-11-05,1.7517,,2024-11-05,1.79,,2024-11-05,1.45,1.77,,2024-11-05,-3645.0,183.0,3828.0
2024-11-04,1.3408,1.5411,1.4717,,2024-11-04,1.7548,,2024-11-04,1.78,,2024-11-04,1.85,1.89,,2024-11-04,-2243.0,173.0,2416.0
2024-11-01,1.3425,1.5508,1.4772,,2024-11-01,1.7592,,2024-11-01,1.79,,2024-11-01,1.795,1.9,,2024-11-01,-2755.0,171.0,2926.0
2024-10-31,1.3708,1.7044,1.5327,,2024-10-31,1.8508,,2024-10-31,1.87,,2024-10-31,1.68,1.905,,2024-10-31,-4713.0,3276.0,7989.0
2024-10-30,1.3806,1.7211,1.5227,,2024-10-30,1.8878,,2024-10-30,1.9,,2024-10-30,1.64,1.93,,2024-10-30,-3617.0,4310.0,7927.0
2024-10-29,1.4484,1.8064,1.567,,2024-10-29,1.9018,,2024-10-29,1.9,,2024-10-29,1.6,1.92,,2024-10-29,2244.0,3828.0,1584.0
2024-10-28,1.4971,1.7216,1.6083,,2024-10-28,1.89,,2024-10-28,1.93,,2024-10-28,1.815,1.93,,2024-10-28,327.0,2416.0,2089.0
2024-10-25,1.5126,1.7353,1.6264,,2024-10-25,1.9514,,2024-10-25,2.0,,2024-10-25,1.815,1.915,,2024-10-25,1844.8,2976.0,1131.2
2024-10-24,1.5436,1.6363,1.6651,,2024-10-24,1.8496,,2024-10-24,1.9,,2024-10-24,1.8,1.91,,2024-10-24,6663.0,7989.0,1326.0
2024-10-23,1.4985,1.6412,1.6326,,2024-10-23,1.872,,2024-10-23,1.9,,2024-10-23,1.885,1.895,,2024-10-23,1503.0,7927.0,6424.0
2024-10-22,1.4987,1.6362,1.6263,,2024-10-22,1.86,,2024-10-22,1.92,,2024-10-22,1.695,1.83,,2024-10-22,901.0,1584.0,683.0
2024-10-21,1.4758,1.6277,1.6048,,2024-10-21,1.8607,,2024-10-21,1.92,,2024-10-21,1.725,1.875,,2024-10-21,1662.0,2089.0,427.0
2024-10-18,1.4037,1.6065,1.5328,,2024-10-18,1.8125,,2024-10-18,1.85,,2024-10-18,1.64,1.885,,2024-10-18,142.0,1084.0,942.0
2024-10-17,1.4278,1.6093,1.5643,,2024-10-17,1.8463,,2024-10-17,1.88,,2024-10-17,1.635,1.88,,2024-10-17,-174.0,1326.0,1500.0
2024-10-16,1.4706,1.6367,1.6078,,2024-10-16,1.8689,,2024-10-16,1.9,,2024-10-16,1.61,1.88,,2024-10-16,5814.0,6424.0,610.0
2024-10-15,1.4157,1.5736,1.5467,,2024-10-15,1.826,,2024-10-15,1.88,,2024-10-15,1.605,1.9,,2024-10-15,266.0,683.0,417.0
2024-10-14,1.4113,1.6141,1.5504,,2024-10-14,1.8763,,2024-10-14,1.92,,2024-10-14,1.86,2.14,,2024-10-14,195.0,195.0,0.0
2024-10-12,1.3224,1.4549,1.3547,,2024-10-12,1.5261,,2024-10-12,1.57,,2024-10-12,2.625,2.47,,2024-10-12,232.0,232.0,0.0
2024-10-11,1.3921,1.5407,1.4243,,2024-10-11,1.8462,,2024-10-11,1.9,,2024-10-11,2.76,2.825,,2024-10-11,-1838.0,942.0,2780.0
2024-10-10,1.5225,1.6542,1.6611,,2024-10-10,2.0115,,2024-10-10,2.1,,2024-10-10,1.965,2.365,,2024-10-10,-1420.0,1500.0,2920.0
2024-10-09,1.6463,1.8222,1.8529,,2024-10-09,2.4578,,2024-10-09,2.05,,2024-10-09,2.3,2.285,,2024-10-09,-1355.0,610.0,1965.0
2024-10-08,1.5251,1.753,1.701,,2024-10-08,2.0692,,2024-10-08,1.9,,2024-10-08,2.045,2.145,,2024-10-08,-8869.0,417.0,9286.0
2024-09-30,1.5197,1.5552,1.7659,,2024-09-30,1.8324,,2024-09-30,2.4,,2024-09-30,1.98,2.07,,2024-09-30,520.0,2121.0,1601.0
2024-09-29,1.3379,1.8339,1.3866,,2024-09-29,1.9507,,2024-09-29,1.8,,2024-09-29,1.955,2.135,,2024-09-29,1820.0,1820.0,0.0
2024-09-27,1.3983,1.6642,1.4337,,2024-09-27,1.9857,,2024-09-27,1.9,,2024-09-27,1.955,2.025,,2024-09-27,-2939.0,2780.0,5719.0
2024-09-26,1.6069,1.8464,1.731,,2024-09-26,2.0682,,2024-09-26,2.05,,2024-09-26,2.065,2.12,,2024-09-26,-2313.5,2970.0,5283.5
2024-09-25,1.6336,1.8748,1.7339,,2024-09-25,1.9741,,2024-09-25,2.0,,2024-09-25,2.02,2.02,,2024-09-25,-3717.0,1965.0,5682.0
2024-09-24,1.7708,1.9173,1.8347,,2024-09-24,2.0311,,2024-09-24,2.05,,2024-09-24,1.95,1.945,,2024-09-24,4600.0,4600.0,0.0
2024-09-23,1.9181,1.885,1.9804,,2024-09-23,2.0206,,2024-09-23,2.0,,2024-09-23,1.87,1.89,,2024-09-23,959.0,2346.0,1387.0
2024-09-20,1.9328,1.9569,2.0175,,2024-09-20,2.0527,,2024-09-20,2.0,,2024-09-20,1.875,1.92,,2024-09-20,3357.0,5719.0,2362.0
2024-09-19,1.8904,1.9717,2.0266,,2024-09-19,2.0539,,2024-09-19,2.0,,2024-09-19,1.955,1.97,,2024-09-19,3628.0,5236.0,1608.0
2024-09-18,1.7779,1.884,1.8744,,2024-09-18,1.9394,,2024-09-18,1.9,,2024-09-18,1.935,1.94,,2024-09-18,807.0,5682.0,4875.0
2024-09-14,1.6051,1.6542,1.6226,,2024-09-14,1.6631,,2024-09-14,1.8,,2024-09-14,1.945,1.93,,2024-09-14,1387.0,1387.0,0.0
2024-09-13,1.6568,1.8187,1.6742,,2024-09-13,1.9349,,2024-09-13,1.95,,2024-09-13,1.85,1.88,,2024-09-13,947.0,2362.0,1415.0
2024-09-12,1.7867,1.8176,1.8513,,2024-09-12,1.8965,,2024-09-12,1.9,,2024-09-12,1.87,1.885,,2024-09-12,975.0,1608.0,633.0
2024-09-11,1.7811,1.8106,1.8526,,2024-09-11,1.9235,,2024-09-11,1.94,,2024-09-11,1.865,1.885,,2024-09-11,2093.0,2100.0,7.0
2024-09-10,1.9409,1.8612,1.986,,2024-09-10,1.9446,,2024-09-10,1.95,,2024-09-10,1.835,1.85,,2024-09-10,1848.0,1860.0,12.0
2024-09-09,1.7991,1.825,1.8928,,2024-09-09,1.9186,,2024-09-09,1.93,,2024-09-09,1.87,1.855,,2024-09-09,880.0,915.0,35.0
2024-09-06,1.7188,1.689,1.8287,,2024-09-06,1.8746,,2024-09-06,1.9,,2024-09-06,1.935,1.905,,2024-09-06,1114.0,1415.0,301.0
2024-09-05,1.5899,1.7108,1.7073,,2024-09-05,1.8619,,2024-09-05,1.89,,2024-09-05,1.845,1.9,,2024-09-05,-876.0,633.0,1509.0
2024-09-04,1.5437,1.7095,1.6687,,2024-09-04,1.8663,,2024-09-04,1.9,,2024-09-04,1.855,1.98,,2024-09-04,-2766.0,7.0,2773.0
2024-09-03,1.5739,1.7021,1.6713,,2024-09-03,1.849,,2024-09-03,1.86,,2024-09-03,1.89,2.015,,2024-09-03,-4713.0,12.0,4725.0
2024-09-02,1.519,1.6912,1.6135,,2024-09-02,1.8323,,2024-09-02,1.85,,2024-09-02,1.935,2.025,,2024-09-02,-4675.0,35.0,4710.0
2024-08-30,1.5322,1.6997,1.6573,,2024-08-30,1.8442,,2024-08-30,1.87,,2024-08-30,1.85,1.915,,2024-08-30,-3492.0,301.0,3793.0
2024-08-29,1.5136,1.631,1.5967,,2024-08-29,1.8135,,2024-08-29,1.9,,2024-08-29,1.88,1.905,,2024-08-29,-2084.0,1509.0,3593.0
2024-08-28,1.5218,1.7808,1.607,,2024-08-28,1.8903,,2024-08-28,1.9,,2024-08-28,1.865,1.9,,2024-08-28,193.0,2823.0,2630.0
2024-08-27,1.6575,1.8735,1.7278,,2024-08-27,1.9708,,2024-08-27,2.0,,2024-08-27,1.82,1.875,,2024-08-27,3234.0,4725.0,1491.0
2024-08-26,1.8551,1.9594,1.907,,2024-08-26,2.0408,,2024-08-26,2.05,,2024-08-26,1.85,1.87,,2024-08-26,4189.0,4710.0,521.0
2024-08-23,1.8144,1.8475,1.8887,,2024-08-23,1.9248,,2024-08-23,1.92,,2024-08-23,1.805,1.89,,2024-08-23,2415.0,3793.0,1378.0
2024-08-22,1.7833,1.8406,1.8679,,2024-08-22,1.9117,,2024-08-22,1.91,,2024-08-22,1.91,1.92,,2024-08-22,-2184.0,3593.0,5777.0
2024-08-21,1.732,1.8229,1.8143,,2024-08-21,1.8795,,2024-08-21,1.88,,2024-08-21,1.885,1.93,,2024-08-21,-1112.0,2580.0,3692.0
2024-08-20,1.7296,1.7801,1.8007,,2024-08-20,1.8634,,2024-08-20,1.86,,2024-08-20,1.9,1.945,,2024-08-20,-2366.0,1491.0,3857.0
2024-08-19,1.691,1.7315,1.7624,,2024-08-19,1.8386,,2024-08-19,1.85,,2024-08-19,1.905,1.89,,2024-08-19,-224.0,521.0,745.0
2024-08-16,1.6997,1.8357,1.7659,,2024-08-16,1.8656,,2024-08-16,1.86,,2024-08-16,1.83,1.85,,2024-08-16,1249.0,1378.0,129.0
2024-08-15,1.7571,1.8306,1.831,,2024-08-15,1.9147,,2024-08-15,1.9,,2024-08-15,1.82,1.84,,2024-08-15,5706.0,5777.0,71.0
2024-08-14,1.8499,1.8799,1.8991,,2024-08-14,1.9187,,2024-08-14,1.92,,2024-08-14,1.815,1.845,,2024-08-14,3692.0,3692.0,0.0
2024-08-13,1.9301,1.8798,1.9756,,2024-08-13,1.9576,,2024-08-13,1.95,,2024-08-13,1.825,1.83,,2024-08-13,3850.8,3857.0,6.2
2024-08-12,1.9556,1.9114,2.0041,,2024-08-12,1.9377,,2024-08-12,1.92,,2024-08-12,1.83,1.825,,2024-08-12,738.3,745.0,6.7
2024-08-09,1.7932,1.8205,1.8573,,2024-08-09,1.8747,,2024-08-09,1.86,,2024-08-09,1.81,1.835,,2024-08-09,117.3,129.0,11.7
2024-08-08,1.6924,1.7731,1.7751,,2024-08-08,1.8587,,2024-08-08,1.85,,2024-08-08,1.995,1.865,,2024-08-08,-32.7,71.0,103.7
2024-08-07,1.6291,1.7223,1.7031,,2024-08-07,1.8334,,2024-08-07,1.83,,2024-08-07,1.995,1.935,,2024-08-07,-2516.7,0.0,2516.7
2024-08-06,1.5817,1.6932,1.6643,,2024-08-06,1.8194,,2024-08-06,1.84,,2024-08-06,1.965,1.965,,2024-08-06,-2156.5,6.2,2162.7
2024-08-05,1.5695,1.6916,1.6514,,2024-08-05,1.803,,2024-08-05,1.8,,2024-08-05,1.9,1.97,,2024-08-05,-3009.0,6.7,3015.7
2024-08-02,1.5644,1.6922,1.6466,,2024-08-02,1.8044,,2024-08-02,1.82,,2024-08-02,1.855,1.975,,2024-08-02,-3568.8,11.7,3580.5
2024-08-01,1.6121,1.7048,1.6994,,2024-08-01,1.839,,2024-08-01,1.85,,2024-08-01,1.855,1.96,,2024-08-01,-2247.3,103.7,2351.0
2024-07-31,1.798,1.7999,1.9625,,2024-07-31,1.899,,2024-07-31,1.9,,2024-07-31,1.86,1.89,,2024-07-31,1855.7,2516.7,661.0
2024-07-30,1.6427,1.8336,1.7291,,2024-07-30,1.943,,2024-07-30,1.93,,2024-07-30,1.84,1.85,,2024-07-30,-510.3,2162.7,2673.0
2024-07-29,1.6371,1.9139,1.7162,,2024-07-29,1.9655,,2024-07-29,1.95,,2024-07-29,1.87,1.885,,2024-07-29,2433.7,3015.7,582.0
2024-07-26,1.6995,1.9197,1.7609,,2024-07-26,1.9754,,2024-07-26,1.99,,2024-07-26,1.825,1.865,,2024-07-26,2990.5,3580.5,590.0
2024-07-25,1.7693,1.9168,1.8295,,2024-07-25,2.0184,,2024-07-25,2.0,,2024-07-25,1.835,1.875,,2024-07-25,1861.0,2401.0,540.0
2024-07-24,1.7517,1.7591,1.8228,,2024-07-24,1.8607,,2024-07-24,1.85,,2024-07-24,1.9,1.905,,2024-07-24,-2039.0,661.0,2700.0
2024-07-23,1.7507,1.7669,1.8245,,2024-07-23,1.8586,,2024-07-23,1.85,,2024-07-23,1.865,1.875,,2024-07-23,-4087.0,2673.0,6760.0
2024-07-22,1.6634,1.7184,1.7377,,2024-07-22,1.8322,,2024-07-22,1.85,,2024-07-22,1.8,1.83,,2024-07-22,-708.0,582.0,1290.0
2024-07-19,1.8646,1.8682,1.9126,,2024-07-19,1.9008,,2024-07-19,1.9,,2024-07-19,1.695,1.805,,2024-07-19,570.0,590.0,20.0
2024-07-18,1.9435,1.8973,1.995,,2024-07-18,1.9051,,2024-07-18,1.9,,2024-07-18,1.72,1.825,,2024-07-18,470.0,490.0,20.0
2024-07-17,1.923,1.8995,1.9901,,2024-07-17,1.9236,,2024-07-17,1.9,,2024-07-17,1.795,1.865,,2024-07-17,2680.0,2700.0,20.0
2024-07-16,1.9097,1.9011,1.9805,,2024-07-16,1.9389,,2024-07-16,1.92,,2024-07-16,1.86,1.87,,2024-07-16,6740.0,6760.0,20.0
2024-07-15,1.794,1.8334,1.8416,,2024-07-15,1.8668,,2024-07-15,1.85,,2024-07-15,1.87,1.875,,2024-07-15,1270.0,1290.0,20.0
2024-07-12,1.6758,1.8047,1.7206,,2024-07-12,1.8346,,2024-07-12,1.84,,2024-07-12,1.8,1.835,,2024-07-12,0.0,20.0,20.0
2024-07-11,1.6734,1.8013,1.7193,,2024-07-11,1.8411,,2024-07-11,1.83,,2024-07-11,1.85,1.85,,2024-07-11,0.0,20.0,20.0
2024-07-10,1.643,1.7991,1.7027,,2024-07-10,1.8509,,2024-07-10,1.85,,2024-07-10,1.88,1.88,,2024-07-10,0.0,20.0,20.0
2024-07-09,1.6776,1.8039,1.7397,,2024-07-09,1.8691,,2024-07-09,1.87,,2024-07-09,1.955,1.885,,2024-07-09,0.0,20.0,20.0
2024-07-08,1.7545,1.8204,1.8025,,2024-07-08,1.8745,,2024-07-08,1.87,,2024-07-08,2.505,2.005,,2024-07-08,0.0,20.0,20.0
2024-07-05,1.7627,1.8089,1.8047,,2024-07-05,1.857,,2024-07-05,1.85,,2024-07-05,2.24,2.255,,2024-07-05,-480.0,20.0,500.0
2024-07-04,1.7181,1.8045,1.7747,,2024-07-04,1.8549,,2024-07-04,1.83,,2024-07-04,2.145,2.305,,2024-07-04,-980.0,20.0,1000.0
2024-07-03,1.692,1.7894,1.7536,,2024-07-03,1.855,,2024-07-03,1.85,,2024-07-03,2.005,2.325,,2024-07-03,-2480.0,20.0,2500.0
2024-07-02,1.7068,1.7905,1.7752,,2024-07-02,1.8764,,2024-07-02,1.85,,2024-07-02,1.92,2.305,,2024-07-02,-2980.0,20.0,3000.0
2024-07-01,1.7359,1.8009,1.8186,,2024-07-01,1.9652,,2024-07-01,1.95,,2024-07-01,1.875,2.14,,2024-07-01,-480.0,20.0,500.0
2024-06-28,1.9146,2.1664,2.3465,,2024-06-28,2.4492,,2024-06-28,2.3,,2024-06-28,1.855,1.93,,2024-06-28,400.0,500.0,100.0
2024-06-27,1.8764,2.1217,1.9643,,2024-06-27,2.3324,,2024-06-27,2.35,,2024-06-27,1.805,1.88,,2024-06-27,800.0,1000.0,200.0
2024-06-26,1.9702,2.1333,2.0105,,2024-06-26,2.2972,,2024-06-26,2.3,,2024-06-26,1.795,1.89,,2024-06-26,-280.0,2550.0,2830.0
2024-06-25,1.963,2.046,1.9931,,2024-06-25,2.2823,,2024-06-25,2.3,,2024-06-25,1.825,1.88,,2024-06-25,2140.0,3000.0,860.0
2024-06-24,1.9772,2.0074,2.015,,2024-06-24,2.3038,,2024-06-24,2.35,,2024-06-24,1.84,1.86,,2024-06-24,460.0,500.0,40.0
2024-06-21,1.9564,1.9477,2.0292,,2024-06-21,2.042,,2024-06-21,2.03,,2024-06-21,1.805,1.83,,2024-06-21,80.0,100.0,20.0
2024-06-20,1.8947,1.9021,1.9503,,2024-06-20,1.9228,,2024-06-20,1.9,,2024-06-20,1.81,1.835,,2024-06-20,180.0,200.0,20.0
2024-06-19,1.8621,1.8762,1.9112,,2024-06-19,1.9152,,2024-06-19,1.91,,2024-06-19,1.83,1.84,,2024-06-19,2760.0,2780.0,20.0
2024-06-18,1.8366,1.8871,1.8974,,2024-06-18,1.9091,,2024-06-18,1.89,,2024-06-18,1.855,1.84,,2024-06-18,840.0,860.0,20.0
2024-06-17,1.7992,1.865,1.8561,,2024-06-17,1.8662,,2024-06-17,1.85,,2024-06-17,1.775,1.82,,2024-06-17,40.0,40.0,0.0
2024-06-14,1.7441,1.8198,1.796,,2024-06-14,1.838,,2024-06-14,1.83,,2024-06-14,1.79,1.82,,2024-06-14,0.0,20.0,20.0
2024-06-13,1.7323,1.8146,1.7805,,2024-06-13,1.8329,,2024-06-13,1.83,,2024-06-13,1.805,1.83,,2024-06-13,0.0,20.0,20.0
2024-06-12,1.6848,1.7961,1.7458,,2024-06-12,1.8297,,2024-06-12,1.83,,2024-06-12,1.855,1.84,,2024-06-12,0.0,20.0,20.0
2024-06-11,1.684,1.8093,1.7435,,2024-06-11,1.8374,,2024-06-11,1.83,,2024-06-11,1.81,1.825,,2024-06-11,-20.0,20.0,40.0
2024-06-07,1.7266,1.7718,1.7731,,2024-06-07,1.8304,,2024-06-07,1.85,,2024-06-07,1.77,1.85,,2024-06-07,-980.0,20.0,1000.0
2024-06-06,1.6587,1.7859,1.7249,,2024-06-06,1.8349,,2024-06-06,1.84,,2024-06-06,1.88,1.955,,2024-06-06,-2580.0,20.0,2600.0
2024-06-05,1.6672,1.7887,1.7318,,2024-06-05,1.833,,2024-06-05,1.84,,2024-06-05,1.81,1.94,,2024-06-05,-2480.0,20.0,2500.0
2024-06-04,1.6598,1.787,1.7344,,2024-06-04,1.8415,,2024-06-04,1.83,,2024-06-04,1.795,1.945,,2024-06-04,0.0,20.0,20.0
2024-06-03,1.7304,1.8086,1.7893,,2024-06-03,1.8381,,2024-06-03,1.84,,2024-06-03,1.755,1.88,,2024-06-03,0.0,20.0,20.0
2024-05-31,1.8137,1.8675,1.8591,,2024-05-31,1.8655,,2024-05-31,1.88,,2024-05-31,1.64,1.785,,2024-05-31,980.0,1000.0,20.0
2024-05-30,1.7318,1.9177,1.7957,,2024-05-30,1.9594,,2024-05-30,1.95,,2024-05-30,1.78,1.845,,2024-05-30,2580.0,2600.0,20.0
2024-05-29,1.845,1.915,1.874,,2024-05-29,1.967,,2024-05-29,1.98,,2024-05-29,1.85,1.885,,2024-05-29,2480.0,2500.0,20.0
2024-05-28,1.8246,1.8969,1.8564,,2024-05-28,1.9537,,2024-05-28,1.95,,2024-05-28,1.775,1.84,,2024-05-28,0.0,70.0,70.0
2024-05-27,1.7804,1.8965,1.82,,2024-05-27,1.937,,2024-05-27,1.95,,2024-05-27,1.775,1.81,,2024-05-27,0.0,20.0,20.0
2024-05-24,1.7712,1.8237,1.8056,,2024-05-24,1.8229,,2024-05-24,1.82,,2024-05-24,1.655,1.775,,2024-05-24,0.0,20.0,20.0
2024-05-23,1.7724,1.8282,1.8079,,2024-05-23,1.8293,,2024-05-23,1.83,,2024-05-23,1.72,1.81,,2024-05-23,0.0,20.0,20.0
2024-05-22,1.7791,1.8421,1.8177,,2024-05-22,1.858,,2024-05-22,1.85,,2024-05-22,1.78,1.82,,2024-05-22,0.0,20.0,20.0
2024-05-21,1.7639,1.847,1.8069,,2024-05-21,1.8582,,2024-05-21,1.85,,2024-05-21,1.79,1.84,,2024-05-21,0.0,20.0,20.0
2024-05-20,1.724,1.8085,1.761,,2024-05-20,1.8153,,2024-05-20,1.81,,2024-05-20,1.75,1.83,,2024-05-20,-20.0,20.0,40.0
2024-05-17,1.7106,1.8078,1.7519,,2024-05-17,1.804,,2024-05-17,1.8,,2024-05-17,1.67,1.82,,2024-05-17,0.0,20.0,20.0
2024-05-16,1.7138,1.8009,1.7608,,2024-05-16,1.8168,,2024-05-16,1.82,,2024-05-16,1.77,1.87,,2024-05-16,0.0,20.0,20.0
2024-05-15,1.71,1.8087,1.7656,,2024-05-15,1.8216,,2024-05-15,1.82,,2024-05-15,1.8,1.89,,2024-05-15,0.0,20.0,20.0
2024-05-14,1.761,1.8402,1.803,,2024-05-14,1.842,,2024-05-14,1.85,,2024-05-14,1.93,1.93,,2024-05-14,0.0,20.0,20.0
2024-05-13,1.7787,1.8485,1.823,,2024-05-13,1.8738,,2024-05-13,1.88,,2024-05-13,1.78,1.91,,2024-05-13,0.0,20.0,20.0
2024-05-11,1.7268,1.852,1.7364,,2024-05-11,1.8595,,2024-05-11,1.85,,2024-05-11,1.65,1.905,,2024-05-11,20.0,20.0,0.0
2024-05-10,1.7312,1.8228,1.7379,,2024-05-10,1.8674,,2024-05-10,1.87,,2024-05-10,1.985,2.045,,2024-05-10,20.0,20.0,0.0
2024-05-09,1.7234,1.8249,1.8034,,2024-05-09,1.8941,,2024-05-09,1.9,,2024-05-09,1.735,1.92,,2024-05-09,20.0,20.0,0.0
2024-05-08,1.8389,1.8706,1.88,,2024-05-08,1.8985,,2024-05-08,1.9,,2024-05-08,1.805,1.98,,2024-05-08,20.0,20.0,0.0
2024-05-07,1.7498,1.8458,1.8194,,2024-05-07,1.8914,,2024-05-07,1.9,,2024-05-07,1.82,1.98,,2024-05-07,-4380.0,20.0,4400.0
2024-05-06,1.7651,1.8782,1.8506,,2024-05-06,1.9419,,2024-05-06,1.95,,2024-05-06,1.88,1.93,,2024-05-06,-80.0,20.0,100.0
2024-04-30,1.9374,2.1098,1.9991,,2024-04-30,2.0899,,2024-04-30,2.1,,2024-04-30,1.83,1.905,,2024-04-30,4380.0,4400.0,20.0
2024-04-29,1.8266,2.1024,1.8871,,2024-04-29,2.1059,,2024-04-29,2.08,,2024-04-29,1.75,1.87,,2024-04-29,0.0,20.0,20.0
2024-04-28,1.8121,1.9611,1.8186,,2024-04-28,1.9692,,2024-04-28,1.98,,2024-04-28,1.775,1.89,,2024-04-28,20.0,20.0,0.0
2024-04-26,1.873,1.9315,1.8808,,2024-04-26,1.9673,,2024-04-26,1.95,,2024-04-26,1.775,1.89,,2024-04-26,0.0,20.0,20.0
2024-04-25,1.8559,1.9161,1.909,,2024-04-25,1.9683,,2024-04-25,1.98,,2024-04-25,1.78,1.94,,2024-04-25,0.0,70.0,70.0
2024-04-24,1.7852,1.8716,1.8659,,2024-04-24,1.946,,2024-04-24,1.9,,2024-04-24,1.8,1.895,,2024-04-24,0.0,20.0,20.0
