序号,起始日期,截止日期,总发行量(亿元),发行只数,总偿还量(亿元),净融资额(亿元),到期偿还量(亿元),到期只数,提前兑付量(亿元),提前兑付只数,回售量(亿元),回售只数,赎回量(亿元),赎回只数,现金要约金额(亿元),现金要约只数
777,2023-07-04,2023-07-04,290.0,5,0.0,290.0,0.0,0,0,0,0,0,0,0,0,0
778,2023-07-03,2023-07-03,110.0,2,50.0,60.0,50.0,1,0,0,0,0,0,0,0,0
779,2023-07-02,2023-07-02,0.0,0,2662.8,-2662.8,2662.8,1,0,0,0,0,0,0,0,0
780,2023-07-01,2023-07-01,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
781,2023-06-30,2023-06-30,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
782,2023-06-29,2023-06-29,230.0,4,0.0,230.0,0.0,0,0,0,0,0,0,0,0,0
783,2023-06-28,2023-06-28,220.0,2,0.0,220.0,0.0,0,0,0,0,0,0,0,0,0
784,2023-06-27,2023-06-27,330.0,5,50.0,280.0,50.0,1,0,0,0,0,0,0,0,0
785,2023-06-26,2023-06-26,130.0,2,850.0,-720.0,850.0,2,0,0,0,0,0,0,0,0
786,2023-06-25,2023-06-25,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
787,2023-06-24,2023-06-24,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
788,2023-06-23,2023-06-23,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
789,2023-06-22,2023-06-22,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
790,2023-06-21,2023-06-21,2069.0,7,180.0,1889.0,180.0,1,0,0,0,0,0,0,0,0
791,2023-06-20,2023-06-20,470.0,6,50.0,420.0,50.0,1,0,0,0,0,0,0,0,0
792,2023-06-19,2023-06-19,130.0,2,1237.2,-1107.2,1237.2,2,0,0,0,0,0,0,0,0
793,2023-06-18,2023-06-18,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
794,2023-06-17,2023-06-17,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
795,2023-06-16,2023-06-16,874.2,5,1134.7,-260.5,1134.7,1,0,0,0,0,0,0,0,0
796,2023-06-15,2023-06-15,415.0,7,201.3,213.7,201.3,1,0,0,0,0,0,0,0,0
797,2023-06-14,2023-06-14,1971.4,4,0.0,1971.4,0.0,0,0,0,0,0,0,0,0,0
798,2023-06-13,2023-06-13,365.0,6,50.0,315.0,50.0,1,0,0,0,0,0,0,0,0
799,2023-06-12,2023-06-12,100.0,2,851.5,-751.5,851.5,2,0,0,0,0,0,0,0,0
800,2023-06-11,2023-06-11,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
801,2023-06-10,2023-06-10,380.0,2,199.94,180.06,199.94,1,0,0,0,0,0,0,0,0
802,2023-06-09,2023-06-09,1002.7,5,100.0,902.7,100.0,2,0,0,0,0,0,0,0,0
803,2023-06-08,2023-06-08,465.0,7,203.4,261.6,203.4,1,0,0,0,0,0,0,0,0
804,2023-06-07,2023-06-07,2363.9,6,0.0,2363.9,0.0,0,0,0,0,0,0,0,0,0
805,2023-06-06,2023-06-06,365.0,5,1037.0,-672.0,1037.0,2,0,0,0,0,0,0,0,0
806,2023-06-05,2023-06-05,130.0,2,420.0,-290.0,420.0,2,0,0,0,0,0,0,0,0
807,2023-06-04,2023-06-04,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
808,2023-06-03,2023-06-03,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
809,2023-06-02,2023-06-02,888.2,5,0.0,888.2,0.0,0,0,0,0,0,0,0,0,0
810,2023-06-01,2023-06-01,470.0,7,0.0,470.0,0.0,0,0,0,0,0,0,0,0,0
811,2023-05-31,2023-05-31,230.0,2,0.0,230.0,0.0,0,0,0,0,0,0,0,0,0
812,2023-05-30,2023-05-30,370.0,5,0.0,370.0,0.0,0,0,0,0,0,0,0,0,0
813,2023-05-29,2023-05-29,130.0,2,800.0,-670.0,800.0,2,0,0,0,0,0,0,0,0
814,2023-05-28,2023-05-28,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
815,2023-05-27,2023-05-27,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
816,2023-05-26,2023-05-26,452.0,4,0.0,452.0,0.0,0,0,0,0,0,0,0,0,0
817,2023-05-25,2023-05-25,490.0,7,1054.2,-564.2,1054.2,2,0,0,0,0,0,0,0,0
818,2023-05-24,2023-05-24,1607.6,4,50.0,1557.6,50.0,1,0,0,0,0,0,0,0,0
819,2023-05-23,2023-05-23,445.0,5,2060.0,-1615.0,2060.0,2,0,0,0,0,0,0,0,0
820,2023-05-22,2023-05-22,130.0,2,200.0,-70.0,200.0,1,0,0,0,0,0,0,0,0
821,2023-05-21,2023-05-21,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
822,2023-05-20,2023-05-20,0.0,0,2934.5,-2934.5,2934.5,1,0,0,0,0,0,0,0,0
823,2023-05-19,2023-05-19,1151.5,6,0.0,1151.5,0.0,0,0,0,0,0,0,0,0,0
824,2023-05-18,2023-05-18,520.0,7,20.0,500.0,20.0,1,0,0,0,0,0,0,0,0
825,2023-05-17,2023-05-17,1977.0,5,50.0,1927.0,50.0,1,0,0,0,0,0,0,0,0
826,2023-05-16,2023-05-16,450.0,5,150.0,300.0,150.0,1,0,0,0,0,0,0,0,0
827,2023-05-15,2023-05-15,170.0,3,1000.0,-830.0,1000.0,2,0,0,0,0,0,0,0,0
828,2023-05-14,2023-05-14,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
829,2023-05-13,2023-05-13,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
830,2023-05-12,2023-05-12,1401.0,5,0.0,1401.0,0.0,0,0,0,0,0,0,0,0,0
831,2023-05-11,2023-05-11,530.0,7,421.2,108.8,421.2,3,0,0,0,0,0,0,0,0
832,2023-05-10,2023-05-10,1738.0,9,200.0,1538.0,200.0,2,0,0,0,0,0,0,0,0
833,2023-05-09,2023-05-09,440.0,5,780.0,-340.0,780.0,1,0,0,0,0,0,0,0,0
834,2023-05-08,2023-05-08,140.0,2,400.0,-260.0,400.0,1,0,0,0,0,0,0,0,0
835,2023-05-07,2023-05-07,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
836,2023-05-06,2023-05-06,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
837,2023-05-05,2023-05-05,1170.8,7,0.0,1170.8,0.0,0,0,0,0,0,0,0,0,0
838,2023-05-04,2023-05-04,450.0,4,30.0,420.0,30.0,1,0,0,0,0,0,0,0,0
839,2023-05-03,2023-05-03,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
840,2023-05-02,2023-05-02,0.0,0,220.0,-220.0,220.0,1,0,0,0,0,0,0,0,0
841,2023-05-01,2023-05-01,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
842,2023-04-30,2023-04-30,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
843,2023-04-29,2023-04-29,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
844,2023-04-28,2023-04-28,0.0,0,123.0,-123.0,123.0,3,0,0,0,0,0,0,0,0
845,2023-04-27,2023-04-27,55.0,2,0.0,55.0,0.0,0,0,0,0,0,0,0,0,0
846,2023-04-26,2023-04-26,40.0,1,0.0,40.0,0.0,0,0,0,0,0,0,0,0,0
847,2023-04-25,2023-04-25,650.0,6,1893.2,-1243.2,1893.2,1,0,0,0,0,0,0,0,0
848,2023-04-24,2023-04-24,1792.2,4,650.8,1141.4,650.8,1,0,0,0,0,0,0,0,0
849,2023-04-23,2023-04-23,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
850,2023-04-22,2023-04-22,0.0,0,710.0,-710.0,710.0,1,0,0,0,0,0,0,0,0
851,2023-04-21,2023-04-21,830.0,5,30.0,800.0,30.0,1,0,0,0,0,0,0,0,0
852,2023-04-20,2023-04-20,581.2,7,0.0,581.2,0.0,0,0,0,0,0,0,0,0,0
853,2023-04-19,2023-04-19,1993.8,8,1281.5,712.3,1281.5,2,0,0,0,0,0,0,0,0
854,2023-04-18,2023-04-18,450.0,5,100.0,350.0,100.0,1,0,0,0,0,0,0,0,0
855,2023-04-17,2023-04-17,150.0,2,1310.0,-1160.0,1310.0,3,0,0,0,0,0,0,0,0
856,2023-04-16,2023-04-16,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
857,2023-04-15,2023-04-15,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
858,2023-04-14,2023-04-14,1601.3,6,36.0,1565.3,36.0,1,0,0,0,0,0,0,0,0
859,2023-04-13,2023-04-13,598.0,8,250.0,348.0,250.0,2,0,0,0,0,0,0,0,0
860,2023-04-12,2023-04-12,1511.2,6,0.0,1511.2,0.0,0,0,0,0,0,0,0,0,0
861,2023-04-11,2023-04-11,460.0,5,320.0,140.0,320.0,2,0,0,0,0,0,0,0,0
862,2023-04-10,2023-04-10,570.0,5,280.0,290.0,280.0,3,0,0,0,0,0,0,0,0
863,2023-04-09,2023-04-09,0.0,0,1216.4,-1216.4,1216.4,1,0,0,0,0,0,0,0,0
864,2023-04-08,2023-04-08,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
865,2023-04-07,2023-04-07,527.0,4,918.9,-391.9,918.9,1,0,0,0,0,0,0,0,0
866,2023-04-06,2023-04-06,587.6,8,200.0,387.6,200.0,1,0,0,0,0,0,0,0,0
867,2023-04-05,2023-04-05,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
868,2023-04-04,2023-04-04,440.0,5,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0
869,2023-04-03,2023-04-03,130.0,2,0.0,130.0,0.0,0,0,0,0,0,0,0,0,0
870,2023-04-02,2023-04-02,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
871,2023-04-01,2023-04-01,0.0,0,1127.0,-1127.0,1127.0,1,0,0,0,0,0,0,0,0
872,2023-03-31,2023-03-31,180.6,4,0.0,180.6,0.0,0,0,0,0,0,0,0,0,0
873,2023-03-30,2023-03-30,600.2,8,0.0,600.2,0.0,0,0,0,0,0,0,0,0,0
874,2023-03-29,2023-03-29,245.0,3,0.0,245.0,0.0,0,0,0,0,0,0,0,0,0
875,2023-03-28,2023-03-28,445.0,5,0.0,445.0,0.0,0,0,0,0,0,0,0,0,0
876,2023-03-27,2023-03-27,170.0,2,1103.4,-933.4,1103.4,2,0,0,0,0,0,0,0,0
877,2023-03-26,2023-03-26,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
878,2023-03-25,2023-03-25,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
879,2023-03-24,2023-03-24,1600.0,5,0.0,1600.0,0.0,0,0,0,0,0,0,0,0,0
880,2023-03-23,2023-03-23,599.4,9,1406.3,-806.9,1406.3,2,0,0,0,0,0,0,0,0
881,2023-03-22,2023-03-22,2040.0,5,250.0,1790.0,250.0,1,0,0,0,0,0,0,0,0
882,2023-03-21,2023-03-21,466.0,6,0.0,466.0,0.0,0,0,0,0,0,0,0,0,0
883,2023-03-20,2023-03-20,170.0,2,500.0,-330.0,500.0,1,0,0,0,0,0,0,0,0
884,2023-03-19,2023-03-19,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
885,2023-03-18,2023-03-18,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
886,2023-03-17,2023-03-17,490.0,3,888.2,-398.2,888.2,1,0,0,0,0,0,0,0,0
887,2023-03-16,2023-03-16,610.0,8,235.9,374.1,235.9,2,0,0,0,0,0,0,0,0
888,2023-03-15,2023-03-15,280.0,3,0.0,280.0,0.0,0,0,0,0,0,0,0,0,0
889,2023-03-14,2023-03-14,2185.7,7,653.0,1532.7,653.0,1,0,0,0,0,0,0,0,0
890,2023-03-13,2023-03-13,180.0,2,501.0,-321.0,501.0,1,0,0,0,0,0,0,0,0
891,2023-03-12,2023-03-12,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
892,2023-03-11,2023-03-11,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
893,2023-03-10,2023-03-10,1030.0,6,150.0,880.0,150.0,1,0,0,0,0,0,0,0,0
894,2023-03-09,2023-03-09,585.0,8,223.0,362.0,223.0,2,0,0,0,0,0,0,0,0
895,2023-03-08,2023-03-08,1580.2,6,932.7,647.5,932.7,1,0,0,0,0,0,0,0,0
896,2023-03-07,2023-03-07,433.6,5,0.0,433.6,0.0,0,0,0,0,0,0,0,0,0
897,2023-03-06,2023-03-06,220.0,3,501.7,-281.7,501.7,1,0,0,0,0,0,0,0,0
898,2023-03-05,2023-03-05,0.0,0,2080.0,-2080.0,2080.0,1,0,0,0,0,0,0,0,0
899,2023-03-04,2023-03-04,0.0,0,783.5,-783.5,783.5,1,0,0,0,0,0,0,0,0
900,2023-03-03,2023-03-03,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0
901,2023-03-02,2023-03-02,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0
902,2023-03-01,2023-03-01,440.0,4,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0
903,2023-02-28,2023-02-28,370.0,5,280.0,90.0,280.0,1,0,0,0,0,0,0,0,0
904,2023-02-27,2023-02-27,198.1,2,1301.1,-1103.0,1301.1,2,0,0,0,0,0,0,0,0
905,2023-02-26,2023-02-26,0.0,0,520.0,-520.0,520.0,1,0,0,0,0,0,0,0,0
906,2023-02-25,2023-02-25,0.0,0,1570.0,-1570.0,1570.0,1,0,0,0,0,0,0,0,0
907,2023-02-24,2023-02-24,970.0,5,0.0,970.0,0.0,0,0,0,0,0,0,0,0,0
908,2023-02-23,2023-02-23,557.7,8,0.0,557.7,0.0,0,0,0,0,0,0,0,0,0
909,2023-02-22,2023-02-22,1585.0,6,0.0,1585.0,0.0,0,0,0,0,0,0,0,0,0
910,2023-02-21,2023-02-21,430.0,5,817.9,-387.9,817.9,2,0,0,0,0,0,0,0,0
911,2023-02-20,2023-02-20,170.0,2,650.0,-480.0,650.0,1,0,0,0,0,0,0,0,0
912,2023-02-19,2023-02-19,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
913,2023-02-18,2023-02-18,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
914,2023-02-17,2023-02-17,360.0,5,0.0,360.0,0.0,0,0,0,0,0,0,0,0,0
915,2023-02-16,2023-02-16,580.0,8,200.7,379.3,200.7,1,0,0,0,0,0,0,0,0
916,2023-02-15,2023-02-15,303.0,3,0.0,303.0,0.0,0,0,0,0,0,0,0,0,0
917,2023-02-14,2023-02-14,2240.0,7,1502.6,737.4,1502.6,3,0,0,0,0,0,0,0,0
918,2023-02-13,2023-02-13,220.0,3,650.0,-430.0,650.0,1,0,0,0,0,0,0,0,0
919,2023-02-12,2023-02-12,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
920,2023-02-11,2023-02-11,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
921,2023-02-10,2023-02-10,760.0,5,0.0,760.0,0.0,0,0,0,0,0,0,0,0,0
922,2023-02-09,2023-02-09,557.6,8,200.0,357.6,200.0,1,0,0,0,0,0,0,0,0
923,2023-02-08,2023-02-08,1584.6,6,0.0,1584.6,0.0,0,0,0,0,0,0,0,0,0
924,2023-02-07,2023-02-07,440.0,5,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0
925,2023-02-06,2023-02-06,180.5,2,1302.0,-1121.5,1302.0,2,0,0,0,0,0,0,0,0
926,2023-02-05,2023-02-05,0.0,0,260.0,-260.0,260.0,1,0,0,0,0,0,0,0,0
927,2023-02-04,2023-02-04,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
928,2023-02-03,2023-02-03,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0
929,2023-02-02,2023-02-02,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0
930,2023-02-01,2023-02-01,313.1,3,0.0,313.1,0.0,0,0,0,0,0,0,0,0,0
931,2023-01-31,2023-01-31,410.0,5,0.0,410.0,0.0,0,0,0,0,0,0,0,0,0
932,2023-01-30,2023-01-30,160.0,2,1303.7,-1143.7,1303.7,2,0,0,0,0,0,0,0,0
933,2023-01-29,2023-01-29,0.0,0,943.9,-943.9,943.9,1,0,0,0,0,0,0,0,0
934,2023-01-28,2023-01-28,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
935,2023-01-27,2023-01-27,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
936,2023-01-26,2023-01-26,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
937,2023-01-25,2023-01-25,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
938,2023-01-24,2023-01-24,0.0,0,1057.6,-1057.6,1057.6,1,0,0,0,0,0,0,0,0
939,2023-01-23,2023-01-23,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
940,2023-01-22,2023-01-22,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
941,2023-01-21,2023-01-21,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
942,2023-01-20,2023-01-20,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
943,2023-01-19,2023-01-19,0.0,0,652.0,-652.0,652.0,1,0,0,0,0,0,0,0,0
944,2023-01-18,2023-01-18,2210.0,7,600.0,1610.0,600.0,1,0,0,0,0,0,0,0,0
945,2023-01-17,2023-01-17,530.0,6,150.0,380.0,150.0,1,0,0,0,0,0,0,0,0
946,2023-01-16,2023-01-16,370.0,4,1300.0,-930.0,1300.0,2,0,0,0,0,0,0,0,0
947,2023-01-15,2023-01-15,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
948,2023-01-14,2023-01-14,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
949,2023-01-13,2023-01-13,2560.0,8,3975.0,-1415.0,3975.0,3,0,0,0,0,0,0,0,0
950,2023-01-12,2023-01-12,560.0,8,400.8,159.2,400.8,2,0,0,0,0,0,0,0,0
951,2023-01-11,2023-01-11,2399.5,7,256.0,2143.5,256.0,1,0,0,0,0,0,0,0,0
952,2023-01-10,2023-01-10,385.0,6,350.0,35.0,350.0,1,0,0,0,0,0,0,0,0
953,2023-01-09,2023-01-09,190.0,3,0.0,190.0,0.0,0,0,0,0,0,0,0,0,0
954,2023-01-08,2023-01-08,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
955,2023-01-07,2023-01-07,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
956,2023-01-06,2023-01-06,383.9,6,1086.2,-702.3,1086.2,2,0,0,0,0,0,0,0,0
957,2023-01-05,2023-01-05,503.3,6,0.0,503.3,0.0,0,0,0,0,0,0,0,0,0
958,2023-01-04,2023-01-04,388.2,5,0.0,388.2,0.0,0,0,0,0,0,0,0,0,0
959,2023-01-03,2023-01-03,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
960,2023-01-02,2023-01-02,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
961,2023-01-01,2023-01-01,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
962,2022-12-31,2022-12-31,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
963,2022-12-30,2022-12-30,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
964,2022-12-29,2022-12-29,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
965,2022-12-28,2022-12-28,200.0,1,0.0,200.0,0.0,0,0,0,0,0,0,0,0,0
966,2022-12-27,2022-12-27,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
967,2022-12-26,2022-12-26,0.0,0,200.9,-200.9,200.9,1,0,0,0,0,0,0,0,0
968,2022-12-25,2022-12-25,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
969,2022-12-24,2022-12-24,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
970,2022-12-23,2022-12-23,1500.0,3,50.0,1450.0,50.0,1,0,0,0,0,0,0,0,0
971,2022-12-22,2022-12-22,100.0,2,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0
972,2022-12-21,2022-12-21,600.0,1,0.0,600.0,0.0,0,0,0,0,0,0,0,0,0
973,2022-12-20,2022-12-20,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
974,2022-12-19,2022-12-19,0.0,0,200.6,-200.6,200.6,1,0,0,0,0,0,0,0,0
975,2022-12-18,2022-12-18,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
976,2022-12-17,2022-12-17,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
977,2022-12-16,2022-12-16,700.0,2,50.0,650.0,50.0,1,0,0,0,0,0,0,0,0
978,2022-12-15,2022-12-15,385.1,6,204.6,180.5,204.6,1,0,0,0,0,0,0,0,0
979,2022-12-14,2022-12-14,1630.9,5,0.0,1630.9,0.0,0,0,0,0,0,0,0,0,0
980,2022-12-13,2022-12-13,207.0,4,492.0,-285.0,492.0,2,0,0,0,0,0,0,0,0
981,2022-12-12,2022-12-12,7500.0,1,202.4,7297.6,202.4,1,0,0,0,0,0,0,0,0
982,2022-12-11,2022-12-11,0.0,0,7500.0,-7500.0,7500.0,1,0,0,0,0,0,0,0,0
983,2022-12-10,2022-12-10,0.0,0,3451.6,-3451.6,3451.6,1,0,0,0,0,0,0,0,0
984,2022-12-09,2022-12-09,1092.5,6,50.0,1042.5,50.0,1,0,0,0,0,0,0,0,0
985,2022-12-08,2022-12-08,367.3,5,201.3,166.0,201.3,1,0,0,0,0,0,0,0,0
986,2022-12-07,2022-12-07,1379.3,5,0.0,1379.3,0.0,0,0,0,0,0,0,0,0,0
987,2022-12-06,2022-12-06,240.0,6,472.3,-232.3,472.3,2,0,0,0,0,0,0,0,0
988,2022-12-05,2022-12-05,120.0,2,303.0,-183.0,303.0,1,0,0,0,0,0,0,0,0
989,2022-12-04,2022-12-04,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
990,2022-12-03,2022-12-03,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
991,2022-12-02,2022-12-02,791.7,5,50.0,741.7,50.0,1,0,0,0,0,0,0,0,0
992,2022-12-01,2022-12-01,380.0,5,0.0,380.0,0.0,0,0,0,0,0,0,0,0,0
993,2022-11-30,2022-11-30,801.2,4,0.0,801.2,0.0,0,0,0,0,0,0,0,0,0
994,2022-11-29,2022-11-29,270.0,6,50.0,220.0,50.0,1,0,0,0,0,0,0,0,0
995,2022-11-28,2022-11-28,120.0,2,300.5,-180.5,300.5,1,0,0,0,0,0,0,0,0
996,2022-11-27,2022-11-27,0.0,0,115.0,-115.0,115.0,1,0,0,0,0,0,0,0,0
997,2022-11-26,2022-11-26,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
998,2022-11-25,2022-11-25,1341.1,5,0.0,1341.1,0.0,0,0,0,0,0,0,0,0,0
999,2022-11-24,2022-11-24,1090.5,7,0.0,1090.5,0.0,0,0,0,0,0,0,0,0,0
1000,2022-11-23,2022-11-23,190.0,3,0.0,190.0,0.0,0,0,0,0,0,0,0,0,0
1001,2022-11-22,2022-11-22,250.0,6,220.0,30.0,220.0,2,0,0,0,0,0,0,0,0
1002,2022-11-21,2022-11-21,120.0,2,655.5,-535.5,655.5,2,0,0,0,0,0,0,0,0
1003,2022-11-20,2022-11-20,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1004,2022-11-19,2022-11-19,0.0,0,355.6,-355.6,355.6,1,0,0,0,0,0,0,0,0
1005,2022-11-18,2022-11-18,930.0,5,0.0,930.0,0.0,0,0,0,0,0,0,0,0,0
1006,2022-11-17,2022-11-17,330.0,5,0.0,330.0,0.0,0,0,0,0,0,0,0,0,0
1007,2022-11-16,2022-11-16,200.0,3,0.0,200.0,0.0,0,0,0,0,0,0,0,0,0
1008,2022-11-15,2022-11-15,290.0,6,50.0,240.0,50.0,1,0,0,0,0,0,0,0,0
1009,2022-11-14,2022-11-14,752.2,3,404.8,347.4,404.8,1,0,0,0,0,0,0,0,0
1010,2022-11-13,2022-11-13,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1011,2022-11-12,2022-11-12,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1012,2022-11-11,2022-11-11,1360.0,5,0.0,1360.0,0.0,0,0,0,0,0,0,0,0,0
1013,2022-11-10,2022-11-10,790.0,9,794.6,-4.6,794.6,4,0,0,0,0,0,0,0,0
1014,2022-11-09,2022-11-09,1931.9,7,1090.0,841.9,1090.0,1,0,0,0,0,0,0,0,0
1015,2022-11-08,2022-11-08,330.0,6,50.0,280.0,50.0,1,0,0,0,0,0,0,0,0
1016,2022-11-07,2022-11-07,130.0,2,1208.0,-1078.0,1208.0,2,0,0,0,0,0,0,0,0
1017,2022-11-06,2022-11-06,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1018,2022-11-05,2022-11-05,0.0,0,898.3,-898.3,898.3,1,0,0,0,0,0,0,0,0
1019,2022-11-04,2022-11-04,980.0,5,835.4,144.6,835.4,1,0,0,0,0,0,0,0,0
1020,2022-11-03,2022-11-03,559.7,7,0.0,559.7,0.0,0,0,0,0,0,0,0,0,0
1021,2022-11-02,2022-11-02,2091.1,7,0.0,2091.1,0.0,0,0,0,0,0,0,0,0,0
1022,2022-11-01,2022-11-01,240.0,4,728.2,-488.2,728.2,2,0,0,0,0,0,0,0,0
1023,2022-10-31,2022-10-31,170.4,2,607.0,-436.6,607.0,1,0,0,0,0,0,0,0,0
1024,2022-10-30,2022-10-30,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1025,2022-10-29,2022-10-29,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1026,2022-10-28,2022-10-28,783.7,4,1492.9,-709.2,1492.9,1,0,0,0,0,0,0,0,0
1027,2022-10-27,2022-10-27,520.4,7,0.0,520.4,0.0,0,0,0,0,0,0,0,0,0
1028,2022-10-26,2022-10-26,269.7,3,0.0,269.7,0.0,0,0,0,0,0,0,0,0,0
1029,2022-10-25,2022-10-25,356.0,6,1439.6,-1083.6,1439.6,4,0,0,0,0,0,0,0,0
1030,2022-10-24,2022-10-24,962.4,4,550.5,411.9,550.5,1,0,0,0,0,0,0,0,0
1031,2022-10-23,2022-10-23,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1032,2022-10-22,2022-10-22,0.0,0,1560.1,-1560.1,1560.1,2,0,0,0,0,0,0,0,0
1033,2022-10-21,2022-10-21,780.8,4,0.0,780.8,0.0,0,0,0,0,0,0,0,0,0
1034,2022-10-20,2022-10-20,515.5,7,0.0,515.5,0.0,0,0,0,0,0,0,0,0,0
1035,2022-10-19,2022-10-19,2289.2,6,952.1,1337.1,952.1,1,0,0,0,0,0,0,0,0
1036,2022-10-18,2022-10-18,300.0,5,60.0,240.0,60.0,2,0,0,0,0,0,0,0,0
1037,2022-10-17,2022-10-17,170.0,2,557.8,-387.8,557.8,1,0,0,0,0,0,0,0,0
