时间,中国:日均产量:粗钢,唐山:高炉开工率,中国:江浙地区:开工率:涤纶长丝:下游织机,中国:开工率:汽车轮胎(全钢胎),中国:开工率:汽车轮胎(半钢胎),义乌中国小商品指数:总价格指数,"中国:日均销量(当周,厂家零售):乘用车",中国:票房收入:电影,中国:30大中城市:成交面积:商品房,中国:100大中城市:成交土地占地面积:当周值,中国:开工率:石油沥青装置,中国:水泥价格指数,中国出口集装箱运价指数:综合指数,上海出口集装箱运价指数:综合指数,波罗的海货运指数,中国食用农产品价格指数,中国:平均批发价:猪肉,中国:生产资料价格指数,期货结算价(连续):布伦特原油
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0,2497.32,30.85,0.0,0.0,110.75,0.0,0.0,0.0,0.0,20.25,0.0,82.52
2023-11-12,0.0,0.0,0.0,0.0,0.0,102.07,49845,7577.1,15.98,1277.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0,10761.83,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10,266.91,93.67,0.0,0.0,0.0,0.0,0,5876.41,34.49,0.0,0.0,110.82,843.77,1030.24,1217.27,107.74,20.48,108.87,81.43
2023-11-09,0.0,0.0,66.03,62.32,71.91,0.0,0,2505.85,32.25,0.0,0.0,110.37,0.0,0.0,0.0,0.0,20.57,0.0,80.01
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0,2427.38,24.25,0.0,35.5,110.52,0.0,0.0,0.0,0.0,20.41,0.0,79.54
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0,2538.22,27.53,0.0,0.0,110.58,0.0,0.0,0.0,0.0,20.49,0.0,81.61
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0,2650.67,31.53,0.0,0.0,110.55,0.0,0.0,0.0,0.0,20.44,0.0,85.18
2023-11-05,0.0,0.0,0.0,0.0,0.0,101.4,37875,7400.78,15.36,1588.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0,10173.77,17.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-03,0.0,87.75,0.0,0.0,0.0,0.0,0,5358.79,38.79,0.0,0.0,110.54,827.84,1067.88,1166.97,107.74,20.81,109.09,84.89
2023-11-02,0.0,0.0,66.03,63.15,72.98,0.0,0,3365.07,34.04,0.0,0.0,110.02,0.0,0.0,0.0,0.0,20.55,0.0,86.85
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0,3504.95,38.14,0.0,37.0,109.69,0.0,0.0,0.0,0.0,20.69,0.0,84.63
2023-10-31,261.65,0.0,0.0,0.0,0.0,0.0,90343,3442.22,63.82,0.0,0.0,109.66,0.0,0.0,0.0,0.0,20.7,0.0,87.41
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0,3571.51,51.31,0.0,0.0,109.68,0.0,0.0,0.0,0.0,20.54,0.0,87.45
2023-10-29,0.0,0.0,0.0,0.0,0.0,101.09,0,8686.09,31.46,2823.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0,10713.42,32.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-27,0.0,91.0,0.0,0.0,0.0,0.0,0,5395.5,52.97,0.0,0.0,109.58,811.5,1012.6,1094.93,108.17,20.81,109.31,90.48
2023-10-26,0.0,0.0,65.85,65.3,73.08,0.0,0,3390.28,53.53,0.0,0.0,108.87,0.0,0.0,0.0,0.0,21.38,0.0,87.93
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0,3489.6,46.22,0.0,38.4,108.67,0.0,0.0,0.0,0.0,20.97,0.0,90.13
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0,3506.16,47.79,0.0,0.0,108.65,0.0,0.0,0.0,0.0,20.95,0.0,88.07
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0,3711.49,40.69,0.0,0.0,107.72,0.0,0.0,0.0,0.0,21.04,0.0,89.83
2023-10-22,0.0,0.0,0.0,0.0,0.0,102.09,59600,9996.38,24.41,2476.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,31.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-20,271.65,90.69,0.0,0.0,0.0,0.0,0,0.0,56.56,0.0,0.0,107.3,817.2,917.66,1048.09,108.82,21.29,109.75,92.16
2023-10-19,0.0,0.0,65.98,65.17,72.63,0.0,0,3614.88,46.44,0.0,0.0,106.72,0.0,0.0,0.0,0.0,21.32,0.0,92.38
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0,3765.83,40.18,0.0,37.7,106.6,0.0,0.0,0.0,0.0,21.56,0.0,91.5
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0,3751.39,39.31,0.0,0.0,106.37,0.0,0.0,0.0,0.0,21.44,0.0,89.9
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0,3988.35,36.22,0.0,0.0,106.47,0.0,0.0,0.0,0.0,21.52,0.0,89.65
2023-10-15,0.0,0.0,0.0,0.0,0.0,101.42,53648,10934.13,26.19,1850.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0,14739.98,27.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,0.0,91.82,0.0,0.0,0.0,0.0,0,7829.46,39.25,0.0,0.0,106.18,819.97,891.55,1073.43,109.37,21.7,109.97,90.89
2023-10-12,0.0,0.0,64.83,64.25,72.49,0.0,0,5530.95,41.14,0.0,0.0,105.61,0.0,0.0,0.0,0.0,21.77,0.0,86.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0,5921.33,35.75,0.0,36.0,105.62,0.0,0.0,0.0,0.0,21.69,0.0,85.82
2023-10-10,271.11,0.0,0.0,0.0,0.0,0.0,0,6345.32,38.73,0.0,0.0,105.36,0.0,0.0,0.0,0.0,21.82,0.0,87.65
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0,6806.52,39.73,0.0,0.0,105.68,0.0,0.0,0.0,0.0,21.8,0.0,88.15
2023-10-08,0.0,0.0,0.0,0.0,0.0,100.91,0,9617.48,34.38,623.3,0.0,106.02,0.0,0.0,0.0,0.0,21.96,0.0,0.0
2023-10-07,0.0,94.66,0.0,0.0,0.0,0.0,0,10170.54,26.3,0.0,0.0,106.53,0.0,0.0,0.0,0.0,21.82,0.0,0.0
2023-10-06,0.0,94.66,0.0,0.0,0.0,0.0,52186,20666.57,9.85,0.0,0.0,0.0,0.0,0.0,1088.61,110.25,0.0,110.63,84.58
2023-10-05,0.0,0.0,64.01,49.9,69.31,0.0,0,28757.67,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.07
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0,31066.44,4.31,0.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.81
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0,33938.7,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.92
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0,37342.54,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.71
2023-10-01,0.0,0.0,0.0,0.0,0.0,100.94,0,42949.37,11.8,2009.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,269.18,0.0,0.0,0.0,0.0,0.0,128619,41613.83,28.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,0.0,93.89,0.0,0.0,0.0,0.0,0,36704.23,35.91,0.0,0.0,0.0,0.0,0.0,1176.34,0.0,0.0,0.0,95.31
2023-09-28,0.0,93.89,65.16,58.88,71.87,0.0,0,18877.02,56.53,0.0,0.0,106.59,851.96,886.85,0.0,0.0,0.0,0.0,95.38
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0,2333.12,62.1,0.0,40.0,105.94,0.0,0.0,0.0,0.0,22.14,0.0,96.55
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0,2365.06,59.78,0.0,0.0,105.77,0.0,0.0,0.0,0.0,22.32,0.0,93.96
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0,2266.43,49.61,0.0,0.0,105.56,0.0,0.0,0.0,0.0,22.36,0.0,93.29
2023-09-24,0.0,0.0,0.0,0.0,0.0,101.18,64492,6214.43,33.34,1295.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0,7855.32,29.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,0.0,92.75,0.0,0.0,0.0,0.0,0,3981.12,52.64,0.0,0.0,105.37,871.8,911.71,1251.08,110.58,22.17,110.63,93.27
2023-09-21,0.0,0.0,65.59,64.6,72.14,0.0,0,2971.18,42.89,0.0,0.0,105.05,0.0,0.0,0.0,0.0,22.28,0.0,93.3
2023-09-20,277.85,0.0,0.0,0.0,0.0,0.0,0,3128.82,47.75,0.0,41.6,105.52,0.0,0.0,0.0,0.0,22.17,0.0,93.53
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0,3337.95,50.63,0.0,0.0,105.62,0.0,0.0,0.0,0.0,22.32,0.0,94.34
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0,3616.73,33.77,0.0,0.0,105.6,0.0,0.0,0.0,0.0,22.28,0.0,94.43
2023-09-17,0.0,0.0,0.0,0.0,0.0,101.01,52228,10018.06,20.21,1412.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0,12957.24,22.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,0.0,89.04,0.0,0.0,0.0,0.0,0,7244.2,37.32,0.0,0.0,104.99,875.21,948.68,1389.49,110.69,22.29,109.43,93.93
2023-09-14,0.0,0.0,65.82,64.73,72.26,0.0,0,3485.77,31.64,0.0,0.0,105.16,0.0,0.0,0.0,0.0,22.23,0.0,93.7
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0,3873.78,30.53,0.0,45.3,105.16,0.0,0.0,0.0,0.0,22.31,0.0,91.88
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0,4347.61,28.89,0.0,0.0,105.16,0.0,0.0,0.0,0.0,22.31,0.0,92.06
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0,4767.61,27.64,0.0,0.0,105.15,0.0,0.0,0.0,0.0,22.42,0.0,90.64
2023-09-10,293.17,0.0,0.0,0.0,0.0,101.06,43885,13973.84,20.39,884.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0,18470.65,21.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,0.0,93.53,0.0,0.0,0.0,0.0,0,5706.63,29.78,0.0,0.0,105.45,890.34,999.25,1455.0,111.25,22.44,109.1,90.65
2023-09-07,0.0,0.0,65.29,64.77,72.2,0.0,0,3966.42,26.57,0.0,0.0,106.04,0.0,0.0,0.0,0.0,22.35,0.0,89.92
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0,4239.74,27.98,0.0,49.3,106.91,0.0,0.0,0.0,0.0,22.42,0.0,90.6
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0,4628.77,28.55,0.0,0.0,107.35,0.0,0.0,0.0,0.0,22.57,0.0,90.04
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0,5123.91,23.38,0.0,0.0,108.08,0.0,0.0,0.0,0.0,22.74,0.0,89.0
2023-09-03,0.0,0.0,0.0,0.0,0.0,100.91,0,14779.16,14.99,937.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0,19012.75,16.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,93.53,0.0,0.0,0.0,0.0,0,9794.1,31.71,0.0,0.0,108.03,892.98,1033.67,1526.62,111.25,22.66,107.91,88.55
2023-08-31,282.82,0.0,64.6,64.6,72.11,0.0,136568,10246.97,60.52,0.0,0.0,109.02,0.0,0.0,0.0,0.0,22.78,0.0,86.86
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,52.98,0.0,46.1,109.03,0.0,0.0,0.0,0.0,22.53,0.0,85.86
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0,10474.11,40.06,0.0,0.0,108.99,0.0,0.0,0.0,0.0,22.63,0.0,85.49
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0,10890.0,42.9,0.0,0.0,109.25,0.0,0.0,0.0,0.0,22.78,0.0,84.42
2023-08-27,0.0,0.0,0.0,0.0,0.0,101.16,58369,20594.99,16.66,797.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0,22635.87,25.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,0.0,91.09,0.0,0.0,0.0,0.0,0,15733.07,49.96,0.0,0.0,109.73,894.66,1013.78,1529.94,110.48,22.66,107.27,84.48
2023-08-24,0.0,0.0,64.28,64.47,72.26,0.0,0,14535.82,43.72,0.0,0.0,109.87,0.0,0.0,0.0,0.0,22.65,0.0,83.36
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0,16754.12,34.26,0.0,45.3,110.05,0.0,0.0,0.0,0.0,22.53,0.0,83.21
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0,36074.04,28.0,0.0,0.0,109.99,0.0,0.0,0.0,0.0,22.49,0.0,84.03
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0,18209.2,29.43,0.0,0.0,109.08,0.0,0.0,0.0,0.0,22.62,0.0,84.46
2023-08-20,298.4,0.0,0.0,0.0,0.0,101.12,51869,33713.92,24.01,981.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0,36896.18,20.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,0.0,91.55,0.0,0.0,0.0,0.0,0,25794.17,32.98,0.0,0.0,109.09,889.52,1031.0,1500.54,110.59,22.64,106.63,84.8
2023-08-17,0.0,0.0,63.02,64.38,72.13,0.0,0,19284.03,35.38,0.0,0.0,109.5,0.0,0.0,0.0,0.0,22.48,0.0,84.12
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0,20228.25,32.48,0.0,45.8,109.77,0.0,0.0,0.0,0.0,22.47,0.0,83.45
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0,20778.59,32.66,0.0,0.0,109.78,0.0,0.0,0.0,0.0,22.66,0.0,84.89
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0,22013.75,22.94,0.0,0.0,109.44,0.0,0.0,0.0,0.0,22.7,0.0,86.21
2023-08-13,0.0,0.0,0.0,0.0,0.0,101.08,48044,42291.47,14.7,932.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,0.0,89.86,0.0,0.0,0.0,0.0,0,0.0,26.82,0.0,0.0,109.44,874.58,1043.54,1533.12,110.48,22.84,106.84,86.81
2023-08-10,295.25,0.0,62.83,63.5,72.03,0.0,0,0.0,31.34,0.0,0.0,109.58,0.0,0.0,0.0,0.0,22.67,0.0,86.4
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0,26656.56,25.65,0.0,45.3,109.6,0.0,0.0,0.0,0.0,22.6,0.0,87.55
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0,29322.27,33.64,0.0,0.0,109.71,0.0,0.0,0.0,0.0,22.74,0.0,86.17
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0,28122.03,26.22,0.0,0.0,109.79,0.0,0.0,0.0,0.0,22.56,0.0,85.34
2023-08-06,0.0,0.0,0.0,0.0,0.0,100.96,40150,51635.56,14.01,1742.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0,50321.15,16.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,0.0,89.08,0.0,0.0,0.0,0.0,0,28865.06,28.47,0.0,0.0,109.83,864.39,1039.32,1441.95,109.93,22.17,106.41,86.24
2023-08-03,0.0,0.0,63.14,58.93,71.83,0.0,0,15698.16,31.08,0.0,0.0,109.67,0.0,0.0,0.0,0.0,21.6,0.0,85.14
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0,17414.03,30.21,0.0,42.2,110.04,0.0,0.0,0.0,0.0,21.4,0.0,83.2
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0,19041.51,30.42,0.0,0.0,110.29,0.0,0.0,0.0,0.0,21.26,0.0,84.91
2023-07-31,293.32,0.0,0.0,0.0,0.0,0.0,76532,0.0,42.25,0.0,0.0,110.49,0.0,0.0,0.0,0.0,20.81,0.0,85.56
2023-07-30,0.0,0.0,0.0,0.0,0.0,100.97,0,0.0,25.76,1088.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,0.0,81.9,0.0,0.0,0.0,0.0,0,0.0,41.65,0.0,0.0,110.78,863.37,1029.23,1323.24,108.2,19.86,106.3,84.99
2023-07-27,0.0,0.0,62.84,62.41,71.74,0.0,0,0.0,38.09,0.0,0.0,111.04,0.0,0.0,0.0,0.0,19.55,0.0,84.24
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0,21101.16,38.41,0.0,37.9,111.39,0.0,0.0,0.0,0.0,19.3,0.0,82.92
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0,22082.01,34.83,0.0,0.0,111.51,0.0,0.0,0.0,0.0,19.13,0.0,83.64
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0,23598.84,29.4,0.0,0.0,111.86,0.0,0.0,0.0,0.0,19.08,0.0,82.74
2023-07-23,0.0,0.0,0.0,0.0,0.0,101.19,62326,48566.06,17.96,1353.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0,44189.02,33.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,0.0,90.03,0.0,0.0,0.0,0.0,0,25682.16,51.91,0.0,0.0,111.92,866.08,966.45,1289.66,107.98,18.78,104.94,81.07
2023-07-20,303.94,0.0,63.47,62.49,71.6,0.0,0,18607.49,40.07,0.0,0.0,112.1,0.0,0.0,0.0,0.0,18.95,0.0,79.64
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0,17349.87,30.64,0.0,35.2,112.28,0.0,0.0,0.0,0.0,19.03,0.0,79.46
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0,18720.63,28.9,0.0,0.0,112.36,0.0,0.0,0.0,0.0,18.92,0.0,79.63
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0,19552.55,26.94,0.0,0.0,112.74,0.0,0.0,0.0,0.0,18.84,0.0,78.5
2023-07-16,0.0,0.0,0.0,0.0,0.0,101.08,50604,43009.52,16.25,1008.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0,41082.43,18.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,0.0,89.08,0.0,0.0,0.0,0.0,0,24816.82,33.83,0.0,0.0,112.87,869.92,979.11,1270.14,108.2,18.95,104.94,79.87
2023-07-13,0.0,0.0,63.87,63.24,71.31,0.0,0,17995.37,30.18,0.0,0.0,113.51,0.0,0.0,0.0,0.0,18.85,0.0,81.36
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0,18039.15,31.84,0.0,34.9,114.12,0.0,0.0,0.0,0.0,18.88,0.0,80.11
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0,19118.09,27.83,0.0,0.0,114.44,0.0,0.0,0.0,0.0,18.82,0.0,79.4
2023-07-10,293.12,0.0,0.0,0.0,0.0,0.0,0,21343.78,35.81,0.0,0.0,115.12,0.0,0.0,0.0,0.0,18.9,0.0,77.69
2023-07-09,0.0,0.0,0.0,0.0,0.0,100.85,36825,43963.57,13.1,1380.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0,42521.04,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,0.0,88.47,0.0,0.0,0.0,0.0,0,23305.94,34.56,0.0,0.0,115.35,880.2,931.73,1290.0,108.85,18.83,104.52,78.47
2023-07-06,0.0,0.0,63.61,63.11,71.1,0.0,0,21609.34,34.05,0.0,0.0,115.4,0.0,0.0,0.0,0.0,18.95,0.0,76.52
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0,18799.08,34.91,0.0,35.0,115.76,0.0,0.0,0.0,0.0,18.97,0.0,76.65
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0,19499.79,36.82,0.0,0.0,116.09,0.0,0.0,0.0,0.0,18.92,0.0,76.25
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0,21418.2,28.98,0.0,0.0,117.01,0.0,0.0,0.0,0.0,19.09,0.0,74.65
2023-07-02,0.0,0.0,0.0,0.0,0.0,100.98,0,41633.15,20.88,2903.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0,47774.26,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,293.68,89.18,0.0,0.0,0.0,0.0,108454,32621.68,74.75,0.0,0.0,117.61,895.72,953.6,1277.19,109.84,18.92,104.42,74.9
2023-06-29,0.0,0.0,63.05,59.16,69.85,0.0,0,0.0,74.04,0.0,0.0,117.62,0.0,0.0,0.0,0.0,18.9,0.0,74.34
2023-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0,24406.48,75.97,0.0,34.6,118.01,0.0,0.0,0.0,0.0,18.87,0.0,74.03
2023-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0,22832.31,61.25,0.0,0.0,118.58,0.0,0.0,0.0,0.0,19.03,0.0,72.26
2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0,20795.2,61.69,0.0,0.0,118.65,0.0,0.0,0.0,0.0,19.08,0.0,74.18
2023-06-25,0.0,0.0,0.0,0.0,0.0,101.11,75142,19725.75,50.51,1522.52,0.0,119.14,0.0,0.0,0.0,0.0,19.13,0.0,0.0
2023-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0,26355.2,18.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,0.0,90.09,0.0,0.0,0.0,0.0,0,33054.07,19.68,0.0,0.0,0.0,0.0,0.0,1297.37,110.73,0.0,104.84,73.85
2023-06-22,0.0,0.0,0.0,57.5,69.97,0.0,0,31499.22,21.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.14
2023-06-21,0.0,0.0,62.56,0.0,0.0,0.0,0,11231.61,61.3,0.0,33.8,119.36,919.63,924.29,0.0,0.0,19.23,0.0,77.12
2023-06-20,295.27,0.0,0.0,0.0,0.0,0.0,0,3977.04,57.91,0.0,0.0,119.91,0.0,0.0,0.0,0.0,19.08,0.0,75.9
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0,4054.67,40.91,0.0,0.0,120.32,0.0,0.0,0.0,0.0,19.17,0.0,76.09
2023-06-18,0.0,0.0,0.0,0.0,0.0,101.23,57521,11172.17,21.73,1544.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0,13755.39,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,0.0,87.65,0.0,0.0,0.0,0.0,0,7513.23,47.14,0.0,0.0,120.81,926.63,934.31,1398.83,111.06,19.14,104.74,76.61
2023-06-15,0.0,0.0,62.93,58.64,70.61,0.0,0,3866.62,44.21,0.0,0.0,121.17,0.0,0.0,0.0,0.0,19.2,0.0,75.67
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0,4127.96,47.17,0.0,34.1,121.97,0.0,0.0,0.0,0.0,19.18,0.0,73.2
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0,4448.08,40.17,0.0,0.0,122.17,0.0,0.0,0.0,0.0,19.13,0.0,74.29
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0,5125.2,40.74,0.0,0.0,122.72,0.0,0.0,0.0,0.0,19.24,0.0,71.84
2023-06-11,0.0,0.0,0.0,0.0,0.0,100.95,42913,14280.74,21.92,1392.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10,292.03,0.0,0.0,0.0,0.0,0.0,0,18329.26,33.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,0.0,87.65,0.0,0.0,0.0,0.0,0,11004.21,42.96,0.0,0.0,123.22,921.48,979.85,1440.8,111.17,19.29,104.64,74.79
2023-06-08,0.0,0.0,60.38,63.55,70.81,0.0,0,4159.11,40.87,0.0,0.0,123.97,0.0,0.0,0.0,0.0,19.08,0.0,75.96
2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0,3840.99,37.25,0.0,34.3,124.45,0.0,0.0,0.0,0.0,19.21,0.0,76.95
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0,4076.81,38.31,0.0,0.0,124.76,0.0,0.0,0.0,0.0,19.2,0.0,76.29
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0,3852.46,36.95,0.0,0.0,125.04,0.0,0.0,0.0,0.0,19.13,0.0,76.71
2023-06-04,0.0,0.0,0.0,0.0,0.0,100.92,31130,10803.82,21.27,1638.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0,13583.2,21.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,0.0,88.42,0.0,0.0,0.0,0.0,0,6701.63,42.27,0.0,0.0,125.48,930.97,1028.7,1379.64,111.39,19.15,105.06,76.13
2023-06-01,0.0,0.0,60.45,63.33,70.56,0.0,0,13466.38,38.99,0.0,0.0,126.23,0.0,0.0,0.0,0.0,19.1,0.0,74.28
