date,yield_10y,stage1_pred__liquidity__dr001__t+20,stage1_pred__liquidity__dr007__t+20,stage1_pred__liquidity__r001__t+20,stage1_pred__liquidity__r007__t+20,stage1_pred__liquidity__fr007__t+20,stage1_pred__liquidity__gc001__t+20,stage1_pred__liquidity__gc007__t+20,stage1_pred__liquidity__spread_r007_dr007__t+20,stage1_pred__liquidity__spread_gc007_r007__t+20,stage1_pred__liquidity__spread_fr007_r007__t+20,stage1_pred__demand__银行__t+20,stage1_pred__demand__基金__t+20,stage1_pred__demand__保险__t+20,stage1_pred__demand__券商__t+20,stage1_pred__demand__理财子__t+20,stage1_pred__demand__其他__t+20,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,feat__yield_10y__lag1,feat__yield_10y__lag5,label__yield_10y__t+20
2023-10-10,2.6811,1.6798693,1.8696113,1.7927283,2.0145156,2.0624115,2.5243828,2.731749,0.1786344,0.7276313,0.0046961494,26.46031,-7.723173,1.6443304,-9.7031765,-29.429947,21.112917,-3150.0,1020.0,4170.0,3.45,4.2,2.6702,2.6877,2.6632
2023-10-11,2.6976,1.6980041,1.8819873,1.8224666,2.117512,2.0922549,2.6783597,2.723753,0.21380243,0.63848674,0.014324529,33.365295,-0.7834132,-3.5607362,9.980492,-15.013476,-27.521723,-3460.0,1620.0,5080.0,3.45,4.2,2.6811,2.6751,2.6464
2023-10-12,2.6911,1.7462286,1.8774352,1.8461758,2.064649,2.0879538,2.627324,3.026795,0.1795046,0.8846354,-0.02012116,-100.299965,79.05932,-0.942378,-5.3530383,-5.7013187,19.878485,950.0,950.0,0.0,3.45,4.2,2.6976,2.6651,2.6494
2023-10-13,2.6702,1.7090302,1.8854343,1.8399962,2.120993,2.0862687,2.067104,2.6195014,0.23987801,0.5777822,-0.024180852,-18.012293,-22.542004,2.4351466,75.779465,-3.4335575,-13.890823,-1340.0,1060.0,2400.0,3.45,4.2,2.6911,2.6626,2.6444
2023-10-16,2.6777,1.7582161,1.919563,1.8993527,2.0666792,2.0589066,2.0700483,2.5011053,0.204556,0.36752215,-0.011707814,2.9255886,34.60393,-0.909152,-29.380362,-2.0827963,5.810285,40.0,710.0,670.0,3.45,4.2,2.6702,2.6702,2.6454
2023-10-17,2.6882,1.8314115,1.963974,1.9704884,2.1939952,2.1787126,2.0565205,2.529164,0.23884897,0.3661887,-0.035490528,3.784505,4.485466,1.6990981,-24.098597,-2.797042,35.946568,30.0,1050.0,1020.0,3.45,4.2,2.6777,2.6811,2.6573
2023-10-18,2.7052,1.8662617,1.9946443,1.9937816,2.306744,2.222839,3.2373717,2.6041305,0.2547202,0.30519283,-0.016671183,59.147636,-47.352257,4.9576287,-25.326393,-17.458265,17.009848,1820.0,3440.0,1620.0,3.45,4.2,2.6882,2.6976,2.6633
2023-10-19,2.7177,1.9204936,2.0599928,2.0849488,2.2369423,2.2054834,2.8046782,2.3038979,0.23321271,0.05584569,-0.02515484,3.7154455,2.9786837,2.3985996,-0.250673,-3.4052637,4.855672,7330.0,8280.0,950.0,3.45,4.2,2.7052,2.6911,2.6558
2023-10-20,2.7052,1.8944948,2.0274115,2.0297153,2.2338216,2.236779,2.1150236,2.2280426,0.22565629,0.009742163,-0.02585363,-71.41864,54.87201,4.1773744,-17.403616,-14.202218,40.643955,7020.0,8080.0,1060.0,3.45,4.2,2.7177,2.6702,2.6524
2023-10-23,2.7047,1.8619311,1.9934454,2.0109017,2.2365315,2.2517333,1.7561415,2.0442262,0.25561497,-0.18251671,-0.053587627,-56.4302,54.612774,1.1084229,1.8019845,-5.8181577,-0.57799435,5220.0,5930.0,710.0,3.45,4.2,2.7052,2.6777,2.6584
2023-10-24,2.7177,1.9083133,2.0120213,2.0424585,2.2399018,2.2065103,1.8905013,2.0490594,0.21851027,-0.14735836,0.0034249336,21.840918,16.277998,1.0062485,-29.26931,-6.5854416,-12.171736,3950.0,5050.0,1100.0,3.45,4.2,2.7047,2.6882,2.6684
2023-10-25,2.7052,1.8378541,2.0411098,1.9691145,2.390127,2.2485147,2.1039968,2.1600091,0.35481906,-0.23908412,-0.076451264,125.49249,-69.0734,3.3072844,-13.5387,4.0844126,-41.64648,800.0,4240.0,3440.0,3.45,4.2,2.7177,2.7052,2.6823
2023-10-26,2.7152,1.8370672,2.0206075,1.9551592,2.3834703,2.3180494,1.9913075,2.1027985,0.31302142,-0.29382402,0.004940707,118.467476,-50.996277,4.5256147,-55.0776,-11.17078,2.1858904,-3290.0,4990.0,8280.0,3.45,4.2,2.7052,2.7177,2.7023
2023-10-27,2.7133,1.7930261,2.09284,1.8847797,2.8403351,2.882442,1.97284,2.1054196,0.6864719,-0.7235782,0.025830584,114.96921,-21.26961,7.8447213,-93.09741,8.46507,-11.629724,-1500.0,6580.0,8080.0,3.45,4.2,2.7152,2.7052,2.7053
2023-10-30,2.7141,1.7616949,2.0565665,1.8439813,2.9353445,3.1915555,1.9326512,2.0758607,0.8345179,-0.790376,0.20510995,63.89491,-32.81322,2.9353137,-44.17714,0.8209972,6.5162916,190.0,6120.0,5930.0,3.45,4.2,2.7133,2.7047,2.7108
2023-10-31,2.6938,1.6703074,2.108206,1.7315391,3.1261103,3.383542,1.9545332,2.0899165,1.0384265,-1.0714935,0.2673542,-57.650524,10.672196,-12.748694,13.99904,1.6680276,52.123135,-1090.0,3910.0,5000.0,3.45,4.2,2.7141,2.7177,2.6898
2023-11-01,2.6853,1.6408368,2.094574,1.7196673,3.1451955,3.4586198,1.97208,2.2468636,1.0473946,-0.85494095,0.18043318,-228.24448,14.514943,7.6328373,117.11994,-9.89397,99.20754,-2300.0,1940.0,4240.0,3.45,4.2,2.6938,2.7052,2.6826
2023-11-02,2.6553,1.7751161,2.0667062,2.2287388,2.5395107,2.6178167,2.1010795,2.2458851,0.47206983,-0.27369025,0.036217887,-61.26353,38.99783,-2.367898,1.4285803,-5.7600193,30.066668,-4560.0,430.0,4990.0,3.45,4.2,2.6853,2.7152,2.668
2023-11-03,2.6613,1.6580366,1.8445046,1.7515253,2.139664,2.1504555,2.0489497,2.1465094,0.32967415,0.008680775,0.0020172535,-62.258076,24.089792,5.969841,12.399501,-6.9439864,37.15246,-6400.0,180.0,6580.0,3.45,4.2,2.6553,2.7133,2.6625
2023-11-06,2.6554,1.7412018,1.8601699,1.8777213,2.1664844,2.2042236,2.3718238,2.370947,0.36261663,0.21635051,0.029229688,32.578285,13.936349,-2.0478501,-32.129036,-4.2397113,-4.367593,-2590.0,3530.0,6120.0,3.45,4.2,2.6613,2.7141,2.6725
2023-11-07,2.6632,1.7473485,1.8479377,1.8507746,2.2784512,2.282654,2.3526678,2.4551263,0.43622714,0.17314647,0.006241752,-9.649553,-2.6117363,7.2009726,8.243099,-3.768084,-14.749865,830.0,4740.0,3910.0,3.45,4.2,2.6554,2.6938,2.665
2023-11-08,2.6464,1.6638268,1.8305421,1.7775493,2.2226748,2.2266843,2.3856606,2.4376605,0.3958429,0.22536185,0.009532304,-3.6990175,1.5411453,6.5015373,-6.18878,-0.6266706,2.521991,80.0,2020.0,1940.0,3.45,4.2,2.6632,2.6853,2.6725
2023-11-09,2.6494,1.7092642,1.8735716,1.8448454,2.1894007,2.2551744,2.311081,2.4015825,0.28420338,0.17939292,0.036975425,-27.030107,5.4421086,5.0490403,15.330825,0.22082627,7.2891483,1600.0,2030.0,430.0,3.45,4.2,2.6464,2.6553,2.664
2023-11-10,2.6444,1.6856713,1.842515,1.8137087,2.2001436,2.2158217,2.3446865,2.4197352,0.33468452,0.19233434,0.014714104,-98.507416,46.427124,1.6081003,21.594662,-10.405022,35.35449,950.0,1130.0,180.0,3.45,4.2,2.6494,2.6613,2.6636
2023-11-13,2.6454,1.7245169,1.879378,1.8988924,2.3621774,2.3488243,2.3513458,2.8557792,0.4662314,0.49406293,-0.0075263414,-87.05205,61.309086,2.255403,9.779951,1.5578175,19.189798,710.0,4240.0,3530.0,3.45,4.2,2.6444,2.6554,2.644
2023-11-14,2.6573,1.717511,1.8725139,1.8409445,2.3349366,2.357885,2.4777112,3.1256437,0.43058512,0.7900581,0.013301546,-111.444,67.70816,-6.2951317,9.06817,-12.366003,56.98194,210.0,4950.0,4740.0,3.45,4.2,2.6454,2.6632,2.6375
2023-11-15,2.6633,1.686727,1.8662283,1.8317784,2.2526016,2.2394314,2.4645288,3.4191508,0.40026164,1.1015295,0.012813668,-187.6211,99.5667,6.7165103,49.74871,-0.029001586,26.609272,1750.0,3770.0,2020.0,3.45,4.2,2.6573,2.6464,2.6226
2023-11-16,2.6558,1.6600449,1.8724968,1.8191006,2.1783888,2.2600126,2.892825,3.1486092,0.33438176,1.0129055,0.034663912,-107.448235,64.62319,3.889543,-12.341669,-7.2254944,56.855133,1490.0,3520.0,2030.0,3.45,4.2,2.6633,2.6494,2.6376
2023-11-17,2.6524,1.6479911,1.83741,1.7512199,2.2196362,2.1887474,6.3422494,3.3427966,0.31252083,1.145228,0.010601089,-83.977104,-19.719587,11.248449,52.574337,3.7246542,39.127304,920.0,2050.0,1130.0,3.45,4.2,2.6558,2.6444,2.6227
2023-11-20,2.6584,1.6330826,1.8781497,1.7749033,2.3233476,2.271114,2.6706893,2.4136183,0.4344537,0.19106221,0.008399893,-214.78894,117.908455,15.969756,18.15778,-2.5976648,50.235287,-1050.0,3190.0,4240.0,3.45,4.2,2.6524,2.6454,2.6126
2023-11-21,2.6684,1.6339979,1.8388704,1.7524328,2.190962,2.2219481,2.8649595,2.474123,0.3952261,0.27223736,0.04073397,-56.645668,29.358355,18.682812,-20.279081,-3.4434998,41.990837,-350.0,4600.0,4950.0,3.45,4.2,2.6584,2.6573,2.6191
2023-11-22,2.6823,1.6200492,1.8415874,1.7575046,2.1816325,2.2021234,2.3239381,2.4061623,0.38025695,0.30601108,0.0014551015,19.21168,-4.686243,27.317919,-21.777653,-10.228912,0.3047378,1420.0,5190.0,3770.0,3.45,4.2,2.6684,2.6633,2.6222
2023-11-23,2.7023,1.6749595,1.823676,1.8267387,2.220085,2.0841494,2.0620046,2.251647,0.43040168,0.06353699,-0.12132145,-73.08182,72.098976,25.699135,-43.996964,-1.1995836,18.440931,3120.0,6640.0,3520.0,3.45,4.2,2.6823,2.6558,2.5901
2023-11-24,2.7053,1.6012604,1.7966774,1.7234036,2.1254978,2.0583198,2.0791655,2.206628,0.3660489,-0.003135866,-0.027358884,-222.49744,81.61927,25.479633,35.33383,0.29039383,82.66104,2960.0,5010.0,2050.0,3.45,4.2,2.7023,2.6524,2.5877
2023-11-27,2.7108,1.5360128,1.8246697,1.6666383,3.9271822,1.9172175,2.2032096,2.3361425,2.1359894,-1.4856508,-2.0253572,-301.4455,180.27473,29.299967,54.345966,-0.57676923,38.45191,910.0,4150.0,3240.0,3.45,4.2,2.7053,2.6584,2.5678
2023-11-28,2.6898,1.542488,1.8626491,1.6868119,4.163417,4.145336,2.4903352,2.4473176,2.3885636,-1.5968515,-0.052160516,-158.88046,91.32949,21.891176,-3.6319385,-4.7946877,58.318314,-170.0,4430.0,4600.0,3.45,4.2,2.7108,2.6684,2.5804
2023-11-29,2.6826,1.4985516,1.9014456,1.6345134,3.679226,3.9860318,2.4787188,2.5076127,1.7953297,-1.0611168,0.24953948,-37.039738,-23.525015,26.549492,10.928575,-4.135443,18.754536,1440.0,6630.0,5190.0,3.45,4.2,2.6898,2.6823,2.5577
2023-11-30,2.668,1.4437402,2.0122278,1.6548395,2.9323027,3.2210128,2.2546382,2.3779964,0.9054124,-0.5349072,0.23826368,-111.76638,67.34917,15.094159,-4.2292495,-3.6279404,44.326183,-5450.0,1190.0,6640.0,3.45,4.2,2.6826,2.7023,2.5694
2023-12-01,2.6625,1.6277308,1.8781843,1.7715049,2.2161942,2.2811558,2.2130508,2.3415585,0.3333811,0.14109862,0.09686159,-40.6128,13.499972,1.698172,-6.3398933,1.7567643,31.26519,-4340.0,670.0,5010.0,3.45,4.2,2.668,2.7053,2.5553
2023-12-04,2.6725,1.6761577,1.8764021,1.8520784,2.18066,2.2308862,2.3493643,2.496013,0.306503,0.33917975,0.0379084,-24.45842,11.4048,2.4045506,1.2479501,-1.3002146,7.9544034,-2050.0,2100.0,4150.0,3.45,4.2,2.6625,2.7108,2.5553
2023-12-05,2.665,1.6203281,1.793053,1.7368248,2.136207,2.1485221,2.257362,2.4408877,0.3107405,0.31082964,0.01674719,12.728258,5.0788207,11.332966,-20.377811,-2.5436506,-1.0912735,-1980.0,2400.0,4380.0,3.45,4.2,2.6725,2.6898,2.5601
2023-12-06,2.6725,1.5818716,1.773717,1.7079788,2.1158988,2.1342113,2.2657785,2.5114944,0.36339745,0.33238992,0.018983131,76.48295,-49.604115,15.571365,-22.137907,1.4986308,-1.1984042,-3000.0,3630.0,6630.0,3.45,4.2,2.665,2.6826,2.5531
2023-12-07,2.664,1.6182063,1.8032459,1.8057957,2.1800478,2.2250307,2.3672137,2.519288,0.3509225,0.38238123,0.02299667,-68.38804,10.474357,11.207463,54.551228,1.1604072,13.395173,780.0,1970.0,1190.0,3.45,4.2,2.6725,2.668,2.5368
2023-12-08,2.6636,1.6318797,1.8128067,1.7863635,2.1159303,2.132497,2.5112476,2.711044,0.30400592,0.46203056,-0.0064202882,-185.91414,108.05274,-0.6894193,88.72789,-3.2967653,11.456963,2180.0,2850.0,670.0,3.45,4.2,2.664,2.6625,2.5175
2023-12-11,2.644,1.6280615,1.7872066,1.7715297,2.0935183,2.08888,2.1946495,2.4074662,0.30099314,0.3104974,0.011956425,-149.98656,140.42656,19.839321,-44.205917,-3.3630111,18.646128,2040.0,4140.0,2100.0,3.45,4.2,2.6636,2.6725,2.5136
2023-12-12,2.6375,1.5974787,1.791721,1.7263633,2.145226,2.193531,2.2456472,2.7080786,0.3735131,0.4473146,0.056097694,-129.71309,9.693488,16.366455,64.56738,4.9059863,34.52749,250.0,2650.0,2400.0,3.45,4.2,2.644,2.665,2.4862
2023-12-13,2.6226,1.6255596,1.8216004,1.7881212,2.230726,2.2109463,2.4859197,4.782887,0.43531963,2.53945,-0.0046991194,-165.66183,140.90407,13.769425,-25.388466,2.9555624,33.70763,-1010.0,2620.0,3630.0,3.45,4.2,2.6375,2.6725,2.4982
2023-12-14,2.6376,1.6532975,1.8276383,1.8314002,2.124541,2.1573577,2.359728,5.3653493,0.3006397,3.0699959,0.012337687,26.772362,-46.919308,5.8960347,-1.2765586,-7.3976183,18.635643,-1470.0,500.0,1970.0,3.45,4.2,2.6226,2.664,2.4992
2023-12-15,2.6227,1.7142063,1.8749098,1.824572,2.1743135,2.208501,2.6996317,5.199175,0.3195305,2.935232,0.0146612935,2.1432974,-94.28647,9.56209,-4.3987846,7.1465864,58.29836,-410.0,2440.0,2850.0,3.45,4.2,2.6376,2.6636,2.5172
2023-12-18,2.6126,1.70119,1.8957223,1.8590828,2.2037547,2.2233202,3.1828523,3.9890947,0.29850593,1.7397773,-0.0005780353,104.73446,-22.355091,14.319817,-72.92304,2.8494246,-38.62407,-1130.0,3010.0,4140.0,3.45,4.2,2.6227,2.644,2.5212
2023-12-19,2.6191,1.7448528,1.908869,1.9637133,2.252894,2.2401946,3.4226124,3.2767277,0.29318708,1.0284412,0.0053034863,-22.001957,28.128475,2.1142018,-51.504234,4.183855,37.314674,200.0,2850.0,2650.0,3.45,4.2,2.6126,2.6375,2.5252
2023-12-20,2.6222,1.7641468,1.9394507,1.9492385,2.2894814,2.292951,2.5064394,2.3750663,0.33205104,0.055791046,-0.009510092,-20.4493,-1.6283906,-3.6531334,23.06771,3.7253172,3.1545603,1590.0,4210.0,2620.0,3.45,4.2,2.6191,2.6226,2.5077
2023-12-21,2.5901,1.7521281,1.8640137,1.8822348,2.187406,2.2374778,2.539806,2.3806913,0.25887814,0.1998861,0.019961307,-117.68652,101.92662,11.928607,-31.430006,5.4613643,40.07844,2810.0,3310.0,500.0,3.45,4.2,2.6222,2.6376,2.5092
2023-12-22,2.5877,1.7062485,1.8803449,1.8152362,2.201376,2.190948,2.5629241,2.3877401,0.2733872,0.22498408,-0.005635851,-112.70106,39.66388,16.091597,40.338512,-1.1116073,13.259979,2870.0,4710.0,1840.0,3.45,4.2,2.5901,2.6227,2.5027
2023-12-25,2.5678,1.7366551,1.8872849,1.8597285,2.131826,2.10258,2.3386085,2.3198636,0.2683754,0.18861827,-0.04380031,-351.46732,75.28229,13.676232,219.65341,0.76506543,46.96007,3440.0,4680.0,1240.0,3.45,4.2,2.5877,2.6126,2.4922
2023-12-26,2.5804,1.718884,1.8368242,1.8993106,2.1716614,2.17796,2.2083292,2.4539447,0.32316086,0.22016668,-0.03302422,-272.04498,179.07921,30.982328,-19.92657,3.0153494,69.1531,2920.0,4260.0,1340.0,3.45,4.2,2.5678,2.6191,2.5042
2023-12-27,2.5577,1.7163427,1.8787333,1.94472,2.348024,2.17506,2.479102,2.4007301,0.41816872,0.028965233,-0.07115883,57.960083,-61.497997,16.946318,-13.701569,3.237215,-6.965239,1790.0,3740.0,1950.0,3.45,4.2,2.5804,2.6222,2.5042
2023-12-28,2.5694,1.7611117,1.9105966,1.9953694,2.4058802,2.3017988,2.2471635,2.313391,0.48668987,-0.14805676,-0.07919255,-108.813995,39.906105,-6.325662,7.394213,3.4594913,76.241776,1550.0,1950.0,400.0,3.45,4.2,2.5577,2.5901,2.4984
2023-12-29,2.5553,1.8028002,1.9198651,2.007191,2.433673,2.324981,2.1457613,2.2462933,0.46139705,-0.16058205,-0.055666994,-86.257774,74.311226,1.4778594,-14.648515,-3.9379911,27.501299,0.0,0.0,0.0,3.45,4.2,2.5694,2.5877,2.4994
2023-12-31,2.5553,1.6990845,1.9421952,1.8373592,2.345537,2.4673753,2.1270635,2.2516565,0.421506,-0.08249877,0.098025165,-127.252235,7.268394,5.4533863,97.384514,0.95009714,19.758245,,,,3.45,4.2,2.5553,2.5678,2.494
2024-01-02,2.5601,1.6396395,1.9078486,1.8124316,2.2538192,2.3014584,2.3231947,2.3923893,0.34344596,0.118985064,0.044989236,-183.77486,60.32587,11.556711,53.95278,-3.2965806,71.66139,-8690.0,1370.0,10060.0,3.45,4.2,2.5553,2.5804,2.4557
2024-01-03,2.5531,1.6652158,1.8751858,1.860972,2.2371044,2.2867947,2.2077925,2.2776513,0.3465023,0.029186448,0.049595565,-262.4541,97.329414,16.029337,77.8225,-1.3959236,65.615135,-5580.0,140.0,5720.0,3.45,4.2,2.5601,2.5577,2.433
2024-01-04,2.5368,1.624397,1.845442,1.8865713,2.2638583,2.0096033,2.4976633,2.4316537,0.39933965,0.23372622,-0.22553372,25.422976,32.334484,6.4818254,-137.38174,-6.2046933,73.742424,-5850.0,150.0,6000.0,3.45,4.2,2.5531,2.5694,2.4354
2024-01-05,2.5175,1.6767709,1.8742769,1.7993342,2.2322042,2.2253747,2.4064815,2.3957057,0.3887335,0.16514662,-0.005752953,162.46152,-61.14474,1.9441216,-89.063774,-5.6131954,-1.1399767,-4110.0,750.0,4860.0,3.45,4.2,2.5368,2.5553,2.4244
2024-01-08,2.5136,1.7276227,1.9023585,1.7904274,2.0275955,1.9810263,2.2100992,2.3136861,0.12578084,0.24845299,-0.03747165,0.6001937,1.369859,3.6558506,-3.155534,0.56845206,4.4160485,-400.0,500.0,900.0,3.45,4.2,2.5175,2.5553,2.4053
2024-01-09,2.4862,1.7020521,1.9271439,1.8297836,2.0962243,1.9806851,2.0942016,2.2939522,0.17265101,0.26624537,-0.07561535,-320.6308,101.93126,22.444752,104.65243,6.4202223,74.526085,-1570.0,650.0,2220.0,3.45,4.2,2.5136,2.5601,2.4002
2024-01-10,2.4982,1.6864564,1.9047657,1.8093559,1.9626942,1.9403,2.0530543,2.2611814,0.06719502,0.32840094,-0.01872412,-2.063592,-8.830019,5.3316517,-40.28122,8.454027,31.739164,60.0,200.0,140.0,3.45,4.2,2.4862,2.5531,2.4525
2024-01-11,2.4992,1.6980616,1.9113337,1.8110807,1.9601983,1.9653686,2.091566,2.3063858,0.07126066,0.3249788,-0.010684533,88.22828,-97.44915,4.1145406,-23.793053,4.8432956,18.30767,120.0,270.0,150.0,3.45,4.2,2.4982,2.5368,2.4153
2024-01-12,2.5172,1.6288855,1.8411174,1.6985263,1.8832564,1.8699018,2.2818017,2.5541801,0.06971166,0.81556714,0.010553555,-41.266796,38.94266,2.9448757,-10.891844,2.7015495,15.095808,-100.0,650.0,750.0,3.45,4.2,2.4992,2.5175,2.4379
2024-01-15,2.5212,1.7712561,1.8310698,1.7987301,1.8822625,1.8978682,2.3394,2.622047,0.03584824,0.79660606,0.004536338,-2.6870763,0.8597571,0.075864196,-2.8967226,-0.111647785,0.4155041,390.0,890.0,500.0,3.45,4.2,2.5172,2.5136,2.4302
2024-01-16,2.5252,1.7230566,1.8391125,1.7319864,1.9351964,1.9605896,2.3762105,2.586005,0.11303911,0.7242413,-0.013548353,-25.590696,19.921469,-0.036881417,-2.6582217,-0.20232457,3.6995742,6950.0,7600.0,650.0,3.45,4.2,2.5212,2.4862,2.4393
2024-01-17,2.5077,1.6504354,1.8218737,1.7198365,2.0282328,2.0069518,2.3036845,2.4279368,0.2036757,0.38851562,-0.022417178,54.15217,-55.247078,-7.2649612,-9.301364,-1.8851608,21.044474,5270.0,5470.0,200.0,3.45,4.2,2.5252,2.4982,2.4344
2024-01-18,2.5092,1.6836203,1.8263757,1.8046029,2.004984,2.0292668,2.5680184,2.5778923,0.1596747,0.58495843,0.012942739,-43.594147,-27.27225,8.324576,70.14327,4.602678,-6.9227786,730.0,1000.0,270.0,3.45,4.2,2.5077,2.4992,2.4134
2024-01-19,2.5027,1.6599307,1.8403338,1.8158065,1.9971036,2.0493255,2.237191,2.4692872,0.15962216,0.5382372,0.022069598,-108.491005,46.839874,0.8426846,6.7483077,8.307616,25.462675,60.0,710.0,650.0,3.45,4.2,2.5092,2.5172,2.4119
2024-01-22,2.4922,1.6764544,1.8401042,1.776704,2.0450275,2.0888753,2.1460626,2.3566842,0.17664477,0.29031283,-0.0013245223,-15.028711,-58.312614,9.812909,-16.90541,10.128786,71.115425,330.0,1220.0,890.0,3.45,4.2,2.5027,2.5212,2.4033
2024-01-23,2.5042,1.6524285,1.8450415,1.7787769,2.1151786,2.20834,2.3738112,2.3986614,0.2748307,0.25907144,0.057814516,-244.98203,105.009895,13.56874,121.035034,4.3332295,3.798455,-2950.0,4650.0,7600.0,3.45,4.2,2.4922,2.5252,2.4009
2024-01-24,2.5042,1.7159089,1.8658636,1.8651263,2.1106796,2.1738706,2.3979518,2.4349675,0.24815705,0.33747265,0.036504354,-117.77219,83.02346,11.921473,-13.522115,2.5752897,32.939236,-840.0,4630.0,5470.0,3.45,4.2,2.5042,2.5077,2.3789
2024-01-25,2.4984,1.7084253,1.9091194,1.8237925,2.1129165,2.1287308,2.1753898,2.3934631,0.23381367,0.27027473,-0.0014813221,-192.01791,132.1177,8.839591,16.863781,11.754091,30.717413,3660.0,4710.0,1050.0,3.45,4.2,2.5042,2.5092,2.3809
2024-01-26,2.4994,1.7134055,1.8438466,1.8105408,2.0994027,2.0855737,1.8546106,2.0331655,0.23908725,-0.037872538,0.015183263,-145.75262,90.72484,5.9565167,-29.695143,1.0757703,76.13558,3900.0,4610.0,710.0,3.45,4.2,2.4984,2.5027,2.3376
2024-01-29,2.494,1.6957651,1.8233327,1.8025188,2.127318,2.0858514,1.8837683,2.0064569,0.27713546,-0.09218518,0.008003311,-180.15976,98.08086,6.671032,27.914944,9.995067,26.863457,3780.0,5000.0,1220.0,3.45,4.2,2.4994,2.4922,2.3375
2024-01-30,2.4557,1.7415943,1.8466326,1.8403441,2.1287787,2.0578265,2.0403452,2.07862,0.23097299,0.0071702213,0.0075002676,174.43793,-2.020779,8.485946,-129.41566,11.200569,-39.41733,980.0,5630.0,4650.0,3.45,4.2,2.494,2.5042,2.3675
2024-01-31,2.433,1.6752374,1.8341584,1.8131669,2.0711281,2.1004832,1.9655483,2.076969,0.24223047,-0.05353198,0.035705753,329.22427,-220.88884,-12.083977,-40.44592,3.340346,-69.07973,810.0,5440.0,4630.0,3.45,4.2,2.4557,2.5042,2.3475
2024-02-01,2.4354,1.7476318,1.9179556,1.879351,2.0497172,2.0645618,1.9898752,2.1907766,0.15595803,0.18251625,-0.00083188567,-221.14804,120.28367,-25.254995,100.916855,2.0823197,19.18524,-4230.0,430.0,4660.0,3.45,4.2,2.433,2.4984,2.3169
2024-02-02,2.4244,1.685762,1.844068,1.8485559,2.0428581,2.0820906,2.0228615,2.138544,0.1925835,0.08333148,-0.020167787,-439.25375,225.09378,25.726124,136.69388,-2.7882097,59.577343,-3640.0,970.0,4610.0,3.45,4.2,2.4354,2.4994,2.265
2024-02-04,2.4053,1.7138963,1.8648682,1.8315626,1.9958619,2.013953,2.03526,2.224089,0.15424494,0.2397435,0.009356594,-73.56238,44.718925,2.8537304,-32.558655,4.7616935,36.38035,430.0,430.0,0.0,3.45,4.2,2.4244,2.494,2.2776
2024-02-05,2.4002,1.7227256,1.8596255,1.7974133,2.070463,2.0448725,2.0797162,2.2399035,0.1553246,0.25383997,0.010326215,285.13452,-133.23477,-8.110503,-84.67569,-7.273438,-48.95876,-4000.0,1000.0,5000.0,3.45,4.2,2.4053,2.4557,2.2825
2024-02-06,2.4525,1.7188699,1.8808157,1.8204716,2.0253637,1.9998364,2.1902337,2.2426252,0.14435495,0.22843319,0.011747729,260.0853,-141.37595,-11.241874,-63.074196,6.5846863,-39.182293,-2240.0,3390.0,5630.0,3.45,4.2,2.4002,2.433,2.305
2024-02-07,2.4153,1.7329168,1.8708082,1.8453895,1.9827982,2.0079992,2.2328959,2.1607168,0.1253785,0.25870937,0.013096828,331.35825,-219.13283,-16.49582,-33.456406,-9.844287,-84.94401,-1480.0,3960.0,5440.0,3.45,4.2,2.4525,2.4354,2.3476
2024-02-08,2.4379,1.7535743,1.8944485,1.8287183,2.008633,2.0164847,2.02089,2.0916502,0.13071081,0.10744159,0.008653564,319.20633,-191.23982,-7.7155185,-35.81795,-0.661592,-76.09953,3020.0,3450.0,430.0,3.45,4.2,2.4153,2.4244,2.3326
2024-02-09,2.4302,1.7502456,1.8763258,1.8457707,2.002393,1.995082,2.026548,2.0801165,0.15706375,0.05819923,0.0054016374,46.057,-42.056454,9.294137,17.11859,2.7914822,-31.34681,530.0,1360.0,830.0,3.45,4.2,2.4379,2.4053,2.3425
2024-02-18,2.4393,1.7481725,1.8874645,1.888943,1.9778014,2.0208657,2.0125892,2.0620015,0.08344922,0.13323265,0.011143482,32.865986,40.397976,4.7136703,-53.186684,0.81251985,-14.320454,-860.0,1050.0,1910.0,3.45,4.2,2.4302,2.4002,2.32
2024-02-19,2.4344,1.7755963,1.9207084,1.8806584,2.159144,2.112276,2.0576138,2.1322997,0.17037429,0.03256033,-0.024924207,-289.05795,213.21622,7.1633563,-35.267197,5.570979,88.336006,-680.0,320.0,1000.0,3.45,4.2,2.4393,2.4525,2.2926
2024-02-20,2.4134,1.8236002,1.9203491,1.9592396,2.0060284,2.00553,1.976799,1.9377877,0.13109776,-0.06305176,-0.008822171,-429.92664,290.05902,-3.6229253,106.98946,-2.8841894,57.28819,-2980.0,410.0,3390.0,3.45,3.95,2.4344,2.4153,2.2801
2024-02-21,2.4119,1.8018028,1.8764833,1.8823463,2.0286527,1.9974344,1.8666809,1.9985514,0.1831132,-0.026087778,-0.01864818,-111.3795,150.48691,0.6929358,-131.75105,5.955358,86.96906,-3470.0,490.0,3960.0,3.45,3.95,2.4134,2.4379,2.2951
2024-02-22,2.4033,1.7703015,1.9180416,1.918978,2.1142142,2.048095,1.9659557,2.0158718,0.1876334,-0.15728828,-0.032515403,127.1763,-38.57852,-8.135351,-89.73829,-2.5874002,16.567047,-1970.0,580.0,2550.0,3.45,3.95,2.4119,2.4302,2.2851
