date,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,gov_net_financing,net_financing_total,dr001,dr007,r001,r007,fr007,gc001,gc007,spread_r007_dr007,spread_gc007_r007,spread_fr007_r007,label__liquidity__dr001__t+20,label__liquidity__dr007__t+20,label__liquidity__r001__t+20,label__liquidity__r007__t+20,label__liquidity__fr007__t+20,label__liquidity__gc001__t+20,label__liquidity__gc007__t+20,label__liquidity__spread_r007_dr007__t+20,label__liquidity__spread_gc007_r007__t+20,label__liquidity__spread_fr007_r007__t+20
2021-09-07,362.6,5,1276.6,-914.0,1276.6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2744.4,52.05,0.0,0.0,154.19,0.0,0.0,0.0,0.0,20.44,0.0,71.69,0.0,100.0,100.0,3.85,4.65,,-914.0,2.1846,2.1942,2.2261,2.1744,2.2,2.265,2.54,-0.0198,0.3656000000000001,0.0256000000000002,2.0871,2.1643,2.1436,2.2142,2.19,2.26,2.475,0.0499,0.2608000000000001,-0.0242
2021-09-08,1346.7,5,0.0,1346.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2567.88,53.46,0.0,41.9,155.02,0.0,0.0,0.0,0.0,20.24,0.0,72.6,0.0,100.0,100.0,3.85,4.65,,1346.7,2.1612,2.2008,2.2057,2.2336,2.25,2.66,2.53,0.0327999999999999,0.2963999999999998,0.0163999999999999,2.1063,2.1592,2.1437,2.2368,2.2,2.22,2.49,0.0776000000000003,0.2532000000000001,-0.0367999999999999
2021-09-09,400.0,5,0.0,400.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,68.5,41.2,39.48,0.0,0,6308.64,57.9,0.0,0.0,155.17,0.0,0.0,0.0,0.0,20.55,0.0,71.45,0.0,100.0,100.0,3.85,4.65,,400.0,2.0322,2.1553,2.0669,2.2654,2.2,2.325,2.24,0.1101,-0.0253999999999998,-0.0653999999999999,2.1436,2.1977,2.1809,2.2474,2.23,2.775,2.57,0.0496999999999996,0.3226,-0.0173999999999998
2021-09-10,961.2,6,330.0,631.2,330.0,2,0,0,0,0,0,0,0,0,267.49,75.19,0.0,0.0,0.0,0.0,0,5598.08,63.36,0.0,0.0,155.64,3157.6,4568.16,11108.56,114.14,20.38,115.8,72.92,0.0,100.0,100.0,3.85,4.65,,631.2,2.1022,2.1761,2.136,2.2098,2.2,2.065,2.125,0.0337,-0.0847999999999999,-0.0097999999999998,2.0923,2.1903,2.1235,2.2182,2.2,3.615,2.7,0.0278999999999998,0.4818000000000002,-0.0181999999999997
2021-09-13,80.0,2,0.0,80.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2476.83,48.15,0.0,0.0,158.92,0.0,0.0,0.0,0.0,20.02,0.0,73.51,0.0,100.0,100.0,3.85,4.65,,80.0,2.182,2.2195,2.2251,2.2553,2.2035,2.025,2.095,0.0358,-0.1602999999999999,-0.0518,2.0577,2.1174,2.0819,2.1467,2.14,2.56,2.255,0.0293000000000001,0.1082999999999998,-0.0066999999999999
2021-09-14,290.0,5,150.5,139.5,150.5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2302.6,54.36,0.0,0.0,160.9,0.0,0.0,0.0,0.0,20.03,0.0,73.6,0.0,100.0,100.0,3.85,4.65,,139.5,2.2843,2.2884,2.3428,2.3618,2.3,1.985,2.035,0.0733999999999999,-0.3268,-0.0618000000000003,2.1403,2.1649,2.1731,2.2026,2.17,2.53,2.24,0.0377,0.0374000000000003,-0.0325999999999999
2021-09-15,1301.8,5,50.0,1251.8,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2225.25,78.01,0.0,38.4,162.92,0.0,0.0,0.0,0.0,19.89,0.0,75.46,900.0,1000.0,100.0,3.85,4.65,,1251.8,2.1449,2.2212,2.1809,2.3174,2.23,1.85,1.985,0.0962,-0.3324,-0.0874000000000001,2.2149,2.281,2.2621,2.294,2.29,2.29,2.275,0.0129999999999999,-0.0190000000000001,-0.004
2021-09-16,440.8,7,0.0,440.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,67.03,58.5,52.73,0.0,0,2250.42,68.58,0.0,0.0,169.04,0.0,0.0,0.0,0.0,20.01,0.0,75.67,1000.0,1000.0,0.0,3.85,4.65,,440.8,2.2289,2.2634,2.2936,2.386,2.35,1.995,2.095,0.1226000000000002,-0.2909999999999999,-0.036,2.084,2.2097,2.1133,2.2539,2.25,2.15,2.235,0.0441999999999995,-0.0188999999999999,-0.0038999999999997
2021-09-17,455.9,4,40.0,415.9,40.0,1,0,0,0,0,0,0,0,0,0.0,75.19,0.0,0.0,0.0,0.0,0,4541.93,74.99,0.0,0.0,174.2,3156.86,4622.51,10995.94,113.68,19.92,117.88,75.34,900.0,1200.0,300.0,3.85,4.65,,415.9,2.2106,2.3998,2.2176,2.5814,2.5,2.075,2.225,0.1815999999999999,-0.3563999999999998,-0.0813999999999999,1.6707,2.0266,1.7082,2.1525,2.15,2.12,2.235,0.1258999999999996,0.0825,-0.0024999999999999
2021-09-18,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6081.4,46.54,0.0,0.0,179.46,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1100.0,1200.0,100.0,3.85,4.65,,0.0,2.1035,2.2482,2.1079,2.2619,2.25,2.085,2.23,0.0136999999999996,-0.0318999999999998,-0.0118999999999998,1.6653,1.9823,1.699,2.0346,2.0,2.18,2.21,0.0523000000000002,0.1753999999999997,-0.0346000000000001
2021-09-22,130.0,4,830.8,-700.8,830.8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4220.41,48.3,0.0,35.5,181.2,0.0,0.0,0.0,0.0,19.64,0.0,76.19,700.0,1200.0,500.0,3.85,4.65,,-700.8,2.1505,2.2328,2.1928,2.329,2.25,2.025,2.125,0.0962,-0.2040000000000001,-0.0790000000000001,1.6111,2.1945,1.6465,2.5041,2.323,2.17,2.255,0.3096000000000001,-0.2491000000000003,-0.1811000000000002
2021-09-23,519.6,8,180.0,339.6,180.0,1,0,0,0,0,0,0,0,0,0.0,0.0,68.3,55.76,52.57,0.0,0,3483.82,47.45,0.0,0.0,185.06,0.0,0.0,0.0,0.0,19.45,0.0,77.25,550.0,1050.0,500.0,3.85,4.65,,339.6,2.0065,2.1446,2.0453,2.2607,2.21,2.005,2.14,0.1160999999999998,-0.1206999999999998,-0.0506999999999999,1.5433,2.2454,1.5821,2.457,2.5,2.1,2.215,0.2115999999999998,-0.242,0.0430000000000001
2021-09-24,610.4,5,0.0,610.4,0.0,0,0,0,0,0,0,0,0,0,0.0,71.79,0.0,0.0,0.0,0.0,0,4584.79,53.05,0.0,0.0,188.68,3235.26,4643.79,10839.48,113.23,19.29,120.12,78.09,1000.0,1000.0,0.0,3.85,4.65,,610.4,1.6737,2.0722,1.6809,2.1944,2.2094,2.125,2.27,0.1221999999999998,0.0756000000000001,0.0150000000000001,1.9196,2.2867,1.9544,2.452,2.5,2.185,2.295,0.1652999999999997,-0.157,0.048
2021-09-26,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,103.13,0,4017.95,55.71,1898.85,0.0,191.18,0.0,0.0,0.0,0.0,18.97,0.0,0.0,1000.0,1000.0,0.0,3.85,4.65,,0.0,1.6792,1.9622,1.6843,2.1614,1.95,2.0,2.16,0.1992,-0.0013999999999998,-0.2114,1.9355,2.3249,1.9778,2.4649,2.45,2.225,2.325,0.1400000000000001,-0.1398999999999999,-0.0148999999999999
2021-09-27,305.0,5,151.9,153.1,151.9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3126.43,52.22,0.0,0.0,192.36,0.0,0.0,0.0,0.0,19.26,0.0,79.53,350.0,1000.0,650.0,3.85,4.65,,153.1,1.7235,1.9232,1.7675,2.4296,1.9,1.99,2.095,0.5064000000000002,-0.3346,-0.5296000000000003,2.122,2.34,2.2656,2.4249,2.35,2.32,2.4,0.0849000000000002,-0.0249000000000001,-0.0748999999999999
2021-09-28,120.0,4,40.0,80.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3102.12,61.42,0.0,0.0,194.27,0.0,0.0,0.0,0.0,19.1,0.0,79.09,400.0,1000.0,600.0,3.85,4.65,,80.0,1.9107,2.1889,1.9621,2.9986,2.1,1.995,2.08,0.8097000000000003,-0.9186,-0.8986000000000001,2.0331,2.1146,2.0763,2.1974,2.2,2.36,2.36,0.0828000000000002,0.1625999999999998,0.0026000000000001
2021-09-29,150.0,3,0.0,150.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3975.43,74.64,0.0,39.7,196.44,0.0,0.0,0.0,0.0,18.96,0.0,78.64,-3300.0,100.0,3400.0,3.85,4.65,,150.0,1.4848,2.5459,1.5448,3.5288,3.1,1.99,2.12,0.9829,-1.4087999999999998,-0.4287999999999998,2.1048,2.1586,2.1498,2.2173,2.2,2.49,2.53,0.0586999999999999,0.3127,-0.0172999999999996
2021-09-30,0.0,0,30.0,-30.0,30.0,1,0,0,0,0,0,0,0,0,234.62,71.99,34.45,53.86,50.06,0.0,112686,28165.88,93.82,0.0,0.0,199.16,3220.55,4614.1,0.0,0.0,18.83,0.0,78.52,100.0,100.0,0.0,3.85,4.65,,-30.0,2.0852,2.2743,2.1983,2.4271,2.37,2.015,2.165,0.1527999999999996,-0.2620999999999998,-0.0570999999999997,1.9851,2.1163,2.026,2.1886,2.2,2.53,2.57,0.0723000000000002,0.3813999999999997,0.0114
2021-10-08,640.0,4,0.0,640.0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.98,0.0,0.0,0.0,0.0,0,19868.51,40.76,0.0,45.8,203.96,3271.7,4647.6,9949.08,113.46,18.04,122.88,82.39,-1900.0,100.0,2000.0,3.85,4.65,,640.0,2.0891,2.1278,2.0958,2.2455,2.2105,2.085,2.23,0.1176999999999997,-0.0154999999999998,-0.0349999999999997,1.8881,2.1129,1.9254,2.1834,2.15,2.43,2.535,0.0705,0.3516000000000003,-0.0333999999999998
2021-10-09,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,28728.58,51.25,0.0,0.0,204.32,0.0,0.0,0.0,0.0,17.68,0.0,0.0,-900.0,100.0,1000.0,3.85,4.65,,0.0,1.5717,1.8266,1.5764,1.8748,1.87,2.295,2.49,0.0482,0.6152000000000002,-0.0047999999999999,1.8936,2.124,1.9305,2.1605,2.15,2.32,3.055,0.0364999999999997,0.8945000000000003,-0.0104999999999999
2021-10-11,80.0,2,1821.5,-1741.5,1821.5,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12587.98,53.64,0.0,0.0,208.21,0.0,0.0,0.0,0.0,17.89,0.0,83.65,-900.0,100.0,1000.0,3.85,4.65,,-1741.5,2.0871,2.1643,2.1436,2.2142,2.19,2.26,2.475,0.0499,0.2608000000000001,-0.0242,1.9089,2.1026,1.9541,2.1845,2.12,2.62,3.41,0.0819,1.2255000000000005,-0.0644999999999997
2021-10-12,320.0,5,50.0,270.0,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10795.48,65.23,0.0,0.0,210.46,0.0,0.0,0.0,0.0,17.53,0.0,83.42,-900.0,100.0,1000.0,3.85,4.65,,270.0,2.1063,2.1592,2.1437,2.2368,2.2,2.22,2.49,0.0776000000000003,0.2532000000000001,-0.0367999999999999,2.1279,2.1819,2.1771,2.2825,2.2,3.05,3.7,0.1006,1.4175,-0.0825
2021-10-13,1511.4,5,0.0,1511.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9584.55,56.63,0.0,42.9,212.62,0.0,0.0,0.0,0.0,18.1,0.0,83.18,0.0,100.0,100.0,3.85,4.65,,1511.4,2.1436,2.1977,2.1809,2.2474,2.23,2.775,2.57,0.0496999999999996,0.3226,-0.0173999999999998,1.8319,2.1051,1.8714,2.2093,2.2,3.15,3.785,0.1041999999999996,1.5757000000000003,-0.0092999999999996
2021-10-14,440.0,7,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,52.38,58.53,54.52,0.0,0,9163.85,60.41,0.0,0.0,212.81,0.0,0.0,0.0,0.0,18.54,0.0,84.0,-100.0,100.0,200.0,3.85,4.65,,440.0,2.0923,2.1903,2.1235,2.2182,2.2,3.615,2.7,0.0278999999999998,0.4818000000000002,-0.0181999999999997,1.8683,2.098,1.9139,2.1929,2.15,3.475,3.445,0.0948999999999999,1.2521,-0.0428999999999999
2021-10-15,850.0,4,0.0,850.0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.98,0.0,0.0,0.0,0.0,0,14765.83,52.26,0.0,0.0,213.19,3300.34,4588.07,10396.08,116.75,19.36,130.01,84.86,0.0,100.0,100.0,3.85,4.65,,850.0,2.0577,2.1174,2.0819,2.1467,2.14,2.56,2.255,0.0293000000000001,0.1082999999999998,-0.0066999999999999,1.8469,2.0897,1.8855,2.1557,2.15,2.7,2.75,0.0659999999999998,0.5943,-0.0057
2021-10-18,80.0,2,201.4,-121.4,201.4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6579.43,49.39,0.0,0.0,213.33,0.0,0.0,0.0,0.0,19.8,0.0,84.33,900.0,1000.0,100.0,3.85,4.65,,-121.4,2.1403,2.1649,2.1731,2.2026,2.17,2.53,2.24,0.0377,0.0374000000000003,-0.0325999999999999,1.7875,2.0705,1.8321,2.1755,2.15,3.785,2.72,0.1049999999999999,0.5445000000000002,-0.0255
2021-10-19,387.6,5,50.0,337.6,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6186.57,55.71,0.0,0.0,213.59,0.0,0.0,0.0,0.0,20.15,0.0,85.08,900.0,1000.0,100.0,3.85,4.65,,337.6,2.2149,2.281,2.2621,2.294,2.29,2.29,2.275,0.0129999999999999,-0.0190000000000001,-0.004,1.9264,2.0654,1.9689,2.1862,2.15,2.36,2.335,0.1208,0.1488,-0.0362
2021-10-20,1484.8,5,952.4,532.4,952.4,2,0,0,0,0,0,0,0,0,244.2,0.0,0.0,0.0,0.0,0.0,0,5736.66,56.82,0.0,43.2,213.81,0.0,0.0,0.0,0.0,20.41,0.0,85.82,900.0,1000.0,100.0,3.85,4.65,,532.4,2.084,2.2097,2.1133,2.2539,2.25,2.15,2.235,0.0441999999999995,-0.0188999999999999,-0.0038999999999997,2.1542,2.1785,2.2134,2.2654,2.21,2.015,2.215,0.0868999999999999,-0.0504000000000002,-0.0554000000000001
2021-10-21,520.1,9,0.0,520.1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,52.39,60.49,56.26,0.0,0,5376.14,51.87,0.0,0.0,213.46,0.0,0.0,0.0,0.0,20.17,0.0,84.61,1900.0,2000.0,100.0,3.85,4.65,,520.1,1.6707,2.0266,1.7082,2.1525,2.15,2.12,2.235,0.1258999999999996,0.0825,-0.0024999999999999,1.9359,2.1524,1.9853,2.2515,2.22,1.885,2.155,0.0990999999999999,-0.0965000000000002,-0.0314999999999998
2021-10-22,781.0,4,0.0,781.0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.67,0.0,0.0,0.0,0.0,0,11685.17,52.8,0.0,0.0,213.64,3315.27,4583.39,10214.71,121.77,20.39,136.51,85.53,1900.0,2000.0,100.0,3.85,4.65,,781.0,1.6653,1.9823,1.699,2.0346,2.0,2.18,2.21,0.0523000000000002,0.1753999999999997,-0.0346000000000001,1.992,2.1369,2.0374,2.219,2.2,1.825,2.09,0.0821,-0.129,-0.0189999999999996
2021-10-25,80.0,2,200.7,-120.7,200.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4740.14,50.17,0.0,0.0,213.71,0.0,0.0,0.0,0.0,21.25,0.0,85.99,1000.0,2000.0,1000.0,3.85,4.65,,-120.7,1.6111,2.1945,1.6465,2.5041,2.323,2.17,2.255,0.3096000000000001,-0.2491000000000003,-0.1811000000000002,1.9562,2.0962,2.0113,2.2173,2.1478,2.065,2.185,0.1210999999999997,-0.0322999999999997,-0.0694999999999996
2021-10-26,330.0,5,552.9,-222.9,552.9,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4608.12,53.4,0.0,0.0,213.71,0.0,0.0,0.0,0.0,21.97,0.0,86.4,1000.0,2000.0,1000.0,3.85,4.65,,-222.9,1.5433,2.2454,1.5821,2.457,2.5,2.1,2.215,0.2115999999999998,-0.242,0.0430000000000001,2.152,2.1573,2.2445,2.3332,2.1961,2.03,2.22,0.1758999999999999,-0.1131999999999999,-0.1371000000000002
2021-10-27,810.8,4,0.0,810.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4330.11,54.13,0.0,39.9,213.63,0.0,0.0,0.0,0.0,22.2,0.0,84.58,1000.0,2050.0,1050.0,3.85,4.65,,810.8,1.9196,2.2867,1.9544,2.452,2.5,2.185,2.295,0.1652999999999997,-0.157,0.048,1.7798,2.2374,1.833,2.4994,2.5,2.025,2.315,0.262,-0.1844000000000001,0.0005999999999999
2021-10-28,489.0,7,160.0,329.0,160.0,1,0,0,0,0,0,0,0,0,0.0,0.0,61.03,58.43,54.87,0.0,0,4319.99,56.44,0.0,0.0,213.7,0.0,0.0,0.0,0.0,22.28,0.0,84.32,-1900.0,100.0,2000.0,3.85,4.65,,329.0,1.9355,2.3249,1.9778,2.4649,2.45,2.225,2.325,0.1400000000000001,-0.1398999999999999,-0.0148999999999999,1.8253,2.2461,1.8768,2.4998,2.5,1.94,2.295,0.2536999999999998,-0.2048000000000001,0.0001999999999999
2021-10-29,657.5,4,0.0,657.5,0.0,0,0,0,0,0,0,0,0,0,0.0,62.31,0.0,0.0,0.0,0.0,0,10126.41,63.39,0.0,0.0,213.45,3277.71,4567.28,10321.46,126.28,22.53,133.78,84.38,-1900.0,100.0,2000.0,3.85,4.65,,657.5,2.122,2.34,2.2656,2.4249,2.35,2.32,2.4,0.0849000000000002,-0.0249000000000001,-0.0748999999999999,1.6941,2.26,1.7503,2.4401,2.45,1.815,2.13,0.1801000000000003,-0.3101000000000002,0.0099
2021-11-01,96.1,2,510.7,-414.6,510.7,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4656.71,52.23,0.0,0.0,213.07,0.0,0.0,0.0,0.0,22.83,0.0,84.71,-1500.0,500.0,2000.0,3.85,4.65,,-414.6,2.0331,2.1146,2.0763,2.1974,2.2,2.36,2.36,0.0828000000000002,0.1625999999999998,0.0026000000000001,1.8615,2.2474,1.9266,2.5335,2.5,1.92,2.505,0.2861000000000002,-0.0285000000000001,-0.0335
2021-11-02,373.7,5,604.0,-230.3,604.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4086.94,53.66,0.0,0.0,212.67,0.0,0.0,0.0,0.0,23.0,0.0,84.72,-1500.0,500.0,2000.0,3.85,4.65,,-230.3,2.1048,2.1586,2.1498,2.2173,2.2,2.49,2.53,0.0586999999999999,0.3127,-0.0172999999999996,2.1764,2.395,3.355,2.8057,2.5,1.87,2.495,0.4106999999999998,-0.3106999999999997,-0.3056999999999998
2021-11-03,1480.0,4,0.0,1480.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3680.85,57.44,0.0,39.1,212.55,0.0,0.0,0.0,0.0,22.8,0.0,81.99,-1000.0,1000.0,2000.0,3.85,4.65,,1480.0,1.9851,2.1163,2.026,2.1886,2.2,2.53,2.57,0.0723000000000002,0.3813999999999997,0.0114,1.9999,2.0914,2.0534,2.2535,2.23,2.0,2.45,0.1620999999999997,0.1965000000000003,-0.0234999999999998
2021-11-04,330.0,6,0.0,330.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.12,61.0,56.48,0.0,0,3402.05,48.39,0.0,0.0,212.39,0.0,0.0,0.0,0.0,23.02,0.0,80.54,900.0,1000.0,100.0,3.85,4.65,,330.0,1.8881,2.1129,1.9254,2.1834,2.15,2.43,2.535,0.0705,0.3516000000000003,-0.0333999999999998,1.9615,2.067,2.0177,2.1867,2.15,2.21,2.435,0.1196999999999999,0.2482999999999999,-0.0367000000000001
2021-11-05,1060.6,4,100.0,960.6,100.0,1,0,0,0,0,0,0,0,0,0.0,57.4,0.0,0.0,0.0,0.0,0,5504.77,46.33,0.0,0.0,211.96,3284.93,4535.92,10525.38,0.0,23.25,0.0,82.74,900.0,1000.0,100.0,3.85,4.65,,960.6,1.8936,2.124,1.9305,2.1605,2.15,2.32,3.055,0.0364999999999997,0.8945000000000003,-0.0104999999999999,1.8993,2.047,1.9468,2.1556,2.1,2.63,2.43,0.1086,0.2744,-0.0556
2021-11-08,70.0,2,452.3,-382.3,452.3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2454.25,46.79,0.0,0.0,211.36,0.0,0.0,0.0,0.0,23.71,0.0,83.43,500.0,1000.0,500.0,3.85,4.65,,-382.3,1.9089,2.1026,1.9541,2.1845,2.12,2.62,3.41,0.0819,1.2255000000000005,-0.0644999999999997,1.8155,2.0888,1.8629,2.1871,2.1595,2.36,2.255,0.0983,0.0678999999999998,-0.0276
2021-11-09,310.0,5,0.0,310.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2282.09,52.67,0.0,0.0,211.1,0.0,0.0,0.0,0.0,24.19,0.0,84.78,500.0,1000.0,500.0,3.85,4.65,,310.0,2.1279,2.1819,2.1771,2.2825,2.2,3.05,3.7,0.1006,1.4175,-0.0825,2.1302,2.1519,2.1923,2.2468,2.17,2.215,2.25,0.0948999999999999,0.0032,-0.0767999999999999
2021-11-10,1600.6,6,330.0,1270.6,330.0,2,0,0,0,0,0,0,0,0,234.26,0.0,0.0,0.0,0.0,0.0,0,2134.92,64.42,0.0,39.4,211.19,0.0,0.0,0.0,0.0,24.06,0.0,82.64,0.0,1000.0,1000.0,3.85,4.65,,1270.6,1.8319,2.1051,1.8714,2.2093,2.2,3.15,3.785,0.1041999999999996,1.5757000000000003,-0.0092999999999996,2.1446,2.2046,2.2156,2.3783,2.2477,2.165,2.23,0.1736999999999997,-0.1482999999999998,-0.1305999999999998
2021-11-11,330.0,6,0.0,330.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,61.99,64.0,60.0,0.0,0,2957.29,58.37,0.0,0.0,211.2,0.0,0.0,0.0,0.0,24.0,0.0,82.87,-900.0,100.0,1000.0,3.85,4.65,,330.0,1.8683,2.098,1.9139,2.1929,2.15,3.475,3.445,0.0948999999999999,1.2521,-0.0428999999999999,2.1229,2.2099,2.1891,2.3951,2.2945,2.1,2.195,0.1851999999999996,-0.2000999999999999,-0.1005999999999995
2021-11-12,831.7,4,0.0,831.7,0.0,0,0,0,0,0,0,0,0,0,0.0,71.51,0.0,0.0,0.0,0.0,0,5550.93,70.3,0.0,0.0,211.23,3232.37,4554.04,9410.74,128.55,24.12,130.84,82.17,-500.0,500.0,1000.0,3.85,4.65,,831.7,1.8469,2.0897,1.8855,2.1557,2.15,2.7,2.75,0.0659999999999998,0.5943,-0.0057,1.8031,2.1411,1.8487,2.278,2.22,1.975,2.14,0.1369000000000002,-0.1379999999999999,-0.0579999999999998
2021-11-15,70.0,2,602.0,-532.0,602.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4296.56,72.0,0.0,0.0,211.48,0.0,0.0,0.0,0.0,24.27,0.0,82.05,-500.0,500.0,1000.0,3.85,4.65,,-532.0,1.7875,2.0705,1.8321,2.1755,2.15,3.785,2.72,0.1049999999999999,0.5445000000000002,-0.0255,2.1082,2.1768,2.1609,2.2865,2.21,2.145,2.19,0.1097000000000001,-0.0965000000000002,-0.0765000000000002
2021-11-16,380.8,6,0.0,380.8,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4123.02,48.72,0.0,0.0,209.79,0.0,0.0,0.0,0.0,24.16,0.0,82.43,-500.0,500.0,1000.0,3.85,4.65,,380.8,1.9264,2.0654,1.9689,2.1862,2.15,2.36,2.335,0.1208,0.1488,-0.0362,2.1716,2.2071,2.245,2.4039,2.3,2.205,2.27,0.1968,-0.1339000000000001,-0.1039000000000003
2021-11-17,1222.9,4,560.5,662.4,560.5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3962.62,51.11,0.0,40.3,208.12,0.0,0.0,0.0,0.0,24.33,0.0,80.28,-500.0,500.0,1000.0,3.85,4.65,,662.4,2.1542,2.1785,2.2134,2.2654,2.21,2.015,2.215,0.0868999999999999,-0.0504000000000002,-0.0554000000000001,2.1242,2.1904,2.1942,2.4009,2.25,2.23,2.32,0.2105000000000001,-0.0809000000000002,-0.1509
2021-11-18,310.0,5,0.0,310.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.13,65.48,61.26,0.0,0,3904.14,50.91,0.0,0.0,207.87,0.0,0.0,0.0,0.0,24.34,0.0,81.24,400.0,500.0,100.0,3.85,4.65,,310.0,1.9359,2.1524,1.9853,2.2515,2.22,1.885,2.155,0.0990999999999999,-0.0965000000000002,-0.0314999999999998,2.0903,2.1884,2.1591,2.3878,2.3,2.21,2.285,0.1993999999999998,-0.1027999999999997,-0.0878000000000001
2021-11-19,910.0,4,1318.5,-408.5,1318.5,1,0,0,0,0,0,0,0,0,0.0,71.78,0.0,0.0,0.0,0.0,0,10102.2,62.89,0.0,0.0,207.82,3245.59,4555.21,9202.22,128.81,24.16,128.75,78.89,0.0,500.0,500.0,3.85,4.65,,-408.5,1.992,2.1369,2.0374,2.219,2.2,1.825,2.09,0.0821,-0.129,-0.0189999999999996,1.8411,2.1143,1.899,2.2964,2.3,2.12,2.235,0.1821000000000001,-0.0614000000000003,0.0035999999999996
