date,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,gov_net_financing,net_financing_total,银行,基金,保险,券商,理财子,其他,label__demand__银行__t+20,label__demand__基金__t+20,label__demand__保险__t+20,label__demand__券商__t+20,label__demand__理财子__t+20,label__demand__其他__t+20
2024-09-10,770.0,6,710.0,60.0,710.0,3,0,0,0,0,0,0,0,0,263.0,0.0,0.0,0.0,0.0,0.0,0,2173.64,29.68,0.0,0.0,115.43,0.0,0.0,0.0,0.0,26.91,0.0,69.19,1848.0,1860.0,12.0,3.35,3.85,,60.0,-362.5,172.92,33.67,113.73,1.7800000000000002,40.39000000000001,52.52999999999999,-24.71,44.11,-70.97999999999999,0.0,-0.9400000000000012
2024-09-11,3233.1,6,0.0,3233.1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1958.34,18.7,0.0,24.3,115.38,0.0,0.0,0.0,0.0,27.15,0.0,70.61,2093.0,2100.0,7.0,3.35,3.85,,3233.1,-462.88,233.23,23.17,110.62,3.0,92.87,48.75,-98.52,-7.36,85.89,0.0,-28.76
2024-09-12,330.0,6,400.0,-70.0,400.0,1,0,0,0,0,0,0,0,0,0.0,0.0,65.75,59.66,79.16,0.0,0,1874.75,18.12,0.0,0.0,115.74,0.0,0.0,0.0,0.0,27.0,0.0,71.97,975.0,1608.0,633.0,3.35,3.85,,-70.0,-332.91,170.29999999999998,21.21,83.61999999999999,-4.4,62.190000000000005,-240.65,119.81,-11.21,71.65,0.0,60.43
2024-09-13,1730.0,4,0.0,1730.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.15,0.0,0.0,0.0,0.0,0,3142.59,20.19,0.0,0.0,115.72,1818.31,2510.95,5019.0,114.95,26.91,103.2,71.61,947.0,2362.0,1415.0,3.35,3.85,,1730.0,-210.54,202.56,22.82,-110.16,-8.48,103.78,45.12,-75.82,-4.85,45.78,0.0,-10.24
2024-09-14,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4215.99,19.53,0.0,0.0,115.47,0.0,0.0,0.0,0.0,27.14,0.0,0.0,1387.0,1387.0,0.0,3.35,3.85,,0.0,-17.97,0.0,3.72,0.3,1.01,12.93,-260.9,120.13,1.56,95.59,0.0,43.63
2024-09-18,340.0,4,857.9,-517.9,857.9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3350.21,16.24,0.0,25.9,115.46,0.0,0.0,0.0,0.0,27.01,0.0,73.65,807.0,5682.0,4875.0,3.35,3.85,,-517.9,-480.36,190.63,74.02,86.52,3.12,126.07,119.02,-68.74,8.059999999999999,-33.48,0.0,-24.86
2024-09-19,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.18,57.41,77.08,0.0,0,2741.98,24.89,0.0,0.0,115.66,0.0,0.0,0.0,0.0,27.09,0.0,74.88,3628.0,5236.0,1608.0,3.35,3.85,,590.0,-150.62,120.71,24.83,-28.94,-1.98,36.010000000000005,53.18000000000001,-76.83,-7.52,-4.389999999999997,0.0,35.54
2024-09-20,1500.0,3,0.0,1500.0,0.0,0,0,0,0,0,0,0,0,0,252.0,87.93,0.0,0.0,0.0,0.0,0,3428.27,30.1,0.0,0.0,115.57,1742.19,2366.24,4701.4,115.18,26.66,103.51,74.49,3357.0,5719.0,2362.0,3.35,3.85,,1500.0,88.62,-12.39,-3.79,-3.93,0.72,-69.22999999999999,363.26,-270.39,-3.67,-71.52000000000001,0.0,-17.69
2024-09-23,210.0,4,690.0,-480.0,690.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2145.81,19.86,0.0,0.0,115.73,0.0,0.0,0.0,0.0,26.25,0.0,73.9,959.0,2346.0,1387.0,3.35,3.85,,-480.0,-90.46,49.010000000000005,20.64,52.56,-4.03,-27.68,209.22,-162.08,-9.76,-16.34,0.0,-21.02
2024-09-24,3710.0,7,0.0,3710.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2054.72,29.25,0.0,0.0,116.37,0.0,0.0,0.0,0.0,26.22,0.0,75.17,4600.0,4600.0,0.0,3.35,3.85,,3710.0,67.49,-31.23,0.7900000000000009,-25.08,3.53,-15.48,-19.08000000000001,32.72,0.93,-33.8,0.0,19.23
2024-09-25,290.0,4,781.2,-491.2,781.2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1926.08,28.45,0.0,28.2,115.87,0.0,0.0,0.0,0.0,25.98,0.0,73.46,-3717.0,1965.0,5682.0,3.35,3.85,,-491.2,139.34999999999997,13.66,-24.17,-88.17999999999999,-1.37,-39.28,-30.78,12.4,9.05,23.41,0.0,-14.08
2024-09-26,240.0,4,0.0,240.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.18,56.36,79.12,0.0,0,1937.59,31.34,0.0,0.0,115.33,0.0,0.0,0.0,0.0,25.97,0.0,71.6,-2313.5,2970.0,5283.5,3.35,3.85,,240.0,-281.59000000000003,188.51,-6.22,-41.52,4.59,136.22,-39.85999999999999,-11.96,0.91,79.92999999999999,0.0,-28.99
2024-09-27,300.0,1,0.0,300.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.93,0.0,0.0,0.0,0.0,0,3450.76,38.97,0.0,0.0,115.27,1638.42,2135.08,4564.0,0.0,26.13,0.0,71.98,-2939.0,2780.0,5719.0,3.35,3.85,,300.0,503.16,-155.23,14.12,-158.34,5.97,-209.69,-62.27999999999999,88.97,-0.93,-56.5,0.0,30.74
2024-09-29,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,101.9,0,2928.99,54.21,2490.19,0.0,122.65,0.0,0.0,0.0,0.0,25.71,0.0,0.0,1820.0,1820.0,0.0,3.35,3.85,,0.0,21.21,-5.36,-7.19,-7.61,4.92,-5.99,-134.66,3.8,15.13,75.92999999999999,0.0,39.81999999999999
2024-09-30,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,256.0,0.0,0.0,0.0,0.0,0.0,102495,9353.28,51.8,0.0,0.0,124.3,0.0,0.0,0.0,0.0,25.45,0.0,71.77,520.0,2121.0,1601.0,3.35,3.85,,0.0,576.6700000000001,-380.1,-42.49,-72.54,-8.27,-73.26,-160.15,91.24,7.99,49.97,0.0,10.95
2024-10-08,90.0,2,30.0,60.0,30.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4670.37,22.32,0.0,0.0,124.84,0.0,0.0,0.0,0.0,25.1,0.0,77.18,-8869.0,417.0,9286.0,3.35,3.85,,60.0,456.3999999999999,-114.17,-24.59,-257.76,0.0,-59.85,-210.87,145.75,-8.74,4.239999999999998,0.0,69.64
2024-10-09,3240.0,7,0.0,3240.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4124.71,31.68,0.0,29.0,125.26,0.0,0.0,0.0,0.0,24.84,0.0,76.58,-1355.0,610.0,1965.0,3.35,3.85,,3240.0,340.25,-223.09,-29.02,29.42,0.0,-117.55,-115.34,-0.1099999999999999,-7.98,104.75,0.0,18.66
2024-10-10,560.0,7,750.0,-190.0,750.0,4,0,0,0,0,0,0,0,0,260.0,0.0,68.53,49.7,74.96,0.0,0,3816.74,39.54,0.0,0.0,124.7,0.0,0.0,0.0,0.0,25.04,0.0,79.4,-1420.0,1500.0,2920.0,3.35,3.85,,-190.0,21.85,-50.91999999999999,-24.37,57.16,0.0,-3.71,-195.51,49.22,-6.449999999999999,44.4,0.0,108.32
2024-10-11,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0,0.0,88.71,0.0,0.0,0.0,0.0,0,4802.6,39.44,0.0,0.0,124.77,1476.98,2062.57,3627.8,114.26,25.02,103.41,79.04,-1838.0,942.0,2780.0,3.35,3.85,,820.0,-185.28,132.67,2.68,-37.79,0.0,87.71000000000001,41.25,-33.59,0.9500000000000002,-10.22,0.0,1.620000000000001
2024-10-12,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8104.61,41.58,0.0,0.0,125.14,0.0,0.0,0.0,0.0,25.06,0.0,0.0,232.0,232.0,0.0,3.35,3.85,,0.0,-0.6600000000000112,0.0,-0.4199999999999999,-1.25,0.0,2.32,-213.21,44.93,-6.92,141.04,0.0,34.15
2024-10-14,2355.0,6,300.0,2055.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3020.25,39.48,0.0,0.0,125.98,0.0,0.0,0.0,0.0,24.99,0.0,77.46,195.0,195.0,0.0,3.35,3.85,,2055.0,52.52999999999999,-24.71,44.11,-70.97999999999999,0.0,-0.9400000000000012,-219.33,39.42,-7.73,83.5,0.0,104.12
2024-10-15,280.0,4,20.0,260.0,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3068.08,41.59,0.0,0.0,126.03,0.0,0.0,0.0,0.0,24.89,0.0,74.25,266.0,683.0,417.0,3.35,3.85,,260.0,48.75,-98.52,-7.36,85.89,0.0,-28.76,-266.51,129.67,-0.8699999999999997,129.95,0.0,7.75
2024-10-16,1370.7,6,0.0,1370.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3528.25,36.08,0.0,27.8,127.45,0.0,0.0,0.0,0.0,25.06,0.0,74.22,5814.0,6424.0,610.0,3.35,3.85,,1370.7,-240.65,119.81,-11.21,71.65,0.0,60.43,-232.12,176.98,-2.91,41.62,0.0,16.43
2024-10-17,320.0,6,2223.4,-1903.4,2223.4,1,0,0,0,0,0,0,0,0,0.0,0.0,68.72,60.72,79.47,0.0,0,3074.91,36.74,0.0,0.0,127.5,0.0,0.0,0.0,0.0,24.82,0.0,74.45,-174.0,1326.0,1500.0,3.35,3.85,,-1903.4,45.12,-75.82,-4.85,45.78,0.0,-10.24,123.14,-63.16,-10.59,-6.990000000000001,0.0,-42.42
2024-10-18,530.0,3,60.0,470.0,60.0,1,0,0,0,0,0,0,0,0,0.0,91.05,0.0,0.0,0.0,0.0,0,5285.98,42.41,0.0,0.0,128.47,1405.22,2062.15,3413.2,112.77,25.08,103.31,73.06,142.0,1084.0,942.0,3.35,3.85,,470.0,-260.9,120.13,1.56,95.59,0.0,43.63,-2.689999999999993,38.91,-6.27,-28.32,0.0,-1.599999999999999
2024-10-21,160.0,3,800.0,-640.0,800.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2407.07,31.96,0.0,0.0,128.58,0.0,0.0,0.0,0.0,24.83,0.0,74.29,1662.0,2089.0,427.0,3.1,3.6,,-640.0,119.02,-68.74,8.059999999999999,-33.48,0.0,-24.86,112.29,-74.34,-11.81,-24.65,0.0,-1.49
2024-10-22,280.0,4,20.0,260.0,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2388.56,35.33,0.0,0.0,128.87,0.0,0.0,0.0,0.0,24.58,0.0,76.04,901.0,1584.0,683.0,3.1,3.6,,260.0,53.18000000000001,-76.83,-7.52,-4.389999999999997,0.0,35.54,87.17999999999999,-105.85,-4.65,48.31,0.0,-24.97
2024-10-23,1470.0,5,0.0,1470.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8343.97,39.43,0.0,28.7,128.76,0.0,0.0,0.0,0.0,24.7,0.0,74.96,1503.0,7927.0,6424.0,3.1,3.6,,1470.0,363.26,-270.39,-3.67,-71.52000000000001,0.0,-17.69,-97.31,48.83,-9.74,54.29,0.0,3.919999999999999
2024-10-24,2521.3,8,60.0,2461.3,60.0,1,0,0,0,0,0,0,0,0,0.0,0.0,68.72,62.5,79.39,0.0,0,5461.15,36.32,0.0,0.0,129.13,0.0,0.0,0.0,0.0,24.83,0.0,74.38,6663.0,7989.0,1326.0,3.1,3.6,,2461.3,209.22,-162.08,-9.76,-16.34,0.0,-21.02,-41.1,17.8,-6.399999999999999,33.3,0.0,-3.59
2024-10-25,610.0,3,3428.1,-2818.1,3428.1,1,0,0,0,0,0,0,0,0,0.0,90.07,0.0,0.0,0.0,0.0,0,8328.03,42.52,0.0,0.0,129.9,1366.4,2185.33,3300.2,111.98,24.67,103.1,76.05,1844.8,2976.0,1131.2,3.1,3.6,,-2818.1,-19.08000000000001,32.72,0.93,-33.8,0.0,19.23,-281.11,154.33,4.48,52.4,0.0,69.89
2024-10-28,170.0,3,300.0,-130.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,101.7,0,4729.75,38.84,0.0,0.0,130.96,0.0,0.0,0.0,0.0,24.61,0.0,71.42,327.0,2416.0,2089.0,3.1,3.6,,-130.0,-30.78,12.4,9.05,23.41,0.0,-14.08,-198.44,143.54,2.4,13.94,0.0,38.56
2024-10-29,270.0,4,30.0,240.0,30.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4176.86,52.27,0.0,0.0,131.19,0.0,0.0,0.0,0.0,24.73,0.0,71.12,2244.0,3828.0,1584.0,3.1,3.6,,240.0,-39.85999999999999,-11.96,0.91,79.92999999999999,0.0,-28.99,-185.87,166.45,2.06,-44.85,0.0,62.2
2024-10-30,270.0,3,0.0,270.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3985.16,59.55,0.0,29.4,131.27,0.0,0.0,0.0,0.0,24.74,0.0,72.55,-3617.0,4310.0,7927.0,3.1,3.6,,270.0,-62.27999999999999,88.97,-0.93,-56.5,0.0,30.74,-169.86,89.30000000000001,47.73999999999999,14.34,0.0,18.48
2024-10-31,330.0,6,0.0,330.0,0.0,0,0,0,0,0,0,0,0,0,266.0,0.0,68.72,62.12,79.33,0.0,137413,4252.62,83.83,0.0,0.0,131.3,0.0,0.0,0.0,0.0,24.63,0.0,73.16,-4713.0,3276.0,7989.0,3.1,3.6,,330.0,-134.66,3.8,15.13,75.92999999999999,0.0,39.81999999999999,5.929999999999991,-36.48,26.66,-9.939999999999998,0.0,13.84
2024-11-01,110.0,2,0.0,110.0,0.0,0,0,0,0,0,0,0,0,0,0.0,88.08,0.0,0.0,0.0,0.0,0,7150.38,40.96,0.0,0.0,131.68,1367.54,2303.44,3315.0,111.2,24.44,103.31,73.1,-2755.0,171.0,2926.0,3.1,3.6,,110.0,-160.15,91.24,7.99,49.97,0.0,10.95,-345.44,163.83,15.72,124.02,0.0,41.88
2024-11-04,150.0,3,350.0,-200.0,350.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3433.28,34.46,0.0,0.0,132.17,0.0,0.0,0.0,0.0,24.54,0.0,75.08,-2243.0,173.0,2416.0,3.1,3.6,,-200.0,-210.87,145.75,-8.74,4.239999999999998,0.0,69.64,-147.33,131.68,23.01,34.43,0.0,-41.79
2024-11-05,210.0,4,1116.0,-906.0,1116.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3221.4,36.59,0.0,0.0,131.74,0.0,0.0,0.0,0.0,24.4,0.0,75.53,-3645.0,183.0,3828.0,3.1,3.6,,-906.0,-115.34,-0.1099999999999999,-7.98,104.75,0.0,18.66,-226.4,135.7,-2.68,80.49,0.0,12.9
2024-11-06,2033.3,7,230.0,1803.3,230.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3064.45,33.98,0.0,26.2,132.44,0.0,0.0,0.0,0.0,24.42,0.0,74.92,-4137.0,173.0,4310.0,3.1,3.6,,1803.3,-195.51,49.22,-6.449999999999999,44.4,0.0,108.32,111.41,-77.31,-4.549999999999999,-8.629999999999995,0.0,-20.91
2024-11-07,440.0,7,550.0,-110.0,550.0,2,0,0,0,0,0,0,0,0,0.0,0.0,69.04,60.21,79.19,0.0,0,2907.4,35.23,0.0,0.0,133.05,0.0,0.0,0.0,0.0,24.23,0.0,75.63,-3084.0,192.0,3276.0,3.1,3.6,,-110.0,41.25,-33.59,0.9500000000000002,-10.22,0.0,1.620000000000001,-286.66,157.41,12.63,-4.080000000000002,0.0,120.69
2024-11-08,440.0,3,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,88.08,0.0,0.0,0.0,0.0,0,4954.66,39.31,0.0,0.0,133.08,1388.22,2331.58,3564.2,110.09,24.24,103.41,73.87,-49.0,122.0,171.0,3.1,3.6,,440.0,-213.21,44.93,-6.92,141.04,0.0,34.15,-1.859999999999993,-3.44,3.33,-45.38,0.0,47.34
2024-11-11,150.0,3,2096.4,-1946.4,2096.4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2792.56,29.61,0.0,0.0,132.61,0.0,0.0,0.0,0.0,24.17,0.0,71.83,1164.0,1337.0,173.0,3.1,3.6,,-1946.4,-219.33,39.42,-7.73,83.5,0.0,104.12,36.84,-108.31,8.7,7.539999999999999,0.0,55.24
2024-11-12,290.0,4,20.0,270.0,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2607.88,32.3,0.0,0.0,132.79,0.0,0.0,0.0,0.0,24.16,0.0,71.89,1072.0,1255.0,183.0,3.1,3.6,,270.0,-266.51,129.67,-0.8699999999999997,129.95,0.0,7.75,-143.45,84.21000000000001,45.29,-36.63,0.0,50.55
2024-11-13,1153.0,5,0.0,1153.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2562.69,32.35,0.0,31.0,132.97,0.0,0.0,0.0,0.0,24.2,0.0,72.28,2157.0,2330.0,173.0,3.1,3.6,,1153.0,-232.12,176.98,-2.91,41.62,0.0,16.43,189.41,-141.02,-5.52,-44.88,0.0,2.010000000000002
2024-11-14,1622.5,9,0.0,1622.5,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.04,59.02,79.12,0.0,0,2463.82,35.28,0.0,0.0,132.88,0.0,0.0,0.0,0.0,24.05,0.0,72.56,3090.0,3282.0,192.0,3.1,3.6,,1622.5,123.14,-63.16,-10.59,-6.990000000000001,0.0,-42.42,17.98999999999999,-26.72,18.78,9.8,0.0,-19.86
2024-11-15,710.0,4,0.0,710.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.12,0.0,0.0,0.0,0.0,0,4780.88,33.09,0.0,0.0,133.05,1438.97,2251.9,3612.4,108.66,23.85,102.89,71.04,9688.0,9810.0,122.0,3.1,3.6,,710.0,-2.689999999999993,38.91,-6.27,-28.32,0.0,-1.599999999999999,82.73000000000002,-0.5399999999999991,-5.32,-28.89,0.0,-47.99
2024-11-18,158.0,3,300.0,-142.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2611.05,29.46,0.0,0.0,133.33,0.0,0.0,0.0,0.0,23.84,0.0,73.3,389.0,1726.0,1337.0,3.1,3.6,,-142.0,112.29,-74.34,-11.81,-24.65,0.0,-1.49,90.98,96.59,-8.330000000000002,-139.24,0.0,-40.02
2024-11-19,332.8,4,20.0,312.8,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2642.1,40.42,0.0,0.0,133.65,0.0,0.0,0.0,0.0,23.9,0.0,73.31,1628.0,2883.0,1255.0,3.1,3.6,,312.8,87.17999999999999,-105.85,-4.65,48.31,0.0,-24.97,38.54999999999999,-22.89,-20.72,42.06,0.0,-37.0
2024-11-20,2935.5,7,460.0,2475.5,460.0,1,0,0,0,0,0,0,0,0,264.0,0.0,0.0,0.0,0.0,0.0,0,2690.79,54.69,0.0,31.8,133.74,0.0,0.0,0.0,0.0,23.71,0.0,72.81,691.0,3021.0,2330.0,3.1,3.6,,2475.5,-97.31,48.83,-9.74,54.29,0.0,3.919999999999999,244.76,-56.6,-9.429999999999998,-133.75,0.0,-44.98
2024-11-21,390.0,7,0.0,390.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,68.53,62.6,79.15,0.0,0,2619.46,42.26,0.0,0.0,133.77,0.0,0.0,0.0,0.0,23.59,0.0,74.23,1419.0,4701.0,3282.0,3.1,3.6,,390.0,-41.1,17.8,-6.399999999999999,33.3,0.0,-3.59,404.44,-152.64,-10.12,-112.69,0.0,-128.98
2024-11-22,960.0,5,0.0,960.0,0.0,0,0,0,0,0,0,0,0,0,0.0,88.4,0.0,0.0,0.0,0.0,0,6109.88,47.07,0.0,0.0,133.85,1467.91,2160.08,3590.0,107.9,23.48,102.89,75.17,-3459.0,6351.0,9810.0,3.1,3.6,,960.0,-281.11,154.33,4.48,52.4,0.0,69.89,-4.65,32.88,-1.05,21.0,0.0,-48.17
2024-11-25,222.1,4,300.0,-77.9,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4111.68,38.95,0.0,0.0,133.85,0.0,0.0,0.0,0.0,23.5,0.0,73.01,767.0,2493.0,1726.0,3.1,3.6,,-77.9,-198.44,143.54,2.4,13.94,0.0,38.56,-159.49,173.64,4.12,-61.08,0.0,42.8
2024-11-26,309.0,4,20.0,289.0,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4067.6,49.7,0.0,0.0,133.66,0.0,0.0,0.0,0.0,23.27,0.0,72.81,110.0,2993.0,2883.0,3.1,3.6,,289.0,-185.87,166.45,2.06,-44.85,0.0,62.2,92.72,-28.76,-3.56,-57.91,0.0,-2.470000000000001
2024-11-27,932.0,5,0.0,932.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3966.68,48.11,0.0,32.5,133.58,0.0,0.0,0.0,0.0,23.43,0.0,72.83,-338.0,2683.0,3021.0,3.1,3.6,,932.0,-169.86,89.30000000000001,47.73999999999999,14.34,0.0,18.48,318.37,-193.2,-38.16,-5.549999999999997,0.0,-81.45
2024-11-28,450.0,7,0.0,450.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.79,59.95,79.07,0.0,0,3773.87,60.38,0.0,0.0,133.56,0.0,0.0,0.0,0.0,23.5,0.0,73.28,-2786.7,1953.0,4739.7,3.1,3.6,,450.0,5.929999999999991,-36.48,26.66,-9.939999999999998,0.0,13.84,28.42000000000001,-14.26,-17.53,37.39,0.0,-34.02
2024-11-29,160.0,2,0.0,160.0,0.0,0,0,0,0,0,0,0,0,0,0.0,88.4,0.0,0.0,0.0,0.0,0,6944.82,64.51,0.0,0.0,134.07,1474.0,2233.83,3661.0,108.01,23.51,102.79,72.94,-1561.0,4790.0,6351.0,3.1,3.6,,160.0,-345.44,163.83,15.72,124.02,0.0,41.88,-205.36,165.66,-1.370000000000001,45.7,0.0,-4.62
2024-12-02,160.0,3,0.0,160.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3638.87,33.04,0.0,0.0,134.01,0.0,0.0,0.0,0.0,23.36,0.0,71.83,-2160.0,333.0,2493.0,3.1,3.6,,160.0,-147.33,131.68,23.01,34.43,0.0,-41.79,-39.69,69.11,44.88,-61.25,0.0,-13.08
2024-12-03,80.0,2,30.0,50.0,30.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3352.64,38.59,0.0,0.0,133.63,0.0,0.0,0.0,0.0,23.44,0.0,73.62,-2480.0,513.0,2993.0,3.1,3.6,,50.0,-226.4,135.7,-2.68,80.49,0.0,12.9,-37.95,17.04,3.99,-8.079999999999998,0.0,24.99
2024-12-04,700.0,3,0.0,700.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3125.51,42.29,0.0,28.9,133.52,0.0,0.0,0.0,0.0,23.52,0.0,72.31,-2270.0,413.0,2683.0,3.1,3.6,,700.0,111.41,-77.31,-4.549999999999999,-8.629999999999995,0.0,-20.91,-1.719999999999995,72.68,-20.42,-106.37,0.0,55.83
2024-12-05,190.0,3,670.0,-480.0,670.0,2,0,0,0,0,0,0,0,0,0.0,0.0,65.69,58.85,79.02,0.0,0,2949.14,41.27,0.0,0.0,133.52,0.0,0.0,0.0,0.0,23.33,0.0,72.09,-1530.0,373.0,1903.0,3.1,3.6,,-480.0,-286.66,157.41,12.63,-4.080000000000002,0.0,120.69,18.99999999999999,151.32,-7.090000000000002,-74.47,0.0,-88.77000000000001
2024-12-06,720.0,3,0.0,720.0,0.0,0,0,0,0,0,0,0,0,0,0.0,92.4,0.0,0.0,0.0,0.0,0,4938.77,48.32,0.0,0.0,132.66,1465.16,2256.46,3553.8,107.69,23.13,102.79,71.12,-2881.0,1909.0,4790.0,3.1,3.6,,720.0,-1.859999999999993,-3.44,3.33,-45.38,0.0,47.34,144.96,41.55,5.800000000000001,-88.47,0.0,-103.85
2024-12-09,150.1,3,450.0,-299.9,450.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3481.31,39.29,0.0,0.0,132.49,0.0,0.0,0.0,0.0,23.23,0.0,72.14,138.0,471.0,333.0,3.1,3.6,,-299.9,36.84,-108.31,8.7,7.539999999999999,0.0,55.24,90.64,53.17,-14.84,-120.75,0.0,-8.210000000000003
2024-12-10,0.0,0,330.0,-330.0,330.0,2,0,0,0,0,0,0,0,0,257.0,0.0,0.0,0.0,0.0,0.0,0,3240.16,54.11,0.0,0.0,132.0,0.0,0.0,0.0,0.0,23.02,0.0,72.19,903.0,1416.0,513.0,3.1,3.6,,-330.0,-143.45,84.21000000000001,45.29,-36.63,0.0,50.55,387.71,-197.34,-17.91,-137.45,0.0,-34.98
2024-12-11,1884.0,5,550.0,1334.0,550.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3102.79,48.21,0.0,29.7,131.91,0.0,0.0,0.0,0.0,23.15,0.0,73.52,373.0,786.0,413.0,3.1,3.6,,1334.0,189.41,-141.02,-5.52,-44.88,0.0,2.010000000000002,105.13,-58.86,-26.23,-12.5,0.0,-7.53
