date,dr001,dr007,r001,r007,fr007,gc001,gc007,spread_r007_dr007,spread_gc007_r007,spread_fr007_r007
2024-02-07,1.7065,1.9538,1.8251,1.9684,1.95,2.055,2.295,0.014599999999999946,0.3266,-0.018399999999999972
2024-02-08,1.6174,1.7829,1.6605,1.7973,1.8,2.545,2.63,0.014399999999999968,0.8327,0.0027000000000001467
2024-02-09,1.8527,1.85,1.8519,1.8524,1.85,2.55,2.745,0.0023999999999999577,0.8926000000000001,-0.0023999999999999577
2024-02-18,1.6555,1.8057,1.6731,1.8562,1.81,2.36,2.58,0.05049999999999999,0.7238,-0.04620000000000002
2024-02-19,1.6023,1.7855,1.7033,2.0629,2.05,2.25,2.48,0.27739999999999987,0.4171,-0.012900000000000134
2024-02-20,1.6268,1.806,1.7303,1.9321,1.95,2.81,2.53,0.12609999999999988,0.5978999999999999,0.017900000000000027
2024-02-21,1.694,1.8275,1.8183,1.9636,2.0,2.185,2.315,0.1361000000000001,0.35139999999999993,0.03639999999999999
2024-02-22,1.631,1.8242,1.7682,2.0087,2.0,2.195,2.405,0.1845000000000001,0.39629999999999965,-0.008700000000000152
2024-02-23,1.7404,1.8425,1.8655,2.1247,2.2,2.3,2.43,0.2821999999999998,0.30530000000000035,0.07530000000000037
2024-02-26,1.7793,1.9128,1.9022,2.1542,2.15,2.255,2.39,0.24139999999999984,0.23580000000000023,-0.0041999999999999815
2024-02-27,1.8105,1.9287,1.9194,2.1349,2.15,2.17,2.445,0.20619999999999994,0.3100999999999998,0.015099999999999891
2024-02-28,1.6777,1.8311,1.7955,2.0704,2.1,1.77,1.985,0.23929999999999985,-0.0853999999999997,0.029600000000000293
2024-02-29,1.6277,1.7667,1.7664,2.0382,2.05,1.975,2.04,0.27149999999999985,0.0018000000000002458,0.011800000000000033
2024-03-01,1.6985,1.8197,1.8226,1.989,2.0,1.96,2.045,0.1693,0.05599999999999983,0.010999999999999899
2024-03-04,1.7142,1.8327,1.8355,2.0209,2.0,1.885,1.995,0.18820000000000014,-0.025900000000000034,-0.02090000000000014
2024-03-05,1.7231,1.8624,1.8596,2.0315,2.04,1.925,2.015,0.1690999999999998,-0.016499999999999737,0.008500000000000174
2024-03-06,1.7134,1.8351,1.8456,2.0148,2.05,1.895,2.145,0.1797000000000002,0.13019999999999987,0.035199999999999676
2024-03-07,1.7138,1.8395,1.8414,1.9917,2.0,2.04,2.21,0.1522000000000001,0.21829999999999994,0.008299999999999974
2024-03-08,1.7225,1.8628,1.8343,1.9843,2.0,2.015,2.22,0.12149999999999994,0.23570000000000024,0.015700000000000047
2024-03-11,1.7305,1.8693,1.8406,1.9996,2.0,2.025,2.17,0.13030000000000008,0.17039999999999988,0.00039999999999995595
2024-03-12,1.7227,1.8696,1.8327,1.9907,2.0,2.385,2.18,0.12109999999999999,0.18930000000000025,0.009300000000000086
2024-03-13,1.7391,1.8965,1.8462,1.9899,2.0,1.91,2.005,0.09339999999999993,0.015099999999999891,0.010099999999999998
2024-03-14,1.7497,1.8873,1.8623,2.0084,2.0,1.96,2.045,0.12109999999999999,0.036599999999999966,-0.008399999999999963
2024-03-15,1.7639,1.8961,1.8562,1.977,2.0,1.965,2.045,0.0809000000000002,0.06799999999999984,0.02299999999999991
2024-03-18,1.7509,1.8789,1.8531,1.9958,2.0,2.0,2.055,0.1169,0.05920000000000014,0.0041999999999999815
2024-03-19,1.7574,1.8867,1.8751,2.0008,2.0,1.935,2.03,0.11409999999999987,0.029199999999999893,-0.0007999999999999119
2024-03-20,1.7707,1.8655,1.893,2.0148,2.0,1.885,1.995,0.1493000000000002,-0.01980000000000004,-0.014800000000000146
2024-03-21,1.7753,1.869,1.9115,2.0759,2.0,1.935,2.005,0.20689999999999986,-0.07089999999999996,-0.07589999999999986
2024-03-22,1.7739,1.8639,1.8984,2.0761,2.05,1.86,1.965,0.21219999999999994,-0.11109999999999975,-0.026100000000000012
2024-03-25,1.777,1.9027,1.8951,2.2815,2.4,1.845,1.975,0.3787999999999998,-0.3064999999999998,0.11850000000000005
2024-03-26,1.7739,1.9766,1.8941,2.3349,2.4,2.045,2.06,0.3583000000000003,-0.27490000000000014,0.06509999999999971
2024-03-27,1.7599,2.0147,1.8839,2.4124,2.45,1.91,2.04,0.39769999999999994,-0.37239999999999984,0.0376000000000003
2024-03-28,1.7186,1.9845,1.9269,2.3754,2.35,1.91,2.02,0.3909,-0.35539999999999994,-0.025399999999999867
2024-03-29,1.7093,2.0124,2.1723,2.8088,2.3,1.92,2.045,0.7964000000000002,-0.7638000000000003,-0.5088000000000004
2024-04-01,1.7204,1.8734,1.878,2.1387,2.05,1.935,2.04,0.2653000000000001,-0.09870000000000001,-0.08870000000000022
2024-04-02,1.701,1.8505,1.8224,2.0968,2.1,2.055,2.09,0.24629999999999996,-0.006800000000000139,0.0032000000000000917
2024-04-03,1.6848,1.8144,1.7039,1.9785,2.0,2.045,2.165,0.1640999999999999,0.1865000000000001,0.021500000000000075
2024-04-07,1.7122,1.8135,1.7269,1.8337,1.85,1.97,2.43,0.020200000000000218,0.5963,0.01629999999999998
2024-04-08,1.7208,1.8328,1.8196,1.9682,2.0,2.1,2.585,0.13539999999999996,0.6168,0.03180000000000005
2024-04-09,1.7176,1.8283,1.8184,1.9387,1.95,2.18,2.635,0.11040000000000005,0.6962999999999997,0.011299999999999866
2024-04-10,1.7161,1.8388,1.8173,1.933,1.9,2.815,2.63,0.09420000000000006,0.6969999999999998,-0.03300000000000014
2024-04-11,1.7223,1.8239,1.8128,1.9162,1.92,4.72,2.85,0.09229999999999983,0.9338000000000002,0.0038000000000000256
2024-04-12,1.7127,1.8336,1.7964,1.8865,1.9,2.34,2.175,0.05290000000000017,0.28849999999999976,0.013499999999999845
2024-04-15,1.709,1.8069,1.7928,1.9022,1.9,2.265,2.265,0.09529999999999994,0.36280000000000023,-0.0021999999999999797
2024-04-16,1.7157,1.8155,1.7965,1.9257,1.9,1.725,1.925,0.11020000000000008,-0.0006999999999999229,-0.025700000000000056
2024-04-17,1.7318,1.8326,1.8145,1.9322,1.95,1.92,1.97,0.09959999999999991,0.037800000000000056,0.017800000000000038
2024-04-18,1.7746,1.8555,1.8641,1.9291,1.9,1.9,1.97,0.07360000000000011,0.040899999999999936,-0.029100000000000126
2024-04-19,1.7975,1.8775,1.8675,1.9013,1.9,1.85,1.93,0.023800000000000043,0.028699999999999948,-0.0013000000000000789
2024-04-22,1.7811,1.8351,1.8634,1.9023,1.9,1.82,1.91,0.06720000000000015,0.007699999999999818,-0.0023000000000001908
2024-04-23,1.7937,1.8324,1.8746,1.9206,1.9,1.73,1.825,0.08820000000000006,-0.09560000000000013,-0.020600000000000174
2024-04-24,1.7852,1.8716,1.8659,1.946,1.9,1.8,1.895,0.07440000000000002,-0.050999999999999934,-0.04600000000000004
2024-04-25,1.8559,1.9161,1.909,1.9683,1.98,1.78,1.94,0.052200000000000024,-0.028299999999999992,0.011700000000000044
2024-04-26,1.873,1.9315,1.8808,1.9673,1.95,1.775,1.89,0.035800000000000054,-0.07730000000000015,-0.017300000000000093
2024-04-28,1.8121,1.9611,1.8186,1.9692,1.98,1.775,1.89,0.008099999999999996,-0.07920000000000016,0.01079999999999992
2024-04-29,1.8266,2.1024,1.8871,2.1059,2.08,1.75,1.87,0.0035000000000002807,-0.2359,-0.025900000000000034
2024-04-30,1.9374,2.1098,1.9991,2.0899,2.1,1.83,1.905,-0.019899999999999807,-0.18490000000000006,0.010099999999999998
2024-05-06,1.7651,1.8782,1.8506,1.9419,1.95,1.88,1.93,0.06369999999999987,-0.011900000000000022,0.008099999999999996
2024-05-07,1.7498,1.8458,1.8194,1.8914,1.9,1.82,1.98,0.04559999999999986,0.08860000000000001,0.008599999999999941
2024-05-08,1.8389,1.8706,1.88,1.8985,1.9,1.805,1.98,0.027900000000000036,0.0814999999999999,0.0014999999999998348
2024-05-09,1.7234,1.8249,1.8034,1.8941,1.9,1.735,1.92,0.06919999999999993,0.025900000000000034,0.005900000000000016
2024-05-10,1.7312,1.8228,1.7379,1.8674,1.87,1.985,2.045,0.04459999999999997,0.17759999999999998,0.0026000000000001577
2024-05-11,1.7268,1.852,1.7364,1.8595,1.85,1.65,1.905,0.00749999999999984,0.045500000000000096,-0.009499999999999842
2024-05-13,1.7787,1.8485,1.823,1.8738,1.88,1.78,1.91,0.025299999999999878,0.03620000000000001,0.006199999999999983
2024-05-14,1.761,1.8402,1.803,1.842,1.85,1.93,1.93,0.0018000000000000238,0.08799999999999986,0.008000000000000007
2024-05-15,1.71,1.8087,1.7656,1.8216,1.82,1.8,1.89,0.012900000000000134,0.0683999999999998,-0.0016000000000000458
2024-05-16,1.7138,1.8009,1.7608,1.8168,1.82,1.77,1.87,0.015900000000000025,0.053200000000000136,0.0032000000000000917
2024-05-17,1.7106,1.8078,1.7519,1.804,1.8,1.67,1.82,-0.0038000000000000256,0.016000000000000014,-0.0040000000000000036
2024-05-20,1.724,1.8085,1.761,1.8153,1.81,1.75,1.83,0.006799999999999917,0.014700000000000157,-0.00529999999999986
2024-05-21,1.7639,1.847,1.8069,1.8582,1.85,1.79,1.84,0.011200000000000099,-0.018199999999999994,-0.008199999999999985
2024-05-22,1.7791,1.8421,1.8177,1.858,1.85,1.78,1.82,0.015900000000000025,-0.038000000000000034,-0.008000000000000007
2024-05-23,1.7724,1.8282,1.8079,1.8293,1.83,1.72,1.81,0.0010999999999998789,-0.019299999999999873,0.000700000000000145
2024-05-24,1.7712,1.8237,1.8056,1.8229,1.82,1.655,1.775,-0.0008000000000001339,-0.047900000000000054,-0.0028999999999999027
2024-05-27,1.7804,1.8965,1.82,1.937,1.95,1.775,1.81,0.04049999999999998,-0.127,0.0129999999999999
2024-05-28,1.8246,1.8969,1.8564,1.9537,1.95,1.775,1.84,0.05679999999999996,-0.11369999999999991,-0.0037000000000000366
2024-05-29,1.845,1.915,1.874,1.967,1.98,1.85,1.885,0.052000000000000046,-0.08200000000000007,0.0129999999999999
2024-05-30,1.7318,1.9177,1.7957,1.9594,1.95,1.78,1.845,0.04170000000000007,-0.11440000000000006,-0.009400000000000075
2024-05-31,1.8137,1.8675,1.8591,1.8655,1.88,1.64,1.785,-0.0020000000000000018,-0.08050000000000002,0.014499999999999957
2024-06-03,1.7304,1.8086,1.7893,1.8381,1.84,1.755,1.88,0.02950000000000008,0.041899999999999826,0.0019000000000000128
2024-06-04,1.6598,1.787,1.7344,1.8415,1.83,1.795,1.945,0.05449999999999999,0.10350000000000015,-0.011499999999999844
2024-06-05,1.6672,1.7887,1.7318,1.833,1.84,1.81,1.94,0.044300000000000006,0.10699999999999998,0.007000000000000117
2024-06-06,1.6587,1.7859,1.7249,1.8349,1.84,1.88,1.955,0.04899999999999993,0.1201000000000001,0.0051000000000001044
2024-06-07,1.7266,1.7718,1.7731,1.8304,1.85,1.77,1.85,0.058599999999999985,0.019600000000000062,0.019600000000000062
2024-06-11,1.684,1.8093,1.7435,1.8374,1.83,1.81,1.825,0.028100000000000014,-0.012399999999999967,-0.007399999999999851
2024-06-12,1.6848,1.7961,1.7458,1.8297,1.83,1.855,1.84,0.033600000000000074,0.010299999999999976,0.00029999999999996696
2024-06-13,1.7323,1.8146,1.7805,1.8329,1.83,1.805,1.83,0.018299999999999983,-0.0028999999999999027,-0.0028999999999999027
2024-06-14,1.7441,1.8198,1.796,1.838,1.83,1.79,1.82,0.018199999999999994,-0.018000000000000016,-0.008000000000000007
2024-06-17,1.7992,1.865,1.8561,1.8662,1.85,1.775,1.82,0.0012000000000000899,-0.04620000000000002,-0.016199999999999992
2024-06-18,1.8366,1.8871,1.8974,1.9091,1.89,1.855,1.84,0.02200000000000002,-0.06909999999999994,-0.019100000000000117
2024-06-19,1.8621,1.8762,1.9112,1.9152,1.91,1.83,1.84,0.038999999999999924,-0.07519999999999993,-0.0052000000000000934
2024-06-20,1.8947,1.9021,1.9503,1.9228,1.9,1.81,1.835,0.020700000000000163,-0.0878000000000001,-0.022800000000000153
2024-06-21,1.9564,1.9477,2.0292,2.042,2.03,1.805,1.83,0.09429999999999983,-0.21199999999999974,-0.01200000000000001
2024-06-24,1.9772,2.0074,2.015,2.3038,2.35,1.84,1.86,0.2963999999999998,-0.44379999999999975,0.04620000000000024
2024-06-25,1.963,2.046,1.9931,2.2823,2.3,1.825,1.88,0.2363000000000004,-0.4023000000000003,0.017699999999999605
2024-06-26,1.9702,2.1333,2.0105,2.2972,2.3,1.795,1.89,0.16389999999999993,-0.40720000000000023,0.0027999999999996916
2024-06-27,1.8764,2.1217,1.9643,2.3324,2.35,1.805,1.88,0.21069999999999967,-0.4523999999999999,0.017600000000000282
2024-06-28,1.9146,2.1664,2.3465,2.4492,2.3,1.855,1.93,0.28279999999999994,-0.5191999999999999,-0.1492
2024-07-01,1.7359,1.8009,1.8186,1.9652,1.95,1.875,2.14,0.1643000000000001,0.17480000000000007,-0.015200000000000102
2024-07-02,1.7068,1.7905,1.7752,1.8764,1.85,1.92,2.305,0.08590000000000009,0.4286000000000001,-0.02639999999999998
2024-07-03,1.692,1.7894,1.7536,1.855,1.85,2.005,2.325,0.06559999999999988,0.4700000000000002,-0.004999999999999893
2024-07-04,1.7181,1.8045,1.7747,1.8549,1.83,2.145,2.305,0.0504,0.45010000000000017,-0.024899999999999922
2024-07-05,1.7627,1.8089,1.8047,1.857,1.85,2.24,2.255,0.04810000000000003,0.3979999999999999,-0.006999999999999895
2024-07-08,1.7545,1.8204,1.8025,1.8745,1.87,2.505,2.005,0.05410000000000004,0.13049999999999984,-0.0044999999999999485
2024-07-09,1.6776,1.8039,1.7397,1.8691,1.87,1.955,1.885,0.06519999999999992,0.015900000000000025,0.0009000000000001229
2024-07-10,1.643,1.7991,1.7027,1.8509,1.85,1.88,1.88,0.05180000000000007,0.029099999999999904,-0.0008999999999999009
2024-07-11,1.6734,1.8013,1.7193,1.8411,1.83,1.85,1.85,0.03980000000000006,0.00890000000000013,-0.011099999999999888
2024-07-12,1.6758,1.8047,1.7206,1.8346,1.84,1.8,1.835,0.029900000000000038,0.00039999999999995595,0.005400000000000071
2024-07-15,1.794,1.8334,1.8416,1.8668,1.85,1.87,1.875,0.033400000000000096,0.008199999999999985,-0.016799999999999926
2024-07-16,1.9097,1.9011,1.9805,1.9389,1.92,1.86,1.87,0.037800000000000056,-0.06889999999999996,-0.01890000000000014
2024-07-17,1.923,1.8995,1.9901,1.9236,1.9,1.795,1.865,0.02410000000000001,-0.058599999999999985,-0.023600000000000065
2024-07-18,1.9435,1.8973,1.995,1.9051,1.9,1.72,1.825,0.007800000000000029,-0.08010000000000006,-0.0051000000000001044
2024-07-19,1.8646,1.8682,1.9126,1.9008,1.9,1.695,1.805,0.03259999999999996,-0.09580000000000011,-0.0008000000000001339
2024-07-22,1.6634,1.7184,1.7377,1.8322,1.85,1.8,1.83,0.11380000000000012,-0.0021999999999999797,0.017800000000000038
2024-07-23,1.7507,1.7669,1.8245,1.8586,1.85,1.865,1.875,0.09170000000000011,0.01639999999999997,-0.008599999999999941
2024-07-24,1.7517,1.7591,1.8228,1.8607,1.85,1.9,1.905,0.10159999999999991,0.044300000000000006,-0.010699999999999932
2024-07-25,1.7693,1.9168,1.8295,2.0184,2.0,1.835,1.875,0.10160000000000013,-0.1434000000000002,-0.018400000000000194
2024-07-26,1.6995,1.9197,1.7609,1.9754,1.99,1.825,1.865,0.05570000000000008,-0.11040000000000005,0.014599999999999946
2024-07-29,1.6371,1.9139,1.7162,1.9655,1.95,1.87,1.885,0.05160000000000009,-0.08050000000000002,-0.01550000000000007
2024-07-30,1.6427,1.8336,1.7291,1.943,1.93,1.84,1.85,0.10940000000000016,-0.09299999999999997,-0.013000000000000123
2024-07-31,1.798,1.7999,1.9625,1.899,1.9,1.86,1.89,0.09909999999999997,-0.009000000000000119,0.0009999999999998899
2024-08-01,1.6121,1.7048,1.6994,1.839,1.85,1.855,1.96,0.13419999999999987,0.121,0.01100000000000012
2024-08-02,1.5644,1.6922,1.6466,1.8044,1.82,1.855,1.975,0.11220000000000008,0.17060000000000008,0.015600000000000058
2024-08-05,1.5695,1.6916,1.6514,1.803,1.8,1.9,1.97,0.11139999999999994,0.16700000000000004,-0.0029999999999998916
2024-08-06,1.5817,1.6932,1.6643,1.8194,1.84,1.965,1.965,0.12619999999999987,0.14560000000000017,0.020600000000000174
2024-08-07,1.6291,1.7223,1.7031,1.8334,1.83,1.995,1.935,0.11109999999999998,0.10160000000000013,-0.0033999999999998476
2024-08-08,1.6924,1.7731,1.7751,1.8587,1.85,1.995,1.865,0.08560000000000012,0.006299999999999972,-0.00869999999999993
2024-08-09,1.7932,1.8205,1.8573,1.8747,1.86,1.81,1.835,0.054200000000000026,-0.03970000000000007,-0.014699999999999935
2024-08-12,1.9556,1.9114,2.0041,1.9377,1.92,1.83,1.825,0.02629999999999999,-0.11270000000000002,-0.01770000000000005
2024-08-13,1.9301,1.8798,1.9756,1.9576,1.95,1.825,1.83,0.07780000000000009,-0.12759999999999994,-0.007600000000000051
2024-08-14,1.8499,1.8799,1.8991,1.9187,1.92,1.815,1.845,0.03880000000000017,-0.0737000000000001,0.0012999999999998568
2024-08-15,1.7571,1.8306,1.831,1.9147,1.9,1.82,1.84,0.08410000000000006,-0.07469999999999999,-0.014700000000000157
2024-08-16,1.6997,1.8357,1.7659,1.8656,1.86,1.83,1.85,0.029899999999999816,-0.015599999999999836,-0.005599999999999827
2024-08-19,1.691,1.7315,1.7624,1.8386,1.85,1.905,1.89,0.10709999999999997,0.05139999999999989,0.011400000000000077
2024-08-20,1.7296,1.7801,1.8007,1.8634,1.86,1.9,1.945,0.08329999999999993,0.08160000000000012,-0.0033999999999998476
2024-08-21,1.732,1.8229,1.8143,1.8795,1.88,1.885,1.93,0.056599999999999984,0.05049999999999999,0.0004999999999999449
2024-08-22,1.7833,1.8406,1.8679,1.9117,1.91,1.91,1.92,0.07109999999999994,0.008299999999999974,-0.0017000000000000348
2024-08-23,1.8144,1.8475,1.8887,1.9248,1.92,1.805,1.89,0.07730000000000015,-0.034800000000000164,-0.0048000000000001375
2024-08-26,1.8551,1.9594,1.907,2.0408,2.05,1.85,1.87,0.08139999999999992,-0.17079999999999984,0.009199999999999875
2024-08-27,1.6575,1.8735,1.7278,1.9708,2.0,1.82,1.875,0.09730000000000016,-0.09580000000000011,0.029199999999999893
2024-08-28,1.5218,1.7808,1.607,1.8903,1.9,1.865,1.9,0.10950000000000015,0.00969999999999982,0.00969999999999982
2024-08-29,1.5136,1.631,1.5967,1.8135,1.9,1.88,1.905,0.18249999999999988,0.09150000000000014,0.08650000000000002
2024-08-30,1.5322,1.6997,1.6573,1.8442,1.87,1.85,1.915,0.14450000000000007,0.07079999999999997,0.025800000000000045
2024-09-02,1.519,1.6912,1.6135,1.8323,1.85,1.935,2.025,0.1411,0.19269999999999987,0.01770000000000005
2024-09-03,1.5739,1.7021,1.6713,1.849,1.86,1.89,2.015,0.14690000000000003,0.16600000000000015,0.01100000000000012
2024-09-04,1.5437,1.7095,1.6687,1.8663,1.9,1.855,1.98,0.15680000000000005,0.11369999999999991,0.03369999999999984
2024-09-05,1.5899,1.7108,1.7073,1.8619,1.89,1.845,1.9,0.1511,0.0380999999999998,0.028099999999999792
2024-09-06,1.7188,1.689,1.8287,1.8746,1.9,1.935,1.905,0.1856,0.030399999999999983,0.025399999999999867
2024-09-09,1.7991,1.825,1.8928,1.9186,1.93,1.87,1.855,0.09360000000000013,-0.0636000000000001,0.011399999999999855
2024-09-10,1.9409,1.8612,1.986,1.9446,1.95,1.835,1.85,0.08340000000000014,-0.09460000000000002,0.005399999999999849
2024-09-11,1.7811,1.8106,1.8526,1.9235,1.94,1.865,1.885,0.1129,-0.03849999999999998,0.01649999999999996
2024-09-12,1.7867,1.8176,1.8513,1.8965,1.9,1.87,1.885,0.07889999999999997,-0.011500000000000066,0.0034999999999998366
2024-09-13,1.6568,1.8187,1.6742,1.9349,1.95,1.85,1.88,0.11620000000000008,-0.05490000000000017,0.015099999999999891
2024-09-14,1.6051,1.6542,1.6226,1.6631,1.8,1.945,1.93,0.00890000000000013,0.2668999999999999,0.13690000000000002
2024-09-18,1.7779,1.884,1.8744,1.9394,1.9,1.935,1.94,0.055400000000000116,0.0005999999999999339,-0.0394000000000001
2024-09-19,1.8904,1.9717,2.0266,2.0539,2.0,1.955,1.97,0.08220000000000005,-0.08390000000000009,-0.05390000000000006
2024-09-20,1.9328,1.9569,2.0175,2.0527,2.0,1.875,1.92,0.09580000000000011,-0.13270000000000026,-0.05270000000000019
2024-09-23,1.9181,1.885,1.9804,2.0206,2.0,1.87,1.89,0.13559999999999994,-0.13060000000000005,-0.02059999999999995
2024-09-24,1.7708,1.9173,1.8347,2.0311,2.05,1.95,1.945,0.1137999999999999,-0.08609999999999984,0.018899999999999917
2024-09-25,1.6336,1.8748,1.7339,1.9741,2.0,2.02,2.02,0.09929999999999994,0.04590000000000005,0.025900000000000034
2024-09-26,1.6069,1.8464,1.731,2.0682,2.05,2.065,2.12,0.2218,0.05180000000000007,-0.018200000000000216
2024-09-27,1.3983,1.6642,1.4337,1.9857,1.9,1.955,2.025,0.3215000000000001,0.03929999999999989,-0.08570000000000011
2024-09-29,1.3379,1.8339,1.3866,1.9507,1.8,1.955,2.135,0.11680000000000001,0.1842999999999997,-0.15070000000000006
2024-09-30,1.5197,1.5552,1.7659,1.8324,2.4,1.98,2.07,0.2772000000000001,0.2375999999999998,0.5675999999999999
2024-10-08,1.5251,1.753,1.701,2.0692,1.9,2.045,2.145,0.31620000000000004,0.07580000000000009,-0.16920000000000002
2024-10-09,1.6463,1.8222,1.8529,2.4578,2.05,2.3,2.285,0.6356000000000002,-0.17280000000000006,-0.4078000000000004
2024-10-10,1.5225,1.6542,1.6611,2.0115,2.1,1.965,2.365,0.35729999999999995,0.35350000000000037,0.08850000000000025
2024-10-11,1.3921,1.5407,1.4243,1.8462,1.9,2.76,2.825,0.3055000000000001,0.9788000000000001,0.05379999999999985
2024-10-12,1.3224,1.4549,1.3547,1.5261,1.57,2.625,2.47,0.07119999999999993,0.9439000000000002,0.04390000000000005
2024-10-14,1.4113,1.6141,1.5504,1.8763,1.92,1.86,2.14,0.2622,0.26370000000000005,0.04369999999999985
2024-10-15,1.4157,1.5736,1.5467,1.826,1.88,1.605,1.9,0.25239999999999996,0.07399999999999984,0.053999999999999826
2024-10-16,1.4706,1.6367,1.6078,1.8689,1.9,1.61,1.88,0.23219999999999996,0.011099999999999888,0.031099999999999905
2024-10-17,1.4278,1.6093,1.5643,1.8463,1.88,1.635,1.88,0.2370000000000001,0.03369999999999984,0.03369999999999984
2024-10-18,1.4037,1.6065,1.5328,1.8125,1.85,1.64,1.885,0.20599999999999996,0.07250000000000001,0.03750000000000009
2024-10-21,1.4758,1.6277,1.6048,1.8607,1.92,1.725,1.875,0.2330000000000001,0.01429999999999998,0.05929999999999991
2024-10-22,1.4987,1.6362,1.6263,1.86,1.92,1.695,1.83,0.2238,-0.030000000000000027,0.05999999999999983
2024-10-23,1.4985,1.6412,1.6326,1.872,1.9,1.885,1.895,0.23080000000000012,0.02299999999999991,0.027999999999999803
2024-10-24,1.5436,1.6363,1.6651,1.8496,1.9,1.8,1.91,0.21329999999999982,0.06040000000000001,0.0504
2024-10-25,1.5126,1.7353,1.6264,1.9514,2.0,1.815,1.915,0.21609999999999996,-0.03639999999999999,0.04859999999999998
2024-10-28,1.4971,1.7216,1.6083,1.89,1.93,1.815,1.93,0.16839999999999988,0.040000000000000036,0.040000000000000036
2024-10-29,1.4484,1.8064,1.567,1.9018,1.9,1.6,1.92,0.09539999999999993,0.018199999999999994,-0.0018000000000000238
2024-10-30,1.3806,1.7211,1.5227,1.8878,1.9,1.64,1.93,0.16669999999999985,0.042200000000000015,0.012199999999999989
2024-10-31,1.3708,1.7044,1.5327,1.8508,1.87,1.68,1.905,0.14640000000000009,0.054200000000000026,0.019200000000000106
2024-11-01,1.3425,1.5508,1.4772,1.7592,1.79,1.795,1.9,0.20840000000000014,0.14079999999999981,0.03079999999999994
2024-11-04,1.3408,1.5411,1.4717,1.7548,1.78,1.85,1.89,0.2137,0.1352,0.02520000000000011
2024-11-05,1.341,1.5425,1.4692,1.7517,1.79,1.45,1.77,0.20920000000000005,0.018299999999999983,0.0383
2024-11-06,1.3343,1.5525,1.4678,1.7617,1.79,1.545,1.745,0.20920000000000005,-0.016699999999999937,0.028299999999999992
2024-11-07,1.3273,1.604,1.472,1.7821,1.8,1.6,1.77,0.17809999999999993,-0.0121,0.017900000000000027
2024-11-08,1.4755,1.6104,1.6144,1.8036,1.8,1.695,1.78,0.19320000000000004,-0.023600000000000065,-0.0036000000000000476
2024-11-11,1.4598,1.7261,1.65,1.8674,1.88,1.755,1.81,0.14129999999999998,-0.057399999999999896,0.012599999999999945
2024-11-12,1.5287,1.7261,1.6924,1.8903,1.9,1.765,1.81,0.16420000000000012,-0.08030000000000004,0.00969999999999982
2024-11-13,1.4768,1.7038,1.6585,1.8788,1.9,1.935,1.875,0.17500000000000004,-0.0038000000000000256,0.021199999999999886
2024-11-14,1.4528,1.7174,1.6176,1.8589,1.89,1.88,1.91,0.14149999999999996,0.05109999999999992,0.031099999999999905
2024-11-15,1.4772,1.723,1.6161,1.829,1.85,1.63,1.865,0.10599999999999987,0.03600000000000003,0.02100000000000013
2024-11-18,1.4804,1.7245,1.6295,1.8349,1.85,1.595,1.845,0.11040000000000005,0.010099999999999998,0.015100000000000113
2024-11-19,1.4907,1.7299,1.63,1.8263,1.84,1.53,1.795,0.09640000000000004,-0.031300000000000106,0.013700000000000045
2024-11-20,1.4752,1.7259,1.6163,1.8301,1.84,1.7,1.825,0.10420000000000007,-0.0051000000000001044,0.00990000000000002
2024-11-21,1.4613,1.6986,1.5981,1.8246,1.84,1.855,1.87,0.1259999999999999,0.04540000000000011,0.01540000000000008
2024-11-22,1.4635,1.6451,1.6057,1.8,1.82,1.865,1.865,0.15490000000000004,0.06499999999999995,0.020000000000000018
2024-11-25,1.4711,1.768,1.6083,1.8833,1.9,1.615,1.795,0.11529999999999996,-0.08830000000000005,0.016699999999999937
2024-11-26,1.428,1.7481,1.5538,1.8159,1.83,1.45,1.73,0.06780000000000008,-0.08590000000000009,0.014100000000000001
2024-11-27,1.3644,1.7169,1.4971,1.8064,1.8,1.68,1.815,0.08949999999999991,0.008599999999999941,-0.006399999999999961
2024-11-28,1.3242,1.7414,1.4557,1.8302,1.82,1.71,1.86,0.08879999999999999,0.02980000000000005,-0.010199999999999987
2024-11-29,1.3211,1.6422,1.4554,1.7908,1.8,1.805,1.855,0.14859999999999984,0.06420000000000003,0.009200000000000097
2024-12-02,1.4119,1.6054,1.5267,1.7309,1.73,1.85,1.855,0.12550000000000017,0.12409999999999988,-0.0009000000000001229
2024-12-03,1.3363,1.6057,1.4678,1.7538,1.75,1.525,1.76,0.14810000000000012,0.006199999999999983,-0.0038000000000000256
2024-12-04,1.3888,1.6096,1.5145,1.7715,1.79,1.685,1.74,0.16190000000000015,-0.031500000000000083,0.01849999999999996
2024-12-05,1.4878,1.7179,1.6188,1.8217,1.82,1.72,1.75,0.10380000000000011,-0.0717000000000001,-0.0017000000000000348
2024-12-06,1.4934,1.6626,1.6476,1.8416,1.85,1.73,1.775,0.17899999999999983,-0.06659999999999999,0.008400000000000185
2024-12-09,1.5246,1.779,1.6896,1.872,1.88,1.73,1.79,0.0930000000000002,-0.08200000000000007,0.007999999999999785
2024-12-10,1.4828,1.8165,1.6809,1.9255,1.93,1.7,1.79,0.10899999999999999,-0.13549999999999995,0.0044999999999999485
2024-12-11,1.5377,1.7552,1.6815,1.8664,1.86,1.84,1.855,0.11119999999999997,-0.011400000000000077,-0.006399999999999961
