date,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油
2024-05-13,190.0,3,800.4,-610.4,800.4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3673.5,28.95,0.0,0.0,107.51,0.0,0.0,0.0,0.0,20.32,0.0,83.36
2024-05-14,2727.7,7,0.0,2727.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3376.36,29.07,0.0,0.0,107.49,0.0,0.0,0.0,0.0,20.33,0.0,82.38
2024-05-15,320.0,3,990.0,-670.0,990.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3299.82,35.58,0.0,25.7,107.56,0.0,0.0,0.0,0.0,20.56,0.0,82.75
2024-05-16,550.0,7,871.7,-321.7,871.7,2,0,0,0,0,0,0,0,0,0.0,0.0,70.71,68.06,80.69,0.0,0,3063.31,32.11,0.0,0.0,108.12,0.0,0.0,0.0,0.0,20.55,0.0,83.27
2024-05-17,840.0,4,1575.0,-735.0,1575.0,1,0,0,0,0,0,0,0,0,0.0,94.66,0.0,0.0,0.0,0.0,0,5450.27,32.74,0.0,0.0,108.1,1311.85,2520.76,3107.8,105.05,20.76,108.52,83.98
2024-05-20,190.0,3,800.5,-610.5,800.5,1,0,0,0,0,0,0,0,0,289.99,0.0,0.0,0.0,0.0,0.0,0,9226.38,31.88,0.0,0.0,108.08,0.0,0.0,0.0,0.0,20.7,0.0,83.71
2024-05-21,360.0,5,0.0,360.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4031.89,31.02,0.0,0.0,110.66,0.0,0.0,0.0,0.0,20.67,0.0,82.88
2024-05-22,2748.9,5,0.0,2748.9,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3198.65,33.85,0.0,26.5,111.46,0.0,0.0,0.0,0.0,20.83,0.0,81.9
2024-05-23,410.0,5,0.0,410.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.63,66.1,80.77,0.0,0,2925.55,31.37,0.0,0.0,111.35,0.0,0.0,0.0,0.0,20.83,0.0,81.36
2024-05-24,2200.5,5,0.0,2200.5,0.0,0,0,0,0,0,0,0,0,0,0.0,94.66,0.0,0.0,0.0,0.0,0,4298.38,32.74,0.0,0.0,111.08,1389.16,2703.43,3413.2,104.31,21.2,109.5,82.12
2024-05-27,190.0,3,300.0,-110.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2567.42,33.75,0.0,0.0,112.09,0.0,0.0,0.0,0.0,21.66,0.0,83.1
2024-05-28,330.0,6,0.0,330.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2487.34,35.25,0.0,0.0,112.31,0.0,0.0,0.0,0.0,21.89,0.0,84.22
2024-05-29,340.0,4,0.0,340.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2364.67,37.53,0.0,28.7,112.53,0.0,0.0,0.0,0.0,22.09,0.0,83.6
2024-05-30,380.0,6,0.0,380.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.51,60.89,80.61,0.0,0,2341.43,41.87,0.0,0.0,113.3,0.0,0.0,0.0,0.0,22.21,0.0,81.86
2024-05-31,130.0,2,0.0,130.0,0.0,0,0,0,0,0,0,0,0,0,286.97,94.66,0.0,0.0,0.0,0.0,95507,4842.0,47.21,0.0,0.0,113.82,1495.98,3044.77,3487.75,104.31,22.66,109.94,81.62
2024-06-03,160.0,3,921.7,-761.7,921.7,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2217.82,23.08,0.0,0.0,115.99,0.0,0.0,0.0,0.0,23.19,0.0,78.36
2024-06-04,310.0,4,21.0,289.0,21.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2130.65,22.84,0.0,0.0,116.49,0.0,0.0,0.0,0.0,23.56,0.0,77.52
2024-06-05,2062.1,6,830.0,1232.1,830.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2320.54,32.14,0.0,25.3,116.85,0.0,0.0,0.0,0.0,23.89,0.0,78.41
2024-06-06,410.0,7,200.6,209.4,200.6,1,0,0,0,0,0,0,0,0,0.0,0.0,68.22,60.91,80.57,0.0,0,2670.38,34.97,0.0,0.0,116.58,0.0,0.0,0.0,0.0,23.97,0.0,79.87
2024-06-07,1280.0,5,0.0,1280.0,0.0,0,0,0,0,0,0,0,0,0,0.0,93.89,0.0,0.0,0.0,0.0,0,4818.16,30.65,0.0,0.0,116.86,1592.57,3184.87,4053.25,104.21,24.17,109.17,79.62
2024-06-11,310.0,4,283.0,27.0,283.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3511.93,24.98,0.0,0.0,117.34,0.0,0.0,0.0,0.0,24.6,0.0,81.92
2024-06-12,3544.3,7,300.0,3244.3,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3202.51,31.36,0.0,24.2,117.22,0.0,0.0,0.0,0.0,24.55,0.0,82.6
2024-06-13,410.0,8,0.0,410.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,68.08,51.85,75.64,0.0,0,2953.14,31.59,0.0,0.0,117.25,0.0,0.0,0.0,0.0,24.64,0.0,82.75
2024-06-14,1734.8,2,0.0,1734.8,0.0,0,0,0,0,0,0,0,0,0,0.0,94.66,0.0,0.0,0.0,0.0,0,3970.7,34.17,0.0,0.0,117.6,1733.47,3379.22,4119.01,104.0,24.45,108.41,82.62
2024-06-17,100.0,2,1534.9,-1434.9,1534.9,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3577.36,27.07,0.0,0.0,117.48,0.0,0.0,0.0,0.0,24.82,0.0,84.25
2024-06-18,310.0,4,0.0,310.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3312.03,35.34,0.0,0.0,117.89,0.0,0.0,0.0,0.0,24.8,0.0,85.33
2024-06-19,730.0,4,840.1,-110.1,840.1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3151.19,36.43,0.0,22.2,117.94,0.0,0.0,0.0,0.0,24.67,0.0,85.07
2024-06-20,410.0,7,300.0,110.0,300.0,1,0,0,0,0,0,0,0,0,286.95,0.0,67.52,58.17,79.06,0.0,0,3163.31,44.22,0.0,0.0,117.96,0.0,0.0,0.0,0.0,24.56,0.0,85.71
2024-06-21,1230.0,4,0.0,1230.0,0.0,0,0,0,0,0,0,0,0,0,0.0,93.53,0.0,0.0,0.0,0.0,0,5555.41,32.35,0.0,0.0,117.76,1829.22,3475.6,4446.4,103.48,24.55,107.98,85.24
2024-06-24,3035.2,4,929.0,2106.2,929.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6332.89,31.56,0.0,0.0,117.74,0.0,0.0,0.0,0.0,24.38,0.0,86.01
2024-06-25,310.0,4,2301.7,-1991.7,2301.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5685.58,44.76,0.0,0.0,117.4,0.0,0.0,0.0,0.0,24.39,0.0,85.01
2024-06-26,260.0,3,0.0,260.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5518.61,56.97,0.0,25.7,117.42,0.0,0.0,0.0,0.0,24.38,0.0,85.25
2024-06-27,260.0,4,0.0,260.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,67.45,62.46,79.31,0.0,0,5481.04,52.02,0.0,0.0,117.68,0.0,0.0,0.0,0.0,24.25,0.0,86.39
2024-06-28,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,93.53,0.0,0.0,0.0,0.0,0,10014.37,72.48,0.0,0.0,117.66,1922.46,3714.32,4508.0,103.58,24.21,107.22,86.41
2024-07-01,130.0,3,0.0,130.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5924.08,44.01,0.0,0.0,117.46,0.0,0.0,0.0,0.0,24.31,0.0,86.6
2024-07-02,320.0,4,1724.5,-1404.5,1724.5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5245.74,22.52,0.0,0.0,117.46,0.0,0.0,0.0,0.0,24.37,0.0,86.24
2024-07-03,1583.5,6,0.0,1583.5,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7505.39,25.14,0.0,24.6,117.14,0.0,0.0,0.0,0.0,24.11,0.0,87.34
2024-07-04,440.0,7,201.4,238.6,201.4,1,0,0,0,0,0,0,0,0,0.0,0.0,66.87,62.2,79.39,0.0,0,9055.39,29.49,0.0,0.0,116.62,0.0,0.0,0.0,0.0,24.31,0.0,87.43
2024-07-05,580.0,1,0.0,580.0,0.0,0,0,0,0,0,0,0,0,0,0.0,92.08,0.0,0.0,0.0,0.0,0,12553.28,29.69,0.0,0.0,116.78,2011.33,3733.8,0.0,104.51,24.43,107.54,86.54
2024-07-08,130.0,3,501.6,-371.6,501.6,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9751.66,23.3,0.0,0.0,116.71,0.0,0.0,0.0,0.0,24.41,0.0,85.75
2024-07-09,350.0,5,20.0,330.0,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9347.22,25.04,0.0,0.0,116.97,0.0,0.0,0.0,0.0,24.49,0.0,84.66
2024-07-10,2671.3,8,350.0,2321.3,350.0,2,0,0,0,0,0,0,0,0,283.61,0.0,0.0,0.0,0.0,0.0,0,9570.35,28.39,0.0,25.2,118.21,0.0,0.0,0.0,0.0,24.34,0.0,85.08
2024-07-11,459.9,7,200.0,259.9,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,65.16,58.97,79.24,0.0,0,9404.8,24.08,0.0,0.0,119.1,0.0,0.0,0.0,0.0,24.79,0.0,85.4
2024-07-12,1760.1,4,0.0,1760.1,0.0,0,0,0,0,0,0,0,0,0,0.0,90.17,0.0,0.0,0.0,0.0,0,13713.68,29.72,0.0,0.0,119.24,2085.05,3674.86,5181.8,105.76,24.73,107.43,85.03
2024-07-15,120.0,3,0.0,120.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20102.95,22.56,0.0,0.0,119.51,0.0,0.0,0.0,0.0,24.68,0.0,84.85
2024-07-16,300.0,4,40.0,260.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21560.76,21.65,0.0,0.0,119.45,0.0,0.0,0.0,0.0,24.93,0.0,83.73
2024-07-17,210.0,3,0.0,210.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19384.75,23.68,0.0,28.0,119.35,0.0,0.0,0.0,0.0,24.87,0.0,85.08
2024-07-18,490.0,7,0.0,490.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,64.19,52.91,79.07,0.0,0,17821.73,25.62,0.0,0.0,119.16,0.0,0.0,0.0,0.0,25.04,0.0,85.11
2024-07-19,970.0,5,0.0,970.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.31,0.0,0.0,0.0,0.0,0,24181.26,26.71,0.0,0.0,118.21,2153.56,3542.44,5050.0,106.29,24.87,107.22,82.63
2024-07-22,120.0,3,800.0,-680.0,800.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,14888.71,20.6,0.0,0.0,118.45,0.0,0.0,0.0,0.0,25.1,0.0,82.4
2024-07-23,310.0,4,50.0,260.0,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13213.42,24.26,0.0,0.0,118.08,0.0,0.0,0.0,0.0,24.98,0.0,81.01
2024-07-24,2490.0,5,0.0,2490.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11939.13,24.41,0.0,26.5,118.03,0.0,0.0,0.0,0.0,25.08,0.0,81.71
2024-07-25,530.0,7,3062.0,-2532.0,3062.0,1,0,0,0,0,0,0,0,0,0.0,0.0,63.79,54.03,79.15,0.0,0,11906.86,29.66,0.0,0.0,118.71,0.0,0.0,0.0,0.0,25.2,0.0,82.37
2024-07-26,840.0,3,30.0,810.0,30.0,1,0,0,0,0,0,0,0,0,0.0,91.07,0.0,0.0,0.0,0.0,0,21506.43,28.0,0.0,0.0,118.38,2180.69,3447.87,5072.6,106.93,25.22,105.93,81.13
2024-07-29,150.0,3,600.0,-450.0,600.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12885.4,29.99,0.0,0.0,117.8,0.0,0.0,0.0,0.0,25.35,0.0,79.78
2024-07-30,310.0,4,0.0,310.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11624.47,32.46,0.0,0.0,116.92,0.0,0.0,0.0,0.0,25.21,0.0,78.63
2024-07-31,240.0,4,720.0,-480.0,720.0,1,0,0,0,0,0,0,0,0,266.69,0.0,63.28,0.0,0.0,0.0,112423,10959.09,49.22,0.0,24.8,116.94,0.0,0.0,0.0,0.0,25.16,0.0,80.72
2024-08-01,490.0,7,200.0,290.0,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,56.45,79.19,0.0,0,10557.53,29.06,0.0,0.0,116.45,0.0,0.0,0.0,0.0,25.23,0.0,79.52
2024-08-02,830.0,3,0.0,830.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.74,0.0,0.0,0.0,0.0,0,11467.6,25.46,0.0,0.0,116.26,2133.48,3332.67,4924.2,108.11,25.33,105.4,76.81
2024-08-05,110.0,3,300.0,-190.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8887.92,19.4,0.0,0.0,116.24,0.0,0.0,0.0,0.0,25.42,0.0,76.3
2024-08-06,300.0,4,50.0,250.0,50.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8074.84,23.4,0.0,0.0,116.09,0.0,0.0,0.0,0.0,25.81,0.0,76.48
2024-08-07,3080.9,6,0.0,3080.9,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7640.82,25.84,0.0,26.4,116.22,0.0,0.0,0.0,0.0,26.13,0.0,78.33
2024-08-08,390.0,6,200.7,189.3,200.7,1,0,0,0,0,0,0,0,0,0.0,0.0,58.95,52.28,79.07,0.0,0,7292.33,26.02,0.0,0.0,116.01,0.0,0.0,0.0,0.0,26.21,0.0,79.16
2024-08-09,1510.0,7,0.0,1510.0,0.0,0,0,0,0,0,0,0,0,0,0.0,88.08,0.0,0.0,0.0,0.0,0,10697.01,21.74,0.0,0.0,115.87,2138.32,3253.89,5049.8,111.25,26.19,104.66,79.66
2024-08-12,110.0,3,300.0,-190.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9044.77,18.3,0.0,0.0,115.53,0.0,0.0,0.0,0.0,26.78,0.0,82.3
2024-08-13,300.0,4,40.0,260.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8303.1,24.08,0.0,0.0,115.51,0.0,0.0,0.0,0.0,27.09,0.0,80.69
2024-08-14,4295.4,8,1410.0,2885.4,1410.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7822.83,20.28,0.0,26.5,115.51,0.0,0.0,0.0,0.0,27.29,0.0,79.76
2024-08-15,390.0,6,674.4,-284.4,674.4,1,0,0,0,0,0,0,0,0,0.0,0.0,60.85,55.67,78.99,0.0,0,7416.24,23.86,0.0,0.0,115.32,0.0,0.0,0.0,0.0,27.36,0.0,81.04
2024-08-16,530.0,4,95.9,434.1,95.9,2,0,0,0,0,0,0,0,0,0.0,88.08,0.0,0.0,0.0,0.0,0,16815.64,25.55,0.0,0.0,115.57,2073.41,3281.36,5436.0,113.7,27.38,103.93,79.68
2024-08-19,100.0,3,300.0,-200.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13461.23,22.64,0.0,0.0,115.57,0.0,0.0,0.0,0.0,27.46,0.0,77.66
2024-08-20,450.0,5,40.0,410.0,40.0,1,0,0,0,0,0,0,0,0,269.19,0.0,0.0,0.0,0.0,0.0,0,12129.93,32.39,0.0,0.0,115.58,0.0,0.0,0.0,0.0,27.64,0.0,77.2
2024-08-21,690.0,3,1560.0,-870.0,1560.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11151.84,27.62,0.0,24.6,114.93,0.0,0.0,0.0,0.0,27.75,0.0,76.05
2024-08-22,320.0,5,0.0,320.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.74,58.31,78.99,0.0,0,10176.03,27.43,0.0,0.0,114.94,0.0,0.0,0.0,0.0,27.77,0.0,77.22
2024-08-23,2486.4,7,0.0,2486.4,0.0,0,0,0,0,0,0,0,0,0,0.0,87.79,0.0,0.0,0.0,0.0,0,14981.63,33.87,0.0,0.0,114.62,2019.27,3097.63,5551.8,114.27,27.75,104.03,79.02
2024-08-26,90.0,3,300.5,-210.5,300.5,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8256.29,22.11,0.0,0.0,114.42,0.0,0.0,0.0,0.0,27.48,0.0,81.43
2024-08-27,360.0,5,40.0,320.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7825.09,24.43,0.0,0.0,114.01,0.0,0.0,0.0,0.0,27.51,0.0,79.55
2024-08-28,280.0,4,0.0,280.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7341.88,30.07,0.0,28.6,113.99,0.0,0.0,0.0,0.0,27.68,0.0,78.65
2024-08-29,4320.0,6,4000.0,320.0,4000.0,1,0,0,0,0,0,0,0,0,0.0,0.0,65.37,58.85,78.96,0.0,0,7032.82,26.8,0.0,0.0,113.17,0.0,0.0,0.0,0.0,27.32,0.0,79.94
2024-08-30,110.0,1,0.0,110.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.15,0.0,0.0,0.0,0.0,0,8276.74,30.59,0.0,0.0,113.19,1974.46,2963.38,5325.5,113.81,27.53,104.03,78.8
2024-09-02,120.0,3,3410.2,-3290.2,3410.2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3130.51,15.0,0.0,0.0,115.03,0.0,0.0,0.0,0.0,27.47,0.0,77.52
2024-09-03,400.0,5,40.0,360.0,40.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2963.62,25.14,0.0,0.0,115.25,0.0,0.0,0.0,0.0,27.23,0.0,73.75
2024-09-04,1950.0,5,960.0,990.0,960.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2864.6,22.31,0.0,25.5,115.26,0.0,0.0,0.0,0.0,27.24,0.0,72.7
2024-09-05,370.0,6,400.7,-30.7,400.7,2,0,0,0,0,0,0,0,0,0.0,0.0,65.75,58.94,79.0,0.0,0,2607.92,19.24,0.0,0.0,115.56,0.0,0.0,0.0,0.0,27.05,0.0,72.69
2024-09-06,1942.2,6,0.0,1942.2,0.0,0,0,0,0,0,0,0,0,0,0.0,86.37,0.0,0.0,0.0,0.0,0,3428.68,21.44,0.0,0.0,115.41,1912.46,2726.58,5062.2,114.04,27.36,103.3,71.06
2024-09-09,140.0,3,0.0,140.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2072.81,18.7,0.0,0.0,115.07,0.0,0.0,0.0,0.0,27.21,0.0,71.84
2024-09-10,770.0,6,710.0,60.0,710.0,3,0,0,0,0,0,0,0,0,263.0,0.0,0.0,0.0,0.0,0.0,0,2173.64,29.68,0.0,0.0,115.43,0.0,0.0,0.0,0.0,26.91,0.0,69.19
2024-09-11,3233.1,6,0.0,3233.1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1958.34,18.7,0.0,24.3,115.38,0.0,0.0,0.0,0.0,27.15,0.0,70.61
2024-09-12,330.0,6,400.0,-70.0,400.0,1,0,0,0,0,0,0,0,0,0.0,0.0,65.75,59.66,79.16,0.0,0,1874.75,18.12,0.0,0.0,115.74,0.0,0.0,0.0,0.0,27.0,0.0,71.97
2024-09-13,1730.0,4,0.0,1730.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.15,0.0,0.0,0.0,0.0,0,3142.59,20.19,0.0,0.0,115.72,1818.31,2510.95,5019.0,114.95,26.91,103.2,71.61
2024-09-14,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4215.99,19.53,0.0,0.0,115.47,0.0,0.0,0.0,0.0,27.14,0.0,0.0
2024-09-18,340.0,4,857.9,-517.9,857.9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3350.21,16.24,0.0,25.9,115.46,0.0,0.0,0.0,0.0,27.01,0.0,73.65
2024-09-19,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.18,57.41,77.08,0.0,0,2741.98,24.89,0.0,0.0,115.66,0.0,0.0,0.0,0.0,27.09,0.0,74.88
2024-09-20,1500.0,3,0.0,1500.0,0.0,0,0,0,0,0,0,0,0,0,252.0,87.93,0.0,0.0,0.0,0.0,0,3428.27,30.1,0.0,0.0,115.57,1742.19,2366.24,4701.4,115.18,26.66,103.51,74.49
2024-09-23,210.0,4,690.0,-480.0,690.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2145.81,19.86,0.0,0.0,115.73,0.0,0.0,0.0,0.0,26.25,0.0,73.9
2024-09-24,3710.0,7,0.0,3710.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2054.72,29.25,0.0,0.0,116.37,0.0,0.0,0.0,0.0,26.22,0.0,75.17
2024-09-25,290.0,4,781.2,-491.2,781.2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1926.08,28.45,0.0,28.2,115.87,0.0,0.0,0.0,0.0,25.98,0.0,73.46
2024-09-26,240.0,4,0.0,240.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,66.18,56.36,79.12,0.0,0,1937.59,31.34,0.0,0.0,115.33,0.0,0.0,0.0,0.0,25.97,0.0,71.6
2024-09-27,300.0,1,0.0,300.0,0.0,0,0,0,0,0,0,0,0,0,0.0,87.93,0.0,0.0,0.0,0.0,0,3450.76,38.97,0.0,0.0,115.27,1638.42,2135.08,4564.0,0.0,26.13,0.0,71.98
2024-09-29,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,101.9,0,2928.99,54.21,2490.19,0.0,122.65,0.0,0.0,0.0,0.0,25.71,0.0,0.0
2024-09-30,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,256.0,0.0,0.0,0.0,0.0,0.0,102495,9353.28,51.8,0.0,0.0,124.3,0.0,0.0,0.0,0.0,25.45,0.0,71.77
2024-10-08,90.0,2,30.0,60.0,30.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4670.37,22.32,0.0,0.0,124.84,0.0,0.0,0.0,0.0,25.1,0.0,77.18
2024-10-09,3240.0,7,0.0,3240.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4124.71,31.68,0.0,29.0,125.26,0.0,0.0,0.0,0.0,24.84,0.0,76.58
2024-10-10,560.0,7,750.0,-190.0,750.0,4,0,0,0,0,0,0,0,0,260.0,0.0,68.53,49.7,74.96,0.0,0,3816.74,39.54,0.0,0.0,124.7,0.0,0.0,0.0,0.0,25.04,0.0,79.4
2024-10-11,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0,0.0,88.71,0.0,0.0,0.0,0.0,0,4802.6,39.44,0.0,0.0,124.77,1476.98,2062.57,3627.8,114.26,25.02,103.41,79.04
2024-10-12,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8104.61,41.58,0.0,0.0,125.14,0.0,0.0,0.0,0.0,25.06,0.0,0.0
2024-10-14,2355.0,6,300.0,2055.0,300.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3020.25,39.48,0.0,0.0,125.98,0.0,0.0,0.0,0.0,24.99,0.0,77.46
2024-10-15,280.0,4,20.0,260.0,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3068.08,41.59,0.0,0.0,126.03,0.0,0.0,0.0,0.0,24.89,0.0,74.25
2024-10-16,1370.7,6,0.0,1370.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3528.25,36.08,0.0,27.8,127.45,0.0,0.0,0.0,0.0,25.06,0.0,74.22
2024-10-17,320.0,6,2223.4,-1903.4,2223.4,1,0,0,0,0,0,0,0,0,0.0,0.0,68.72,60.72,79.47,0.0,0,3074.91,36.74,0.0,0.0,127.5,0.0,0.0,0.0,0.0,24.82,0.0,74.45
2024-10-18,530.0,3,60.0,470.0,60.0,1,0,0,0,0,0,0,0,0,0.0,91.05,0.0,0.0,0.0,0.0,0,5285.98,42.41,0.0,0.0,128.47,1405.22,2062.15,3413.2,112.77,25.08,103.31,73.06
2024-10-21,160.0,3,800.0,-640.0,800.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2407.07,31.96,0.0,0.0,128.58,0.0,0.0,0.0,0.0,24.83,0.0,74.29
2024-10-22,280.0,4,20.0,260.0,20.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2388.56,35.33,0.0,0.0,128.87,0.0,0.0,0.0,0.0,24.58,0.0,76.04
